VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_COLLAGEN_ACTIVATED_TYROSI...,SET,8,-0.086111,-0.0017971,0.3032,0.61179,GO_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY,0.964144910783553
GO_ORGANELLE_TRANSPORT_ALONG...,SET,73,-0.027678,-0.0017418,0.097444,0.61181,GO_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,0.964144910783553
GO_SEQUENCE_SPECIFIC_MRNA_BI...,SET,10,-0.064396,-0.0015025,0.22627,0.61202,GO_SEQUENCE_SPECIFIC_MRNA_BINDING,0.964144910783553
GO_PROTEIN_RETENTION_IN_ER_L...,SET,9,-0.074922,-0.0016584,0.26311,0.61208,GO_PROTEIN_RETENTION_IN_ER_LUMEN,0.964144910783553
GO_PROTEIN_LOCALIZATION_TO_C...6,SET,71,-0.026158,-0.0016235,0.091831,0.61212,GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME,0.964144910783553
GO_PEPTIDYL_GLUTAMIC_ACID_MO...,SET,26,-0.050456,-0.0018974,0.17707,0.61215,GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION,0.964144910783553
GO_NEGATIVE_REGULATION_OF_CE...17,SET,10,-0.0675,-0.0015749,0.23687,0.61216,GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.964144910783553
GO_SOMATIC_DIVERSIFICATION_O...1,SET,57,-0.030212,-0.0016808,0.10602,0.61217,GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,0.964144910783553
GO_MEIOSIS_II_CELL_CYCLE_PRO...,SET,8,-0.088524,-0.0018475,0.31036,0.61227,GO_MEIOSIS_II_CELL_CYCLE_PROCESS,0.964144910783553
GO_AZUROPHIL_GRANULE_LUMEN,SET,81,-0.027272,-0.0018075,0.095582,0.6123,GO_AZUROPHIL_GRANULE_LUMEN,0.964144910783553
GO_DORSAL_VENTRAL_AXIS_SPECI...,SET,10,-0.08937,-0.0020852,0.31304,0.61237,GO_DORSAL_VENTRAL_AXIS_SPECIFICATION,0.964144910783553
GO_REGULATION_OF_GLUCOSE_MET...,SET,66,-0.029765,-0.0017814,0.10425,0.61238,GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.964144910783553
GO_DNA_DAMAGE_RESPONSE_SIGNA...2,SET,16,-0.060636,-0.0017892,0.21217,0.61248,GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION,0.964144910783553
GO_RETROGRADE_TRANSPORT_ENDO...2,SET,20,-0.05344,-0.0017628,0.18694,0.61251,GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE,0.964144910783553
GO_AROMATASE_ACTIVITY,SET,20,-0.059335,-0.0019573,0.2066,0.61302,GO_AROMATASE_ACTIVITY,0.964608620155039
GO_APOPTOTIC_MITOCHONDRIAL_C...,SET,109,-0.023918,-0.0018374,0.083221,0.61309,GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.964608620155039
GO_SCHWANN_CELL_MIGRATION,SET,3,-0.12782,-0.0016338,0.44439,0.61318,GO_SCHWANN_CELL_MIGRATION,0.964608620155039
GO_CENTROMERE_COMPLEX_ASSEMB...,SET,44,-0.035921,-0.0017564,0.12487,0.61319,GO_CENTROMERE_COMPLEX_ASSEMBLY,0.964608620155039
GO_REGULATION_OF_VENTRICULAR...2,SET,6,-0.12337,-0.0022298,0.42868,0.61324,GO_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION,0.964608620155039
GO_TUBE_CLOSURE,SET,85,-0.02682,-0.0018206,0.093164,0.61328,GO_TUBE_CLOSURE,0.964608620155039
GO_OXIDOREDUCTASE_ACTIVITY_A...5,SET,9,-0.080402,-0.0017797,0.27871,0.61351,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,0.964718174092197
GO_RETINOL_DEHYDROGENASE_ACT...,SET,20,-0.064541,-0.002129,0.22336,0.61369,GO_RETINOL_DEHYDROGENASE_ACTIVITY,0.964718174092197
GO_POSITIVE_REGULATION_OF_LI...1,SET,6,-0.079301,-0.0014333,0.27401,0.61386,GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY,0.964718174092197
GO_MAMMARY_GLAND_BRANCHING_I...2,SET,4,-0.1377,-0.0020323,0.47572,0.61388,GO_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_THELARCHE,0.964718174092197
GO_CENTRIOLAR_SUBDISTAL_APPE...,SET,8,-0.095016,-0.0019829,0.32809,0.61394,GO_CENTRIOLAR_SUBDISTAL_APPENDAGE,0.964718174092197
GO_CEREBRAL_CORTEX_GABAERGIC...2,SET,10,-0.090796,-0.0021184,0.31328,0.61402,GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION,0.964718174092197
GO_SIGNAL_RECOGNITION_PARTIC...2,SET,6,-0.078845,-0.0014251,0.27152,0.61424,GO_SIGNAL_RECOGNITION_PARTICLE_ENDOPLASMIC_RETICULUM_TARGETING,0.964718174092197
GO_MESONEPHRIC_TUBULE_FORMAT...,SET,7,-0.102,-0.0019912,0.35114,0.61427,GO_MESONEPHRIC_TUBULE_FORMATION,0.964718174092197
GO_PROTEIN_LOCALIZATION_TO_N...3,SET,11,-0.075107,-0.0018378,0.25858,0.61427,GO_PROTEIN_LOCALIZATION_TO_NUCLEOLUS,0.964718174092197
GO_AMPA_GLUTAMATE_RECEPTOR_C...1,SET,7,-0.10089,-0.0019695,0.34717,0.61432,GO_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING,0.964718174092197
GO_NEGATIVE_REGULATION_OF_AN...3,SET,13,-0.075654,-0.0020124,0.25969,0.6146,GO_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,0.964718174092197
GO_POLYSACCHARIDE_BIOSYNTHET...,SET,70,-0.030244,-0.0018639,0.10381,0.61461,GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,0.964718174092197
KEGG_OXIDATIVE_PHOSPHORYLATI...,SET,96,-0.023309,-0.0016811,0.079954,0.61467,KEGG_OXIDATIVE_PHOSPHORYLATION,0.964718174092197
GO_CELL_PROJECTION_ORGANIZAT...,SET,1381,-0.0070602,-0.0018621,0.024176,0.61487,GO_CELL_PROJECTION_ORGANIZATION,0.964718174092197
GO_PRONEPHROS_DEVELOPMENT,SET,8,-0.08688,-0.0018132,0.29741,0.6149,GO_PRONEPHROS_DEVELOPMENT,0.964718174092197
REACTOME_PKA_MEDIATED_PHOSPH...2,SET,4,-0.1286,-0.001898,0.43962,0.61506,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0.964718174092197
GO_AROMATIC_AMINO_ACID_FAMIL...2,SET,11,-0.085569,-0.0020939,0.29226,0.61515,GO_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS,0.964718174092197
GO_NATURAL_KILLER_CELL_MEDIA...1,SET,9,-0.091652,-0.0020287,0.31297,0.61518,GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,0.964718174092197
GO_CONDENSED_NUCLEAR_CHROMOS...1,SET,87,-0.024987,-0.001716,0.085307,0.6152,GO_CONDENSED_NUCLEAR_CHROMOSOME,0.964718174092197
GO_SEQUESTERING_OF_TRIGLYCER...,SET,14,-0.071495,-0.0019735,0.24402,0.61523,GO_SEQUESTERING_OF_TRIGLYCERIDE,0.964718174092197
GO_METANEPHRIC_LOOP_OF_HENLE...,SET,4,-0.13852,-0.0020444,0.47261,0.61527,GO_METANEPHRIC_LOOP_OF_HENLE_DEVELOPMENT,0.964718174092197
GO_ESTABLISHMENT_OF_BLOOD_BR...,SET,11,-0.084802,-0.0020751,0.28926,0.6153,GO_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER,0.964718174092197
GO_PHOSPHATIDYLINOSITOL_BISP...3,SET,16,-0.05268,-0.0015545,0.17968,0.61531,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.964718174092197
GO_MONOCARBOXYLIC_ACID_TRANS...1,SET,47,-0.039394,-0.0019906,0.13432,0.61535,GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.964718174092197
GO_POSITIVE_REGULATION_OF_PH...1,SET,60,-0.035897,-0.0020488,0.12235,0.61539,GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,0.964718174092197
REACTOME_ENERGY_DEPENDENT_RE...,SET,27,-0.046868,-0.001796,0.15971,0.61541,REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,0.964718174092197
REACTOME_P75NTR_REGULATES_AX...,SET,9,-0.094438,-0.0020904,0.32113,0.61565,REACTOME_P75NTR_REGULATES_AXONOGENESIS,0.964719084832905
REACTOME_COLLAGEN_FORMATION,SET,88,-0.028931,-0.0019982,0.098266,0.61578,REACTOME_COLLAGEN_FORMATION,0.964719084832905
GO_CARBOHYDRATE_DERIVATIVE_T...2,SET,68,-0.031626,-0.0019212,0.10741,0.61578,GO_CARBOHYDRATE_DERIVATIVE_TRANSPORT,0.964719084832905
GO_GLYCEROPHOSPHOLIPID_METAB...,SET,153,-0.020577,-0.0018706,0.069881,0.6158,GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.964719084832905
BIOCARTA_RAB_PATHWAY,SET,12,-0.069862,-0.0017855,0.23665,0.61608,BIOCARTA_RAB_PATHWAY,0.964719084832905
GO_REGULATION_OF_GOLGI_TO_PL...,SET,7,-0.097577,-0.0019049,0.33032,0.61616,GO_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.964719084832905
GO_CELLULAR_RESPONSE_TO_TOXI...,SET,208,-0.018217,-0.0019279,0.061661,0.61617,GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.964719084832905
GO_DRINKING_BEHAVIOR,SET,7,-0.11334,-0.0022126,0.3834,0.61623,GO_DRINKING_BEHAVIOR,0.964719084832905
GO_HORMONE_BIOSYNTHETIC_PROC...,SET,82,-0.028668,-0.0019116,0.096967,0.61625,GO_HORMONE_BIOSYNTHETIC_PROCESS,0.964719084832905
GO_NEGATIVE_REGULATION_OF_CE...42,SET,245,-0.017102,-0.0019623,0.057798,0.61634,GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY,0.964719084832905
GO_REGULATION_OF_PLATELET_AG...,SET,17,-0.068724,-0.0020902,0.23221,0.61637,GO_REGULATION_OF_PLATELET_AGGREGATION,0.964719084832905
GO_RESPIRATORY_ELECTRON_TRAN...,SET,94,-0.023735,-0.0016939,0.080118,0.61648,GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,0.964719084832905
REACTOME_DNA_DAMAGE_RECOGNIT...,SET,35,-0.042867,-0.0018698,0.14467,0.6165,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.964719084832905
GO_NEGATIVE_REGULATION_OF_GR...1,SET,8,-0.089847,-0.0018751,0.30318,0.61652,GO_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,0.964719084832905
REACTOME_CREB3_FACTORS_ACTIV...,SET,8,-0.079646,-0.0016622,0.26848,0.61663,REACTOME_CREB3_FACTORS_ACTIVATE_GENES,0.964767204729469
GO_POSITIVE_REGULATION_OF_ME...1,SET,6,-0.11977,-0.0021649,0.40326,0.61677,GO_POSITIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,0.964862243639167
REACTOME_ORGANIC_CATION_TRAN...,SET,10,-0.090842,-0.0021195,0.30524,0.617,REACTOME_ORGANIC_CATION_TRANSPORT,0.96500761880298
GO_REGULATION_OF_CELLULAR_RE...9,SET,639,-0.010016,-0.0018357,0.03362,0.61711,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.96500761880298
GO_N_TERMINAL_PROTEIN_LIPIDA...,SET,6,-0.10367,-0.0018738,0.34788,0.61715,GO_N_TERMINAL_PROTEIN_LIPIDATION,0.96500761880298
GO_RNA_DNA_HYBRID_RIBONUCLEA...,SET,6,-0.11084,-0.0020033,0.37183,0.61718,GO_RNA_DNA_HYBRID_RIBONUCLEASE_ACTIVITY,0.96500761880298
GO_MITOCHONDRIAL_RNA_CATABOL...,SET,5,-0.098279,-0.0016216,0.32901,0.61742,GO_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS,0.965258903300372
GO_NEGATIVE_REGULATION_OF_FI...3,SET,14,-0.077151,-0.0021296,0.25798,0.61755,GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.965328058514051
GO_RECEPTOR_MEDIATED_ENDOCYT...2,SET,5,-0.1331,-0.0021962,0.44394,0.61784,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT,0.965328058514051
GO_POSITIVE_REGULATION_OF_HE...7,SET,5,-0.09953,-0.0016423,0.33196,0.61784,GO_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,0.965328058514051
GO_LIGASE_ACTIVITY_FORMING_C...1,SET,7,-0.097156,-0.0018967,0.32399,0.61786,GO_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS,0.965328058514051
GO_POLY_A_PLUS_MRNA_EXPORT_F...,SET,12,-0.065719,-0.0016796,0.21905,0.61792,GO_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS,0.965328058514051
BIOCARTA_CREB_PATHWAY,SET,22,-0.057766,-0.0019984,0.19251,0.61794,BIOCARTA_CREB_PATHWAY,0.965328058514051
GO_INTERLEUKIN_5_PRODUCTION,SET,20,-0.05885,-0.0019413,0.19596,0.61803,GO_INTERLEUKIN_5_PRODUCTION,0.965344780600462
BIOCARTA_ACTINY_PATHWAY,SET,11,-0.064875,-0.0015875,0.21578,0.61816,BIOCARTA_ACTINY_PATHWAY,0.965423969211033
GO_POSITIVE_REGULATION_OF_ST...8,SET,5,-0.12669,-0.0020905,0.42075,0.61833,GO_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY,0.96556560030785
GO_CELLULAR_CHEMICAL_HOMEOST...,SET,728,-0.010214,-0.0019931,0.033865,0.61852,GO_CELLULAR_CHEMICAL_HOMEOSTASIS,0.965738422470181
GO_NEGATIVE_REGULATION_OF_CE...26,SET,224,-0.016657,-0.0018286,0.055067,0.61886,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.966145375737369
GO_APICAL_PART_OF_CELL,SET,354,-0.014566,-0.002003,0.04808,0.61904,GO_APICAL_PART_OF_CELL,0.966302469547378
GO_TYPE_I_PNEUMOCYTE_DIFFERE...,SET,5,-0.14389,-0.0023742,0.47425,0.61921,GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION,0.966347282733905
GO_REGULATION_OF_NEURONAL_AC...,SET,4,-0.13193,-0.0019471,0.43476,0.61923,GO_REGULATION_OF_NEURONAL_ACTION_POTENTIAL,0.966347282733905
GO_AUTOLYSOSOME,SET,8,-0.093717,-0.0019558,0.30826,0.61944,GO_AUTOLYSOSOME,0.966347282733905
REACTOME_IRAK1_RECRUITS_IKK_...,SET,11,-0.081705,-0.0019993,0.26841,0.61959,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.966347282733905
GO_KERATIN_FILAMENT_BINDING,SET,6,-0.099869,-0.0018051,0.32796,0.61963,GO_KERATIN_FILAMENT_BINDING,0.966347282733905
GO_POSITIVE_REGULATION_OF_MY...7,SET,21,-0.056758,-0.0019185,0.18633,0.61967,GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.966347282733905
GO_PHARYNGEAL_ARCH_ARTERY_MO...,SET,7,-0.10913,-0.0021305,0.35799,0.61975,GO_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS,0.966347282733905
GO_NEGATIVE_REGULATION_OF_AN...2,SET,30,-0.050355,-0.0020338,0.16504,0.61985,GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.966347282733905
REACTOME_HIV_INFECTION,SET,216,-0.016133,-0.0017396,0.052849,0.61992,REACTOME_HIV_INFECTION,0.966347282733905
GO_NEGATIVE_REGULATION_OF_CY...4,SET,6,-0.098801,-0.0017858,0.32346,0.61999,GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,0.966347282733905
GO_NEUTROPHIL_MEDIATED_CYTOT...,SET,10,-0.091718,-0.0021399,0.30014,0.62004,GO_NEUTROPHIL_MEDIATED_CYTOTOXICITY,0.966347282733905
GO_ASTROCYTE_DEVELOPMENT,SET,37,-0.044511,-0.0019961,0.14562,0.62007,GO_ASTROCYTE_DEVELOPMENT,0.966347282733905
GO_ESCRT_COMPLEX,SET,27,-0.046772,-0.0017923,0.15297,0.62011,GO_ESCRT_COMPLEX,0.966347282733905
GO_REGULATION_OF_CYSTEINE_TY...2,SET,17,-0.06265,-0.0019055,0.20477,0.62018,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,0.966347282733905
GO_DYNEIN_COMPLEX_BINDING,SET,18,-0.062794,-0.0019652,0.20492,0.62036,GO_DYNEIN_COMPLEX_BINDING,0.966411531669866
GO_ACTIVATION_OF_CYSTEINE_TY...1,SET,13,-0.08105,-0.0021559,0.26445,0.62038,GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.966411531669866
GO_RESPONSE_TO_DOPAMINE,SET,12,-0.076819,-0.0019633,0.25044,0.62047,GO_RESPONSE_TO_DOPAMINE,0.966428068065507
GO_MRNA_5_UTR_BINDING,SET,23,-0.050241,-0.0017771,0.16343,0.62073,GO_MRNA_5_UTR_BINDING,0.966574828071072
GO_ACTININ_BINDING,SET,38,-0.044634,-0.0020285,0.14515,0.62077,GO_ACTININ_BINDING,0.966574828071072
GO_PROTEIN_LOCALIZATION_TO_G...,SET,26,-0.047156,-0.0017733,0.15311,0.62095,GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS,0.966574828071072
GO_G_PROTEIN_COUPLED_ACETYLC...1,SET,7,-0.10204,-0.0019921,0.33135,0.62095,GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY,0.966574828071072
GO_FILTRATION_DIAPHRAGM,SET,9,-0.093991,-0.0020805,0.30502,0.62101,GO_FILTRATION_DIAPHRAGM,0.966574828071072
REACTOME_DISORDERS_OF_TRANSM...,SET,167,-0.019933,-0.0018924,0.064662,0.62106,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.966574828071072
GO_FIBROBLAST_ACTIVATION,SET,10,-0.10277,-0.0023977,0.33321,0.62112,GO_FIBROBLAST_ACTIVATION,0.966574828071072
GO_RESPONSE_TO_TOXIC_SUBSTAN...,SET,470,-0.012919,-0.0020403,0.041813,0.62132,GO_RESPONSE_TO_TOXIC_SUBSTANCE,0.966762484662577
GO_MEMBRANE_DOCKING,SET,171,-0.019242,-0.0018483,0.062231,0.62141,GO_MEMBRANE_DOCKING,0.966778957188498
GO_MATURATION_OF_LSU_RRNA,SET,18,-0.054029,-0.0016909,0.17447,0.6216,GO_MATURATION_OF_LSU_RRNA,0.966950983899821
GO_GARP_COMPLEX,SET,4,-0.11559,-0.001706,0.37279,0.62175,GO_GARP_COMPLEX,0.967020573102394
GO_CALCIUM_CHANNEL_INHIBITOR...,SET,10,-0.08524,-0.0019888,0.27446,0.62193,GO_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY,0.967020573102394
GO_PROTON_TRANSPORTING_V_TYP...4,SET,8,-0.091304,-0.0019055,0.29398,0.62194,GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN,0.967020573102394
REACTOME_HEDGEHOG_OFF_STATE,SET,108,-0.024161,-0.0018476,0.077766,0.62198,REACTOME_HEDGEHOG_OFF_STATE,0.967020573102394
GO_BENZENE_CONTAINING_COMPOU...,SET,10,-0.095901,-0.0022375,0.30814,0.62218,GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.967020573102394
GO_ESTABLISHMENT_OR_MAINTENA...1,SET,12,-0.083977,-0.0021462,0.26972,0.62223,GO_ESTABLISHMENT_OR_MAINTENANCE_OF_ACTIN_CYTOSKELETON_POLARITY,0.967020573102394
GO_HOST_INTRACELLULAR_PART,SET,8,-0.10619,-0.0022161,0.34046,0.62244,GO_HOST_INTRACELLULAR_PART,0.967020573102394
GO_VOLTAGE_GATED_SODIUM_CHAN...1,SET,19,-0.069342,-0.0022295,0.22228,0.62246,GO_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY,0.967020573102394
REACTOME_RUNX3_REGULATES_NOT...,SET,13,-0.06947,-0.0018479,0.22259,0.62252,REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,0.967020573102394
GO_REGULATION_OF_SYMBIOSIS_E...,SET,212,-0.018675,-0.0019952,0.059826,0.62254,GO_REGULATION_OF_SYMBIOSIS_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM,0.967020573102394
GO_REGULATION_OF_NEURON_MIGR...,SET,35,-0.048712,-0.0021248,0.15602,0.62256,GO_REGULATION_OF_NEURON_MIGRATION,0.967020573102394
GO_REGULATION_OF_EXTRINSIC_A...3,SET,56,-0.034941,-0.0019268,0.11163,0.62286,GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.967020573102394
GO_PHOSPHATIDYLINOSITOL_3_4_...1,SET,33,-0.046765,-0.0019808,0.1494,0.62286,GO_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING,0.967020573102394
GO_ANTRAL_OVARIAN_FOLLICLE_G...,SET,8,-0.10305,-0.0021507,0.32921,0.62287,GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH,0.967020573102394
GO_PROTEIN_CONTAINING_COMPLE...5,SET,27,-0.054824,-0.0021009,0.17512,0.62288,GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,0.967020573102394
GO_GUANINE_THYMINE_MISPAIR_B...,SET,6,-0.083273,-0.0015051,0.26555,0.62308,GO_GUANINE_THYMINE_MISPAIR_BINDING,0.967020573102394
GO_ACTIN_CORTICAL_PATCH_LOCA...,SET,6,-0.099177,-0.0017926,0.31563,0.62332,GO_ACTIN_CORTICAL_PATCH_LOCALIZATION,0.967020573102394
PID_SYNDECAN_2_PATHWAY,SET,31,-0.04933,-0.0020253,0.15696,0.62334,PID_SYNDECAN_2_PATHWAY,0.967020573102394
GO_CELLULAR_CARBOHYDRATE_MET...,SET,238,-0.017418,-0.0019703,0.055385,0.62343,GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,0.967020573102394
GO_MAGNESIUM_ION_BINDING,SET,195,-0.019125,-0.0019605,0.060797,0.62345,GO_MAGNESIUM_ION_BINDING,0.967020573102394
GO_POSITIVE_REGULATION_OF_CY...4,SET,131,-0.023873,-0.0020093,0.075893,0.62345,GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.967020573102394
GO_RESPONSE_TO_VITAMIN,SET,87,-0.030989,-0.0021281,0.098437,0.62355,GO_RESPONSE_TO_VITAMIN,0.967020573102394
GO_SYNTAXIN_BINDING,SET,67,-0.032854,-0.0019811,0.1043,0.62362,GO_SYNTAXIN_BINDING,0.967020573102394
GO_TRANSPOSITION,SET,25,-0.055139,-0.0020333,0.17495,0.62368,GO_TRANSPOSITION,0.967020573102394
BIOCARTA_NKCELLS_PATHWAY,SET,18,-0.064936,-0.0020322,0.20599,0.62371,BIOCARTA_NKCELLS_PATHWAY,0.967020573102394
GO_POSITIVE_REGULATION_OF_EN...10,SET,88,-0.030128,-0.0020808,0.095569,0.62371,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.967020573102394
GO_SENSORY_PERCEPTION_OF_SOU...,SET,5,-0.1187,-0.0019586,0.37538,0.62408,GO_SENSORY_PERCEPTION_OF_SOUR_TASTE,0.967425339954163
GO_REGULATION_OF_T_CELL_APOP...,SET,35,-0.047217,-0.0020596,0.14926,0.62413,GO_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,0.967425339954163
GO_NUCLEAR_MIGRATION_ALONG_M...,SET,5,-0.11452,-0.0018896,0.36145,0.62431,GO_NUCLEAR_MIGRATION_ALONG_MICROTUBULE,0.967504475560081
GO_ORGANOPHOSPHATE_CATABOLIC...,SET,118,-0.024936,-0.0019927,0.078691,0.62434,GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.967504475560081
GO_CAMP_RESPONSE_ELEMENT_BIN...1,SET,14,-0.070183,-0.0019373,0.22129,0.62443,GO_CAMP_RESPONSE_ELEMENT_BINDING,0.967520786559756
GO_AMYLOID_FIBRIL_FORMATION,SET,14,-0.08337,-0.0023013,0.26242,0.62464,GO_AMYLOID_FIBRIL_FORMATION,0.967615358188065
GO_G_PROTEIN_COUPLED_RECEPTO...4,SET,7,-0.11044,-0.0021561,0.34761,0.62465,GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX,0.967615358188065
GO_ACYL_COA_OXIDASE_ACTIVITY,SET,6,-0.11155,-0.0020163,0.35032,0.62492,GO_ACYL_COA_OXIDASE_ACTIVITY,0.967910442748092
GO_INHIBITORY_SYNAPSE,SET,14,-0.072388,-0.0019982,0.22712,0.62503,GO_INHIBITORY_SYNAPSE,0.967927456118036
GO_INTERLEUKIN_1_BIOSYNTHETI...,SET,6,-0.12521,-0.0022632,0.39268,0.62509,GO_INTERLEUKIN_1_BIOSYNTHETIC_PROCESS,0.967927456118036
GO_PHOTORECEPTOR_CELL_OUTER_...,SET,9,-0.091862,-0.0020334,0.2868,0.62563,GO_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION,0.968563687690743
GO_CELL_LEADING_EDGE,SET,373,-0.01442,-0.0020344,0.04501,0.62566,GO_CELL_LEADING_EDGE,0.968563687690743
REACTOME_METABOLISM_OF_NITRI...,SET,15,-0.071481,-0.0020423,0.22253,0.62598,REACTOME_METABOLISM_OF_NITRIC_OXIDE:_ENOS_ACTIVATION_AND_REGULATION,0.968828154080854
GO_MITOCHONDRIAL_TRNA_METHYL...,SET,4,-0.10589,-0.0015628,0.32961,0.62599,GO_MITOCHONDRIAL_TRNA_METHYLATION,0.968828154080854
GO_REGULATION_OF_RESPONSE_TO...10,SET,9,-0.093917,-0.0020788,0.2921,0.62609,GO_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS,0.968859750858015
GO_NUCLEOTIDE_EXCISION_REPAI...1,SET,11,-0.065841,-0.0016111,0.20432,0.62637,GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX,0.968927995429732
GO_PLATELET_ACTIVATION,SET,144,-0.024647,-0.0021742,0.076383,0.62653,GO_PLATELET_ACTIVATION,0.968927995429732
