VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_NEGATIVE_REGULATION_OF_CD...4,SET,5,-0.081991,-0.0013523,0.39708,0.58179,GO_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.985028089058872
GO_AUDITORY_RECEPTOR_CELL_FA...,SET,6,-0.081028,-0.0014639,0.39147,0.58199,GO_AUDITORY_RECEPTOR_CELL_FATE_COMMITMENT,0.985028089058872
GO_NEGATIVE_REGULATION_OF_RE...3,SET,11,-0.054564,-0.0013346,0.26346,0.58203,GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING,0.985028089058872
GO_MITOPHAGY,SET,19,-0.039779,-0.0012785,0.19177,0.58216,GO_MITOPHAGY,0.985028089058872
GO_NEGATIVE_REGULATION_OF_CO...3,SET,44,-0.024213,-0.0011834,0.11665,0.58222,GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.985028089058872
REACTOME_ORGANELLE_BIOGENESI...,SET,261,-0.010542,-0.0012474,0.050775,0.58224,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.985028089058872
GO_ASPARTATE_FAMILY_AMINO_AC...3,SET,47,-0.02667,-0.0013471,0.12832,0.58232,GO_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.985028089058872
GO_PLUS_END_DIRECTED_ORGANEL...,SET,7,-0.06702,-0.0013078,0.32243,0.58233,GO_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,0.985028089058872
GO_HISTONE_H3_K9_ACETYLATION,SET,11,-0.045682,-0.0011174,0.21975,0.58234,GO_HISTONE_H3_K9_ACETYLATION,0.985028089058872
GO_NEGATIVE_REGULATION_OF_PH...6,SET,395,-0.009116,-0.0013221,0.043774,0.58248,GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.985028089058872
GO_CHLORIDE_TRANSMEMBRANE_TR...2,SET,90,-0.020192,-0.0014097,0.096925,0.58251,GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.985028089058872
REACTOME_HIGHLY_SODIUM_PERME...,SET,7,-0.064062,-0.0012501,0.30701,0.58264,REACTOME_HIGHLY_SODIUM_PERMEABLE_ACETYLCHOLINE_NICOTINIC_RECEPTORS,0.985028089058872
REACTOME_SIGNALING_BY_FGFR2_...2,SET,42,-0.02652,-0.0012664,0.1269,0.58277,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.985028089058872
GO_CELLULAR_RESPONSE_TO_LEUC...2,SET,8,-0.066017,-0.0013772,0.31556,0.58286,GO_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION,0.985028089058872
GO_PHAGOLYSOSOME_ASSEMBLY,SET,11,-0.064087,-0.0015675,0.30529,0.58313,GO_PHAGOLYSOSOME_ASSEMBLY,0.985028089058872
GO_SKELETAL_MUSCLE_ACETYLCHO...,SET,10,-0.054547,-0.0012722,0.25973,0.58317,GO_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING,0.985028089058872
BIOCARTA_PYK2_PATHWAY,SET,27,-0.034765,-0.0013317,0.16552,0.58318,BIOCARTA_PYK2_PATHWAY,0.985028089058872
GO_REGULATION_OF_FEMALE_GONA...,SET,13,-0.049836,-0.0013251,0.23721,0.5832,GO_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT,0.985028089058872
KEGG_BLADDER_CANCER,SET,40,-0.027659,-0.0012891,0.13147,0.58332,KEGG_BLADDER_CANCER,0.985028089058872
GO_AXON_GUIDANCE_RECEPTOR_AC...,SET,8,-0.072504,-0.0015125,0.34416,0.58343,GO_AXON_GUIDANCE_RECEPTOR_ACTIVITY,0.985028089058872
GO_TRANSLATION_REGULATOR_ACT...1,SET,118,-0.015129,-0.0012085,0.071695,0.58356,GO_TRANSLATION_REGULATOR_ACTIVITY,0.985028089058872
REACTOME_ACYL_CHAIN_REMODELL...1,SET,25,-0.039898,-0.0014706,0.18903,0.58358,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.985028089058872
REACTOME_SIGNALING_BY_NTRK3_...,SET,17,-0.039191,-0.0011915,0.18556,0.58363,REACTOME_SIGNALING_BY_NTRK3_TRKC,0.985028089058872
GO_POSITIVE_REGULATION_OF_IN...1,SET,130,-0.016937,-0.0014195,0.080191,0.58364,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.985028089058872
GO_REGULATION_OF_ACROSOME_RE...,SET,16,-0.047355,-0.0013968,0.22416,0.58365,GO_REGULATION_OF_ACROSOME_REACTION,0.985028089058872
GO_GLYCINE_BINDING,SET,12,-0.053973,-0.0013788,0.25469,0.58391,GO_GLYCINE_BINDING,0.985028089058872
GO_LOW_DENSITY_LIPOPROTEIN_P...1,SET,12,-0.050596,-0.0012926,0.23865,0.58395,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE,0.985028089058872
GO_NEURON_PROJECTION_ARBORIZ...,SET,18,-0.042194,-0.0013199,0.19896,0.58397,GO_NEURON_PROJECTION_ARBORIZATION,0.985028089058872
GO_BASAL_TRANSCRIPTION_MACHI...,SET,53,-0.024455,-0.0013115,0.11514,0.5841,GO_BASAL_TRANSCRIPTION_MACHINERY_BINDING,0.985028089058872
GO_REGULATION_OF_PROGRAMMED_...,SET,16,-0.048724,-0.0014371,0.22891,0.58428,GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,0.985028089058872
GO_CARBOHYDRATE_CATION_SYMPO...,SET,19,-0.042701,-0.0013724,0.20047,0.58433,GO_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY,0.985028089058872
GO_IMMUNE_RESPONSE_INHIBITIN...1,SET,5,-0.086577,-0.001428,0.40607,0.58442,GO_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.985028089058872
GO_POSITIVE_REGULATION_OF_NU...5,SET,8,-0.067169,-0.0014012,0.31491,0.58445,GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.985028089058872
GO_WATER_HOMEOSTASIS,SET,69,-0.023684,-0.0014486,0.1109,0.58455,GO_WATER_HOMEOSTASIS,0.985028089058872
REACTOME_NEURONAL_SYSTEM,SET,383,-0.01004,-0.0014343,0.047012,0.58456,REACTOME_NEURONAL_SYSTEM,0.985028089058872
GO_PRESYNAPTIC_ENDOCYTIC_ZONE,SET,8,-0.070764,-0.0014762,0.33074,0.58471,GO_PRESYNAPTIC_ENDOCYTIC_ZONE,0.985028089058872
GO_LEWY_BODY,SET,7,-0.064067,-0.0012502,0.2993,0.58475,GO_LEWY_BODY,0.985028089058872
GO_PI_BODY,SET,7,-0.06503,-0.001269,0.30377,0.58476,GO_PI_BODY,0.985028089058872
GO_PURKINJE_MYOCYTE_TO_VENTR...,SET,6,-0.082708,-0.0014943,0.38626,0.58477,GO_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING,0.985028089058872
GO_DETECTION_OF_MECHANICAL_S...2,SET,26,-0.040091,-0.001507,0.18722,0.58478,GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.985028089058872
GO_COMPARTMENT_PATTERN_SPECI...,SET,5,-0.08765,-0.0014457,0.40882,0.58488,GO_COMPARTMENT_PATTERN_SPECIFICATION,0.985028089058872
REACTOME_INTERLEUKIN_12_SIGN...,SET,43,-0.026422,-0.0012766,0.12318,0.58492,REACTOME_INTERLEUKIN_12_SIGNALING,0.985028089058872
GO_MITOCHONDRIAL_GENE_EXPRES...,SET,152,-0.013496,-0.0012224,0.062626,0.58531,GO_MITOCHONDRIAL_GENE_EXPRESSION,0.985028089058872
GO_REGULATION_OF_PROTEIN_LOC...9,SET,11,-0.055494,-0.0013574,0.25709,0.58545,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME,0.985028089058872
GO_SYNAPSIS,SET,40,-0.025556,-0.0011911,0.11836,0.58547,GO_SYNAPSIS,0.985028089058872
REACTOME_PHOSPHATE_BOND_HYDR...1,SET,8,-0.064361,-0.0013426,0.2977,0.58558,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,0.985028089058872
GO_REGULATION_OF_INFLAMMATOR...2,SET,21,-0.042545,-0.0014375,0.19673,0.58561,GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.985028089058872
REACTOME_THE_ROLE_OF_GTSE1_I...,SET,73,-0.019755,-0.0012427,0.091334,0.58562,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.985028089058872
GO_PROTEIN_LOCALIZATION_TO_B...,SET,7,-0.07288,-0.0014222,0.33661,0.5857,GO_PROTEIN_LOCALIZATION_TO_BASOLATERAL_PLASMA_MEMBRANE,0.985028089058872
GO_PARATHYROID_GLAND_DEVELOP...,SET,7,-0.067908,-0.0013252,0.3135,0.58574,GO_PARATHYROID_GLAND_DEVELOPMENT,0.985028089058872
GO_INTRINSIC_APOPTOTIC_SIGNA...3,SET,100,-0.017785,-0.0013085,0.082019,0.58583,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.985028089058872
GO_CD4_POSITIVE_OR_CD8_POSIT...,SET,20,-0.048324,-0.0015934,0.22285,0.58583,GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,0.985028089058872
GO_OXIDOREDUCTASE_ACTIVITY_A...12,SET,52,-0.022936,-0.0012184,0.10555,0.58601,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.985028089058872
REACTOME_AQUAPORIN_MEDIATED_...,SET,49,-0.028619,-0.0014759,0.13165,0.58605,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.985028089058872
GO_CHONDROITIN_SULFATE_PROTE...2,SET,35,-0.031438,-0.0013707,0.14448,0.58612,GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.985028089058872
GO_REGULATION_OF_REPRODUCTIV...,SET,144,-0.01631,-0.0014382,0.074711,0.58641,GO_REGULATION_OF_REPRODUCTIVE_PROCESS,0.985028089058872
GO_CELLULAR_RESPONSE_TO_FLUI...,SET,18,-0.046119,-0.0014427,0.21068,0.58664,GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS,0.985028089058872
GO_LIPOPOLYSACCHARIDE_MEDIAT...,SET,55,-0.025479,-0.0013919,0.11631,0.5867,GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.985028089058872
GO_ALPHA_ADRENERGIC_RECEPTOR...,SET,6,-0.085295,-0.001541,0.38931,0.58671,GO_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY,0.985028089058872
REACTOME_RHO_GTPASES_ACTIVAT...3,SET,29,-0.036987,-0.0014682,0.16855,0.58685,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.985028089058872
GO_POSITIVE_REGULATION_OF_VI...1,SET,9,-0.057214,-0.0012659,0.26004,0.58707,GO_POSITIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.985028089058872
GO_POSITIVE_REGULATION_OF_CA...20,SET,28,-0.036367,-0.0014185,0.16521,0.58711,GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.985028089058872
GO_MODULATION_OF_MOLECULAR_F...,SET,8,-0.06376,-0.0013301,0.28962,0.58712,GO_MODULATION_OF_MOLECULAR_FUNCTION_IN_OTHER_ORGANISM,0.985028089058872
BIOCARTA_GLEEVEC_PATHWAY,SET,23,-0.04232,-0.0014963,0.19214,0.58716,BIOCARTA_GLEEVEC_PATHWAY,0.985028089058872
GO_REGULATION_OF_SYNCYTIUM_F...,SET,28,-0.037204,-0.0014512,0.16892,0.58716,GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,0.985028089058872
GO_POSITIVE_REGULATION_OF_NE...3,SET,49,-0.029168,-0.0015042,0.13243,0.58716,GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.985028089058872
GO_PROTON_EXPORTING_ATPASE_A...2,SET,13,-0.046019,-0.0012236,0.20869,0.58726,GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM,0.985028089058872
REACTOME_TRANSCRIPTIONAL_ACT...2,SET,41,-0.028381,-0.0013391,0.12869,0.58727,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER,0.985028089058872
GO_MRNA_3_END_PROCESSING,SET,90,-0.017652,-0.0012323,0.080026,0.58729,GO_MRNA_3_END_PROCESSING,0.985028089058872
GO_OXIDOREDUCTASE_ACTIVITY_O...2,SET,8,-0.061481,-0.0012826,0.27858,0.58733,GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR,0.985028089058872
GO_NEGATIVE_REGULATION_OF_SY...7,SET,4,-0.10029,-0.0014795,0.45403,0.58741,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,0.985028089058872
GO_POSITIVE_REGULATION_OF_BL...5,SET,48,-0.028068,-0.0014327,0.12704,0.58743,GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.985028089058872
GO_METANEPHRIC_EPITHELIUM_DE...,SET,26,-0.041559,-0.0015622,0.18799,0.58748,GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.985028089058872
GO_KERATINOCYTE_PROLIFERATION,SET,37,-0.033894,-0.0015194,0.15311,0.5876,GO_KERATINOCYTE_PROLIFERATION,0.985028089058872
GO_DNA_REPLICATION_INITIATION,SET,35,-0.029149,-0.001271,0.13164,0.58762,GO_DNA_REPLICATION_INITIATION,0.985028089058872
GO_INTEGRAL_COMPONENT_OF_PRE...,SET,13,-0.053394,-0.0014197,0.24069,0.58778,GO_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE,0.985028089058872
GO_POSITIVE_REGULATION_OF_CH...2,SET,4,-0.10923,-0.0016115,0.49137,0.58796,GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION,0.985028089058872
REACTOME_ROLE_OF_SECOND_MESS...,SET,9,-0.066956,-0.0014815,0.3007,0.5881,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.985028089058872
GO_1_ACYLGLYCEROPHOSPHOCHOLI...,SET,3,-0.1283,-0.0016392,0.57539,0.58822,GO_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY,0.985028089058872
GO_POSITIVE_REGULATION_OF_EN...7,SET,5,-0.093397,-0.0015404,0.41695,0.58862,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.985028089058872
REACTOME_TRAFFICKING_AND_PRO...,SET,11,-0.060883,-0.0014892,0.2716,0.58868,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.985028089058872
REACTOME_RNA_POLYMERASE_I_TR...3,SET,29,-0.030404,-0.0012069,0.13562,0.58869,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,0.985028089058872
GO_POSITIVE_REGULATION_OF_P3...,SET,24,-0.03942,-0.0014237,0.17585,0.58869,GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,0.985028089058872
GO_ANKYRIN_BINDING,SET,20,-0.046209,-0.0015237,0.20612,0.58869,GO_ANKYRIN_BINDING,0.985028089058872
GO_ACTIVATION_OF_PHOSPHOLIPA...1,SET,30,-0.037911,-0.0015306,0.16906,0.58871,GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.985028089058872
GO_CELLULAR_PROTEIN_CATABOLI...,SET,677,-0.0070808,-0.0013339,0.031576,0.58872,GO_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.985028089058872
GO_POSITIVE_REGULATION_OF_GL...15,SET,18,-0.050191,-0.0015701,0.22371,0.58876,GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,0.985028089058872
GO_PROTEIN_DEMETHYLATION,SET,25,-0.034356,-0.0012664,0.153,0.58883,GO_PROTEIN_DEMETHYLATION,0.985028089058872
REACTOME_DEFECTIVE_LFNG_CAUS...,SET,5,-0.092124,-0.0015194,0.40947,0.589,REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,0.985028089058872
GO_REGULATORY_T_CELL_DIFFERE...,SET,28,-0.036481,-0.001423,0.16183,0.58917,GO_REGULATORY_T_CELL_DIFFERENTIATION,0.985028089058872
GO_COLLAGEN_METABOLIC_PROCESS,SET,15,-0.050686,-0.0014476,0.22467,0.58924,GO_COLLAGEN_METABOLIC_PROCESS,0.985028089058872
GO_MRNA_SPLICE_SITE_SELECTION,SET,28,-0.03523,-0.0013742,0.15598,0.58935,GO_MRNA_SPLICE_SITE_SELECTION,0.985028089058872
GO_RESPONSE_TO_CYTOKINE,SET,1086,-0.0062214,-0.0014671,0.02751,0.58946,GO_RESPONSE_TO_CYTOKINE,0.985028089058872
GO_CORECEPTOR_ACTIVITY,SET,39,-0.033572,-0.001545,0.14834,0.58952,GO_CORECEPTOR_ACTIVITY,0.985028089058872
GO_POSITIVE_REGULATION_BY_HO...2,SET,13,-0.056826,-0.0015109,0.25051,0.58973,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.985028089058872
GO_LIPOSACCHARIDE_METABOLIC_...,SET,48,-0.027994,-0.0014289,0.12331,0.5898,GO_LIPOSACCHARIDE_METABOLIC_PROCESS,0.985028089058872
GO_PROTEIN_LOCALIZATION_TO_N...4,SET,10,-0.049029,-0.0011435,0.21573,0.58989,GO_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM,0.985028089058872
GO_RENAL_WATER_TRANSPORT,SET,6,-0.089158,-0.0016108,0.39107,0.59017,GO_RENAL_WATER_TRANSPORT,0.985028089058872
GO_REGULATION_OF_ANGIOTENSIN...,SET,9,-0.079517,-0.0017594,0.34872,0.59019,GO_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD,0.985028089058872
GO_FATTY_ACID_BETA_OXIDATION,SET,70,-0.021924,-0.0013506,0.096021,0.5903,GO_FATTY_ACID_BETA_OXIDATION,0.985028089058872
KEGG_PURINE_METABOLISM,SET,144,-0.016188,-0.0014274,0.070837,0.59038,KEGG_PURINE_METABOLISM,0.985028089058872
GO_PYRIMIDINE_CONTAINING_COM...1,SET,48,-0.029159,-0.0014884,0.12728,0.5906,GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.985028089058872
GO_CYCLIN_DEPENDENT_PROTEIN_...2,SET,40,-0.027408,-0.0012774,0.11962,0.59061,GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX,0.985028089058872
GO_GROWTH_HORMONE_RECEPTOR_S...,SET,12,-0.066842,-0.0017076,0.29175,0.59061,GO_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,0.985028089058872
GO_PYRIMIDINE_CONTAINING_COM...2,SET,36,-0.034923,-0.0015443,0.1523,0.59068,GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.985028089058872
GO_PHOSPHATIDIC_ACID_TRANSPO...,SET,4,-0.10021,-0.0014784,0.43684,0.59072,GO_PHOSPHATIDIC_ACID_TRANSPORTER_ACTIVITY,0.985028089058872
REACTOME_CELL_CELL_COMMUNICA...,SET,117,-0.019307,-0.0015357,0.084025,0.59087,REACTOME_CELL_CELL_COMMUNICATION,0.985028089058872
REACTOME_HOST_INTERACTIONS_W...,SET,41,-0.028271,-0.0013339,0.12295,0.59093,REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS,0.985028089058872
GO_TRANSCRIPTIONAL_REPRESSOR...,SET,76,-0.022765,-0.001461,0.099002,0.59093,GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,0.985028089058872
GO_CELLULAR_RESPONSE_TO_NITR...1,SET,14,-0.055394,-0.0015284,0.24077,0.59098,GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE,0.985028089058872
GO_REGULATION_OF_CELL_POPULA...,SET,1447,-0.0055653,-0.001499,0.02416,0.59109,GO_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.985028089058872
GO_SODIUM_BICARBONATE_SYMPOR...,SET,6,-0.073273,-0.0013238,0.31809,0.59109,GO_SODIUM_BICARBONATE_SYMPORTER_ACTIVITY,0.985028089058872
GO_EXORIBONUCLEASE_ACTIVITY,SET,34,-0.030087,-0.001293,0.13051,0.59116,GO_EXORIBONUCLEASE_ACTIVITY,0.985028089058872
GO_POSITIVE_REGULATION_OF_B_...3,SET,32,-0.034717,-0.0014475,0.15057,0.59117,GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.985028089058872
GO_TRANSLATION_ELONGATION_FA...,SET,18,-0.039879,-0.0012475,0.17294,0.59118,GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY,0.985028089058872
GO_NEGATIVE_REGULATION_OF_OS...2,SET,37,-0.035293,-0.0015821,0.15293,0.59126,GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.985028089058872
GO_REGULATION_OF_MYELOID_DEN...,SET,7,-0.07827,-0.0015274,0.33817,0.59152,GO_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION,0.985028089058872
GO_ARF_PROTEIN_SIGNAL_TRANSD...,SET,18,-0.044312,-0.0013862,0.19145,0.59152,GO_ARF_PROTEIN_SIGNAL_TRANSDUCTION,0.985028089058872
REACTOME_EGFR_INTERACTS_WITH...,SET,9,-0.072354,-0.0016009,0.31229,0.59161,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,0.985028089058872
GO_POSITIVE_REGULATION_OF_PR...42,SET,306,-0.0116,-0.0014844,0.05004,0.59166,GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.985028089058872
GO_CELL_COMMUNICATION_BY_ELE...2,SET,24,-0.042104,-0.0015207,0.18161,0.59167,GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,0.985028089058872
GO_POSITIVE_REGULATION_OF_VA...6,SET,15,-0.053904,-0.0015395,0.23236,0.59173,GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.985028089058872
REACTOME_LONG_TERM_POTENTIAT...,SET,22,-0.046477,-0.0016072,0.2001,0.59183,REACTOME_LONG_TERM_POTENTIATION,0.985028089058872
GO_IRON_IMPORT_INTO_CELL,SET,5,-0.086712,-0.0014302,0.37309,0.59189,GO_IRON_IMPORT_INTO_CELL,0.985028089058872
GO_SPERM_FIBROUS_SHEATH,SET,4,-0.10577,-0.0015604,0.45451,0.59201,GO_SPERM_FIBROUS_SHEATH,0.985028089058872
GO_METAL_ION_TRANSPORT,SET,809,-0.007473,-0.0015331,0.032107,0.59202,GO_METAL_ION_TRANSPORT,0.985028089058872
GO_PROTEIN_GLYCOSYLATION_IN_...,SET,5,-0.080361,-0.0013254,0.34515,0.59205,GO_PROTEIN_GLYCOSYLATION_IN_GOLGI,0.985028089058872
GO_CALCIUM_DEPENDENT_PROTEIN...3,SET,7,-0.057957,-0.001131,0.24885,0.59208,GO_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,0.985028089058872
GO_FATTY_ACID_ELONGATION,SET,12,-0.066478,-0.0016983,0.28531,0.59212,GO_FATTY_ACID_ELONGATION,0.985028089058872
GO_NUCLEOTIDE_BINDING_DOMAIN...,SET,29,-0.040803,-0.0016197,0.17495,0.5922,GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,0.985028089058872
GO_GLUCOSE_CATABOLIC_PROCESS,SET,9,-0.051455,-0.0011385,0.22057,0.59223,GO_GLUCOSE_CATABOLIC_PROCESS,0.985028089058872
GO_POSITIVE_REGULATION_OF_IN...16,SET,5,-0.08748,-0.0014429,0.3748,0.59228,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_BIOSYNTHETIC_PROCESS,0.985028089058872
GO_GLUCOSAMINE_CONTAINING_CO...,SET,12,-0.059127,-0.0015105,0.25309,0.59236,GO_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.985028089058872
GO_SENSORY_PERCEPTION_OF_TAS...,SET,64,-0.027192,-0.001602,0.11639,0.59236,GO_SENSORY_PERCEPTION_OF_TASTE,0.985028089058872
GO_PHOSPHATE_ION_TRANSMEMBRA...1,SET,13,-0.055728,-0.0014818,0.23825,0.59247,GO_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT,0.985029416564667
GO_AMINOGLYCAN_METABOLIC_PRO...,SET,125,-0.018577,-0.001527,0.079229,0.59269,GO_AMINOGLYCAN_METABOLIC_PROCESS,0.985029416564667
GO_POSITIVE_REGULATION_OF_LI...9,SET,58,-0.027531,-0.0015443,0.11733,0.59276,GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,0.985029416564667
GO_EPHRIN_RECEPTOR_SIGNALING...,SET,82,-0.022391,-0.0014924,0.095425,0.59276,GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,0.985029416564667
GO_S_SHAPED_BODY_MORPHOGENES...,SET,8,-0.087531,-0.001826,0.3725,0.59289,GO_S_SHAPED_BODY_MORPHOGENESIS,0.985029416564667
REACTOME_ANCHORING_FIBRIL_FO...,SET,13,-0.059015,-0.0015692,0.25054,0.59311,REACTOME_ANCHORING_FIBRIL_FORMATION,0.985029416564667
GO_REGULATION_OF_DEFENSE_RES...4,SET,32,-0.039228,-0.0016356,0.16649,0.59314,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.985029416564667
REACTOME_INTERLEUKIN_17_SIGN...,SET,65,-0.026717,-0.0015862,0.11327,0.59323,REACTOME_INTERLEUKIN_17_SIGNALING,0.985029416564667
GO_CD4_POSITIVE_ALPHA_BETA_T...2,SET,20,-0.049712,-0.0016392,0.2104,0.59339,GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,0.985029416564667
PID_INTEGRIN3_PATHWAY,SET,39,-0.03721,-0.0017125,0.15736,0.59346,PID_INTEGRIN3_PATHWAY,0.985029416564667
GO_PROTEIN_HOMOOLIGOMERIZATI...,SET,320,-0.011568,-0.0015133,0.048922,0.59346,GO_PROTEIN_HOMOOLIGOMERIZATION,0.985029416564667
