VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_REGULATION_OF_L_GLUTAMATE...,SET,5,-0.051339,-0.00084674,0.34042,0.55994,GO_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE,1
GO_NEGATIVE_REGULATION_OF_EN...7,SET,7,-0.047867,-0.00093407,0.3161,0.56018,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,1
GO_NEGATIVE_REGULATION_OF_PR...30,SET,528,-0.0056783,-0.00094859,0.037474,0.56022,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,1
GO_SINGLE_STRANDED_DNA_DEPEN...,SET,14,-0.035003,-0.00096578,0.23048,0.56035,GO_SINGLE_STRANDED_DNA_DEPENDENT_ATPASE_ACTIVITY,1
REACTOME_SENSING_OF_DNA_DOUB...,SET,5,-0.043377,-0.00071541,0.28547,0.56038,REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,1
GO_GLIAL_CELL_FATE_SPECIFICA...,SET,5,-0.072593,-0.0011973,0.47652,0.56054,GO_GLIAL_CELL_FATE_SPECIFICATION,1
GO_DEVELOPMENT_OF_SECONDARY_...2,SET,8,-0.050234,-0.0010479,0.32966,0.56056,GO_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS,1
GO_WALKING_BEHAVIOR,SET,30,-0.025499,-0.0010294,0.16659,0.56082,GO_WALKING_BEHAVIOR,1
GO_REGULATION_OF_POTASSIUM_I...4,SET,90,-0.014917,-0.0010414,0.097454,0.56083,GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT,1
BIOCARTA_RNAPOL3_PATHWAY,SET,7,-0.035661,-0.00069589,0.23283,0.56087,BIOCARTA_RNAPOL3_PATHWAY,1
GO_SPHINGOMYELIN_METABOLIC_P...,SET,5,-0.057867,-0.0009544,0.37734,0.56094,GO_SPHINGOMYELIN_METABOLIC_PROCESS,1
REACTOME_SIGNALING_BY_TGF_BE...3,SET,8,-0.047306,-0.00098682,0.30808,0.56102,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,1
GO_MULTIVESICULAR_BODY_LUMEN,SET,5,-0.058709,-0.00096828,0.38214,0.56105,GO_MULTIVESICULAR_BODY_LUMEN,1
GO_R2TP_COMPLEX,SET,5,-0.057269,-0.00094453,0.37268,0.56106,GO_R2TP_COMPLEX,1
GO_ALPHA_ACTININ_BINDING,SET,31,-0.024179,-0.00099228,0.15682,0.56127,GO_ALPHA_ACTININ_BINDING,1
GO_REGULATION_OF_SKELETAL_MU...5,SET,5,-0.055243,-0.00091113,0.35796,0.56132,GO_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,1
GO_POSITIVE_REGULATION_OF_CE...35,SET,62,-0.019336,-0.0011212,0.12515,0.56139,GO_POSITIVE_REGULATION_OF_CELL_KILLING,1
GO_NEGATIVE_REGULATION_OF_IN...5,SET,6,-0.056249,-0.0010162,0.36377,0.56144,GO_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1
GO_NEGATIVE_REGULATION_OF_MA...12,SET,7,-0.058539,-0.0011423,0.37838,0.56147,GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,1
REACTOME_METABOLISM_OF_ANGIO...,SET,15,-0.041076,-0.0011731,0.26548,0.56148,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,1
GO_FEMALE_GENITALIA_DEVELOPM...,SET,17,-0.036144,-0.0010988,0.23354,0.5615,GO_FEMALE_GENITALIA_DEVELOPMENT,1
KEGG_N_GLYCAN_BIOSYNTHESIS,SET,44,-0.019141,-0.00093548,0.12337,0.56165,KEGG_N_GLYCAN_BIOSYNTHESIS,1
GO_CYTOKINE_ACTIVITY,SET,203,-0.010815,-0.0011304,0.069678,0.56167,GO_CYTOKINE_ACTIVITY,1
GO_CARDIAC_NEURAL_CREST_CELL...1,SET,8,-0.057355,-0.0011965,0.36939,0.5617,GO_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS,1
GO_REGULATION_OF_LEUKOCYTE_A...2,SET,82,-0.014986,-0.00099887,0.096259,0.56186,GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,1
GO_RESPONSE_TO_NICOTINE,SET,46,-0.021926,-0.0010956,0.14065,0.56194,GO_RESPONSE_TO_NICOTINE,1
BIOCARTA_AKAP95_PATHWAY,SET,11,-0.036249,-0.00088662,0.23156,0.5622,BIOCARTA_AKAP95_PATHWAY,1
GO_NAD_BINDING,SET,53,-0.01869,-0.0010023,0.11933,0.56223,GO_NAD_BINDING,1
GO_NEURAL_FOLD_FORMATION,SET,7,-0.051852,-0.0010118,0.3307,0.5623,GO_NEURAL_FOLD_FORMATION,1
GO_GLUTATHIONE_PEROXIDASE_AC...,SET,19,-0.032788,-0.0010537,0.20874,0.56241,GO_GLUTATHIONE_PEROXIDASE_ACTIVITY,1
GO_REGULATION_OF_DEFENSE_RES...5,SET,28,-0.024335,-0.00094918,0.15481,0.56245,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS,1
GO_RRNA_METHYLATION,SET,18,-0.0265,-0.00082898,0.16857,0.56246,GO_RRNA_METHYLATION,1
GO_NUCLEOSIDE_TRIPHOSPHATE_B...,SET,48,-0.018011,-0.00091934,0.1145,0.5625,GO_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1
GO_REGULATION_OF_PROTEIN_LOC...13,SET,88,-0.014076,-0.00097176,0.089484,0.5625,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,1
GO_PHOSPHOPROTEIN_PHOSPHATAS...,SET,163,-0.0099857,-0.00093629,0.063389,0.56259,GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,1
GO_LIPID_PHOSPHORYLATION,SET,60,-0.017528,-0.00099996,0.11117,0.56264,GO_LIPID_PHOSPHORYLATION,1
GO_REGULATION_OF_SYSTEMIC_AR...2,SET,15,-0.043282,-0.0012361,0.27406,0.56274,GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN,1
REACTOME_GALACTOSE_CATABOLISM,SET,5,-0.057556,-0.00094927,0.36347,0.56291,REACTOME_GALACTOSE_CATABOLISM,1
GO_CELL_MIGRATION_INVOLVED_I...4,SET,51,-0.019939,-0.001049,0.1258,0.56297,GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,1
GO_UTERUS_DEVELOPMENT,SET,22,-0.030112,-0.0010413,0.18985,0.56301,GO_UTERUS_DEVELOPMENT,1
BIOCARTA_IGF1_PATHWAY,SET,20,-0.029927,-0.00098679,0.18808,0.56321,BIOCARTA_IGF1_PATHWAY,1
GO_REGULATION_OF_PLATELET_AG...,SET,17,-0.03634,-0.0011048,0.22838,0.56321,GO_REGULATION_OF_PLATELET_AGGREGATION,1
GO_POSITIVE_REGULATION_OF_PL...1,SET,87,-0.014949,-0.0010262,0.093876,0.56326,GO_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,1
GO_PHOSPHATE_ION_TRANSPORT,SET,25,-0.028492,-0.0010502,0.1789,0.56327,GO_PHOSPHATE_ION_TRANSPORT,1
GO_LIPOPROTEIN_METABOLIC_PRO...,SET,28,-0.029016,-0.0011318,0.18212,0.56329,GO_LIPOPROTEIN_METABOLIC_PROCESS,1
GO_POSITIVE_REGULATION_OF_PE...1,SET,5,-0.073599,-0.0012139,0.46175,0.56332,GO_POSITIVE_REGULATION_OF_PENILE_ERECTION,1
GO_RESPONSE_TO_SODIUM_ARSENI...,SET,6,-0.056736,-0.001025,0.35553,0.56339,GO_RESPONSE_TO_SODIUM_ARSENITE,1
GO_PROTEIN_K6_LINKED_UBIQUIT...,SET,7,-0.055042,-0.0010741,0.34421,0.56352,GO_PROTEIN_K6_LINKED_UBIQUITINATION,1
GO_POSITIVE_REGULATION_OF_UN...,SET,5,-0.062245,-0.0010266,0.38877,0.5636,GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,1
GO_PROTEIN_COMPLEX_OLIGOMERI...,SET,524,-0.0061701,-0.001027,0.038517,0.56363,GO_PROTEIN_COMPLEX_OLIGOMERIZATION,1
GO_REGULATION_OF_WNT_SIGNALI...3,SET,13,-0.041591,-0.0011058,0.25953,0.56366,GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,1
KEGG_SNARE_INTERACTIONS_IN_V...,SET,36,-0.021709,-0.00095995,0.13543,0.56368,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,1
GO_REGULATION_OF_PROTEIN_LOC...10,SET,166,-0.010608,-0.0010036,0.066086,0.56376,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,1
GO_CARBON_NITROGEN_LYASE_ACT...,SET,13,-0.042063,-0.0011184,0.26131,0.56394,GO_CARBON_NITROGEN_LYASE_ACTIVITY,1
REACTOME_ERYTHROCYTES_TAKE_U...,SET,7,-0.054924,-0.0010718,0.34106,0.56397,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,1
REACTOME_PI3K_AKT_ACTIVATION,SET,9,-0.049652,-0.0010986,0.30787,0.56406,REACTOME_PI3K_AKT_ACTIVATION,1
GO_MITOCHONDRIAL_TRICARBOXYL...,SET,6,-0.052654,-0.00095128,0.32635,0.56409,GO_MITOCHONDRIAL_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX,1
GO_CHROMATIN_ORGANIZATION_IN...,SET,96,-0.013882,-0.0010008,0.085843,0.56423,GO_CHROMATIN_ORGANIZATION_INVOLVED_IN_REGULATION_OF_TRANSCRIPTION,1
GO_PROTEASOMAL_PROTEIN_CATAB...,SET,434,-0.0063322,-0.00096158,0.039018,0.56446,GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,1
GO_AXON_DEVELOPMENT,SET,469,-0.006804,-0.001073,0.041794,0.56466,GO_AXON_DEVELOPMENT,1
GO_JUNCTIONAL_SARCOPLASMIC_R...,SET,9,-0.052163,-0.0011541,0.31944,0.56486,GO_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE,1
GO_SOMATIC_STEM_CELL_POPULAT...,SET,68,-0.017482,-0.0010615,0.10692,0.56494,GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,1
GO_NUCLEOBASE_CATABOLIC_PROC...,SET,6,-0.057808,-0.0010444,0.35345,0.56496,GO_NUCLEOBASE_CATABOLIC_PROCESS,1
GO_TYPE_I_INTERFERON_SECRETI...,SET,10,-0.046714,-0.0010894,0.28362,0.56541,GO_TYPE_I_INTERFERON_SECRETION,1
GO_NEGATIVE_REGULATION_OF_DE...5,SET,22,-0.030774,-0.0010642,0.18657,0.56551,GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,1
GO_REGULATION_OF_EXTRACELLUL...4,SET,36,-0.025231,-0.0011156,0.15255,0.56568,GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,1
GO_TETHERING_COMPLEX,SET,64,-0.017172,-0.0010117,0.10383,0.56568,GO_TETHERING_COMPLEX,1
REACTOME_CARGO_RECOGNITION_F...,SET,95,-0.014628,-0.001049,0.088289,0.56579,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,1
GO_MESODERM_DEVELOPMENT,SET,110,-0.014022,-0.0010817,0.084624,0.5658,GO_MESODERM_DEVELOPMENT,1
GO_HINDGUT_DEVELOPMENT,SET,8,-0.052335,-0.0010917,0.31517,0.56594,GO_HINDGUT_DEVELOPMENT,1
GO_LAMIN_BINDING,SET,15,-0.037231,-0.0010633,0.22397,0.56601,GO_LAMIN_BINDING,1
GO_PINOSOME,SET,6,-0.050979,-0.00092103,0.30671,0.56601,GO_PINOSOME,1
BIOCARTA_FBW7_PATHWAY,SET,9,-0.048135,-0.001065,0.28955,0.56602,BIOCARTA_FBW7_PATHWAY,1
GO_REGULATION_OF_TELOMERE_MA...1,SET,69,-0.015372,-0.00094017,0.092417,0.56605,GO_REGULATION_OF_TELOMERE_MAINTENANCE,1
REACTOME_TGF_BETA_RECEPTOR_S...1,SET,31,-0.023581,-0.00096771,0.14157,0.56614,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,1
GO_CELL_MATRIX_ADHESION_MEDI...,SET,6,-0.06302,-0.0011386,0.37805,0.56619,GO_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY,1
GO_PROSTATE_GLAND_MORPHOGENE...,SET,26,-0.032186,-0.0012098,0.19279,0.56629,GO_PROSTATE_GLAND_MORPHOGENESIS,1
GO_POSITIVE_REGULATION_OF_MA...3,SET,13,-0.03725,-0.00099041,0.22292,0.56635,GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,1
GO_HEPARAN_SULFATE_PROTEOGLY...2,SET,5,-0.080506,-0.0013278,0.48122,0.56643,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION,1
REACTOME_PRE_NOTCH_PROCESSIN...1,SET,18,-0.030569,-0.00095627,0.18262,0.56647,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,1
REACTOME_SPHINGOLIPID_DE_NOV...,SET,41,-0.022442,-0.0010589,0.13392,0.56654,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,1
GO_MICROBODY,SET,124,-0.012599,-0.0010314,0.075144,0.56657,GO_MICROBODY,1
BIOCARTA_PKC_PATHWAY,SET,7,-0.059823,-0.0011674,0.35678,0.56658,BIOCARTA_PKC_PATHWAY,1
GO_HORMONE_ACTIVITY,SET,104,-0.015193,-0.0011397,0.090426,0.56671,GO_HORMONE_ACTIVITY,1
BIOCARTA_G1_PATHWAY,SET,28,-0.02642,-0.0010305,0.15678,0.56691,BIOCARTA_G1_PATHWAY,1
GO_NCRNA_EXPORT_FROM_NUCLEUS,SET,38,-0.022004,-0.00099957,0.13058,0.56691,GO_NCRNA_EXPORT_FROM_NUCLEUS,1
GO_VCB_COMPLEX,SET,5,-0.066692,-0.0010999,0.39578,0.56691,GO_VCB_COMPLEX,1
GO_NEGATIVE_REGULATION_OF_MI...9,SET,45,-0.022242,-0.0010993,0.13173,0.56704,GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,1
GO_MIDBODY_ABSCISSION,SET,17,-0.034242,-0.001041,0.2027,0.56707,GO_MIDBODY_ABSCISSION,1
GO_CELL_PROLIFERATION_IN_FOR...,SET,24,-0.032224,-0.0011638,0.18977,0.56742,GO_CELL_PROLIFERATION_IN_FOREBRAIN,1
GO_AXIAL_MESODERM_DEVELOPMENT,SET,6,-0.050811,-0.00091799,0.29914,0.56744,GO_AXIAL_MESODERM_DEVELOPMENT,1
GO_RESPONSE_TO_INTERLEUKIN_13,SET,4,-0.069471,-0.0010249,0.40852,0.56752,GO_RESPONSE_TO_INTERLEUKIN_13,1
GO_COPI_COATED_VESICLE_MEMBR...,SET,17,-0.029309,-0.00089105,0.17229,0.56754,GO_COPI_COATED_VESICLE_MEMBRANE,1
GO_TORC2_SIGNALING,SET,6,-0.066561,-0.0012025,0.39107,0.56757,GO_TORC2_SIGNALING,1
GO_LBD_DOMAIN_BINDING,SET,6,-0.069585,-0.0012572,0.40827,0.56767,GO_LBD_DOMAIN_BINDING,1
GO_NEGATIVE_REGULATION_OF_CY...11,SET,6,-0.062478,-0.0011288,0.3654,0.56788,GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE,1
GO_CAMP_BINDING,SET,22,-0.032173,-0.0011125,0.18791,0.56797,GO_CAMP_BINDING,1
GO_NEURAL_PLATE_PATTERN_SPEC...,SET,7,-0.057108,-0.0011144,0.33313,0.56806,GO_NEURAL_PLATE_PATTERN_SPECIFICATION,1
GO_FOLLICLE_STIMULATING_HORM...,SET,7,-0.064574,-0.0012601,0.37624,0.56813,GO_FOLLICLE_STIMULATING_HORMONE_SECRETION,1
GO_REGULATION_OF_RIBONUCLEOP...,SET,6,-0.051271,-0.00092629,0.29864,0.56815,GO_REGULATION_OF_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION,1
GO_CELLULAR_RESPONSE_TO_CAMP,SET,52,-0.021123,-0.0011221,0.12294,0.56821,GO_CELLULAR_RESPONSE_TO_CAMP,1
KEGG_ADHERENS_JUNCTION,SET,66,-0.018896,-0.0011304,0.10987,0.56828,KEGG_ADHERENS_JUNCTION,1
GO_REGULATION_OF_PHOSPHOLIPA...3,SET,4,-0.085104,-0.0012555,0.49374,0.56842,GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1
GO_POSITIVE_REGULATION_OF_PI...,SET,6,-0.055122,-0.00099588,0.31977,0.56843,GO_POSITIVE_REGULATION_OF_PINOCYTOSIS,1
GO_SEXUAL_REPRODUCTION,SET,732,-0.0054343,-0.0010628,0.031434,0.56863,GO_SEXUAL_REPRODUCTION,1
GO_XENOBIOTIC_METABOLIC_PROC...,SET,107,-0.015981,-0.0012159,0.09228,0.56874,GO_XENOBIOTIC_METABOLIC_PROCESS,1
GO_NEGATIVE_REGULATION_OF_CE...25,SET,92,-0.013549,-0.00095631,0.078097,0.56887,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,1
GO_REGULATION_OF_HISTONE_MOD...,SET,128,-0.012297,-0.0010228,0.070772,0.56897,GO_REGULATION_OF_HISTONE_MODIFICATION,1
GO_REGULATION_OF_NEUTROPHIL_...2,SET,8,-0.053739,-0.001121,0.30921,0.56899,GO_REGULATION_OF_NEUTROPHIL_DEGRANULATION,1
GO_DETECTION_OF_LIGHT_STIMUL...2,SET,14,-0.042144,-0.0011628,0.24229,0.56904,GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1
GO_NEGATIVE_REGULATION_OF_RE...9,SET,3,-0.093296,-0.001192,0.53567,0.56913,GO_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,1
GO_URIDYLYLTRANSFERASE_ACTIV...,SET,5,-0.055469,-0.00091485,0.3185,0.56913,GO_URIDYLYLTRANSFERASE_ACTIVITY,1
GO_POSITIVE_REGULATION_OF_TR...17,SET,5,-0.076695,-0.0012649,0.4387,0.56939,GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION,1
GO_REGULATION_OF_STORE_OPERA...2,SET,12,-0.045695,-0.0011673,0.26093,0.56951,GO_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY,1
GO_REGULATION_OF_AMYLOID_BET...2,SET,22,-0.032884,-0.0011371,0.18754,0.5696,GO_REGULATION_OF_AMYLOID_BETA_FORMATION,1
GO_POSITIVE_REGULATION_OF_TH...2,SET,5,-0.06701,-0.0011052,0.38207,0.56961,GO_POSITIVE_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,1
REACTOME_FGFR3_LIGAND_BINDIN...,SET,12,-0.049969,-0.0012765,0.28473,0.56965,REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,1
GO_DENDRITIC_CELL_APOPTOTIC_...,SET,10,-0.052381,-0.0012216,0.29839,0.56967,GO_DENDRITIC_CELL_APOPTOTIC_PROCESS,1
REACTOME_REGULATION_OF_TP53_...1,SET,152,-0.011826,-0.0010711,0.067355,0.56969,REACTOME_REGULATION_OF_TP53_ACTIVITY,1
GO_RECEPTOR_BIOSYNTHETIC_PRO...,SET,22,-0.031827,-0.0011006,0.18107,0.56976,GO_RECEPTOR_BIOSYNTHETIC_PROCESS,1
REACTOME_DIGESTION_AND_ABSOR...,SET,22,-0.036638,-0.0012669,0.20807,0.56989,REACTOME_DIGESTION_AND_ABSORPTION,1
GO_CHROMATIN_ASSEMBLY_OR_DIS...,SET,142,-0.012291,-0.0010762,0.069776,0.56991,GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,1
GO_NEGATIVE_REGULATION_OF_CG...,SET,6,-0.06814,-0.0012311,0.38525,0.57019,GO_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING,1
GO_MYOSIN_LIGHT_CHAIN_BINDING,SET,7,-0.056404,-0.0011006,0.31866,0.57025,GO_MYOSIN_LIGHT_CHAIN_BINDING,1
GO_REGULATION_OF_INFLAMMATOR...2,SET,21,-0.032918,-0.0011122,0.18584,0.5703,GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,1
GO_POSITIVE_REGULATION_OF_VA...1,SET,13,-0.040588,-0.0010792,0.2291,0.57031,GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,1
REACTOME_SYNTHESIS_OF_DOLICH...,SET,5,-0.071073,-0.0011722,0.40101,0.57034,REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,1
GO_PEPTIDYL_THREONINE_MODIFI...,SET,111,-0.014809,-0.0011475,0.083512,0.57037,GO_PEPTIDYL_THREONINE_MODIFICATION,1
GO_ARRESTIN_FAMILY_PROTEIN_B...,SET,9,-0.043541,-0.00096336,0.2452,0.57047,GO_ARRESTIN_FAMILY_PROTEIN_BINDING,1
REACTOME_REGULATION_OF_INSUL...2,SET,76,-0.018736,-0.0012024,0.10533,0.57059,REACTOME_REGULATION_OF_INSULIN_SECRETION,1
GO_MYOBLAST_DIFFERENTIATION,SET,80,-0.017327,-0.0011408,0.097126,0.5708,GO_MYOBLAST_DIFFERENTIATION,1
GO_NEGATIVE_REGULATION_OF_LE...7,SET,45,-0.024432,-0.0012076,0.1369,0.57082,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,1
REACTOME_SIGNALING_BY_NTRK3_...,SET,17,-0.033528,-0.0010193,0.18762,0.57091,REACTOME_SIGNALING_BY_NTRK3_TRKC,1
GO_MEMBRANE_FISSION,SET,11,-0.052453,-0.001283,0.29285,0.57107,GO_MEMBRANE_FISSION,1
REACTOME_REGULATION_OF_TP53_...5,SET,87,-0.015537,-0.0010665,0.086723,0.57109,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,1
GO_NEUROPEPTIDE_RECEPTOR_ACT...,SET,43,-0.026276,-0.0012696,0.14603,0.5714,GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY,1
GO_POSITIVE_REGULATION_OF_IN...27,SET,20,-0.03604,-0.0011883,0.19948,0.57169,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,1
GO_REGULATION_OF_DEACETYLASE...,SET,10,-0.047971,-0.0011187,0.26477,0.57188,GO_REGULATION_OF_DEACETYLASE_ACTIVITY,1
GO_LIM_DOMAIN_BINDING,SET,6,-0.067502,-0.0012195,0.37248,0.5719,GO_LIM_DOMAIN_BINDING,1
GO_CELLULAR_DEFENSE_RESPONSE,SET,49,-0.022869,-0.0011794,0.12606,0.57198,GO_CELLULAR_DEFENSE_RESPONSE,1
GO_REGULATION_OF_SYNAPTIC_VE...5,SET,6,-0.051691,-0.00093389,0.28491,0.57198,GO_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING,1
GO_EGG_ACTIVATION,SET,5,-0.068295,-0.0011264,0.37498,0.57226,GO_EGG_ACTIVATION,1
GO_REGULATION_OF_WOUND_HEALI...2,SET,6,-0.064511,-0.0011655,0.35408,0.57228,GO_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,1
GO_NUCLEOSIDE_MONOPHOSPHATE_...3,SET,20,-0.033528,-0.0011055,0.18336,0.57254,GO_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY,1
GO_ACTIN_CYTOSKELETON_REORGA...,SET,95,-0.016991,-0.0012185,0.092913,0.57255,GO_ACTIN_CYTOSKELETON_REORGANIZATION,1
GO_REGULATION_OF_PENILE_EREC...,SET,7,-0.070505,-0.0013758,0.38447,0.57275,GO_REGULATION_OF_PENILE_ERECTION,1
GO_2FE_2S_CLUSTER_ASSEMBLY,SET,3,-0.086586,-0.0011062,0.47192,0.57279,GO_2FE_2S_CLUSTER_ASSEMBLY,1
GO_CATALYTIC_STEP_2_SPLICEOS...,SET,80,-0.015829,-0.0010421,0.086086,0.57294,GO_CATALYTIC_STEP_2_SPLICEOSOME,1
GO_CARBOHYDRATE_BIOSYNTHETIC...,SET,188,-0.011336,-0.0011407,0.061386,0.57325,GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,1
GO_SYNAPTIC_VESICLE_CYTOSKEL...,SET,18,-0.036879,-0.0011537,0.19951,0.57332,GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,1
GO_REGULATION_OF_TRANSMEMBRA...1,SET,208,-0.011495,-0.0012161,0.062195,0.57332,GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1
GO_STRUCTURAL_CONSTITUENT_OF...9,SET,15,-0.042685,-0.0012191,0.23092,0.57333,GO_STRUCTURAL_CONSTITUENT_OF_SYNAPSE,1
GO_REGULATION_OF_ATRIAL_CARD...2,SET,7,-0.069068,-0.0013478,0.37298,0.57346,GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION,1
GO_INTRACELLULAR_PROTEIN_TRA...2,SET,1065,-0.0048373,-0.0011303,0.026091,0.57354,GO_INTRACELLULAR_PROTEIN_TRANSPORT,1
GO_REGULATION_OF_HEMATOPOIET...2,SET,7,-0.054387,-0.0010613,0.29272,0.5737,GO_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,1
BIOCARTA_NTHI_PATHWAY,SET,23,-0.035257,-0.0012466,0.18971,0.57372,BIOCARTA_NTHI_PATHWAY,1
GO_POSITIVE_REGULATION_OF_IR...,SET,7,-0.069471,-0.0013556,0.37324,0.57383,GO_POSITIVE_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,1
GO_SEQUESTERING_OF_ZINC_ION,SET,8,-0.053219,-0.0011102,0.28573,0.57388,GO_SEQUESTERING_OF_ZINC_ION,1
GO_REGULATION_OF_NK_T_CELL_P...,SET,5,-0.077699,-0.0012815,0.41698,0.57391,GO_REGULATION_OF_NK_T_CELL_PROLIFERATION,1
GO_VENTRICULAR_COMPACT_MYOCA...,SET,7,-0.068623,-0.0013391,0.36783,0.574,GO_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS,1
GO_DIPHOSPHOTRANSFERASE_ACTI...,SET,4,-0.07215,-0.0010644,0.3858,0.57417,GO_DIPHOSPHOTRANSFERASE_ACTIVITY,1
GO_REGULATION_OF_EXTRACELLUL...2,SET,7,-0.070933,-0.0013842,0.37866,0.5743,GO_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,1
