VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_CLATHRIN_VESICLE_COAT,SET,26,0.013587,0.00051067,0.16631,0.46744,GO_CLATHRIN_VESICLE_COAT,0.999922135874476
GO_CARDIAC_CELL_FATE_COMMITM...,SET,12,0.02292,0.00058549,0.28162,0.46757,GO_CARDIAC_CELL_FATE_COMMITMENT,0.999922135874476
GO_SPECIFIC_GRANULE_MEMBRANE,SET,84,0.0075595,0.00050991,0.09291,0.46758,GO_SPECIFIC_GRANULE_MEMBRANE,0.999922135874476
GO_POSITIVE_REGULATION_OF_IO...1,SET,137,0.0063365,0.00054505,0.078006,0.46763,GO_POSITIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,0.999922135874476
GO_POSITIVE_REGULATION_OF_CE...41,SET,830,0.0025473,0.00052898,0.031385,0.46766,GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.999922135874476
GO_CELLULAR_RESPONSE_TO_ACID...1,SET,10,0.020267,0.00047263,0.25105,0.46783,GO_CELLULAR_RESPONSE_TO_ACIDIC_PH,0.999922135874476
GO_PERINUCLEAR_REGION_OF_CYT...,SET,641,0.0027427,0.0005032,0.033996,0.46785,GO_PERINUCLEAR_REGION_OF_CYTOPLASM,0.999922135874476
GO_ISOCITRATE_DEHYDROGENASE_...,SET,4,0.03415,0.00050376,0.42563,0.46803,GO_ISOCITRATE_DEHYDROGENASE_ACTIVITY,0.999922135874476
GO_NEGATIVE_REGULATION_OF_LI...7,SET,19,0.015496,0.000498,0.19508,0.46834,GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE,0.999922135874476
GO_UNSATURATED_FATTY_ACID_ME...,SET,73,0.0082739,0.00052042,0.10483,0.46854,GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.999922135874476
GO_ERYTHROCYTE_MATURATION,SET,13,0.018781,0.00049932,0.23847,0.46861,GO_ERYTHROCYTE_MATURATION,0.999922135874476
GO_REGULATION_OF_GTPASE_ACTI...,SET,427,0.0033837,0.00050974,0.043014,0.46865,GO_REGULATION_OF_GTPASE_ACTIVITY,0.999922135874476
REACTOME_INTERLEUKIN_RECEPTO...,SET,23,0.015005,0.00053049,0.1908,0.46866,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.999922135874476
GO_LIPASE_ACTIVATOR_ACTIVITY,SET,13,0.016713,0.00044434,0.21275,0.46869,GO_LIPASE_ACTIVATOR_ACTIVITY,0.999922135874476
GO_LYTIC_VACUOLE_ORGANIZATION,SET,58,0.0086195,0.00048346,0.11029,0.46885,GO_LYTIC_VACUOLE_ORGANIZATION,0.999922135874476
GO_CELLULAR_SENESCENCE,SET,63,0.008089,0.00047279,0.10364,0.46889,GO_CELLULAR_SENESCENCE,0.999922135874476
GO_ANDROGEN_CATABOLIC_PROCESS,SET,5,0.029716,0.00049008,0.38176,0.46898,GO_ANDROGEN_CATABOLIC_PROCESS,0.999922135874476
GO_BIOLOGICAL_PHASE,SET,9,0.022902,0.00050669,0.29523,0.46908,GO_BIOLOGICAL_PHASE,0.999922135874476
GO_SMOOTH_MUSCLE_CELL_CHEMOT...,SET,8,0.024188,0.00050454,0.31238,0.46914,GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS,0.999922135874476
GO_REGULATION_OF_GASTRULATION,SET,36,0.010829,0.00047879,0.1403,0.46924,GO_REGULATION_OF_GASTRULATION,0.999922135874476
GO_TERTIARY_GRANULE_MEMBRANE,SET,63,0.0082899,0.00048453,0.10786,0.46937,GO_TERTIARY_GRANULE_MEMBRANE,0.999922135874476
REACTOME_METABOLISM_OF_NITRI...,SET,15,0.01648,0.00047062,0.21538,0.46951,REACTOME_METABOLISM_OF_NITRIC_OXIDE:_ENOS_ACTIVATION_AND_REGULATION,0.999922135874476
GO_POSITIVE_REGULATION_OF_RE...13,SET,29,0.012058,0.00047863,0.15858,0.46969,GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,0.999922135874476
GO_NEGATIVE_REGULATION_OF_TR...10,SET,8,0.024117,0.00050307,0.31712,0.46969,GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,0.999922135874476
GO_POSITIVE_REGULATION_OF_EP...10,SET,7,0.028818,0.00056232,0.37952,0.46974,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING,0.999922135874476
GO_MRNA_TRANSCRIPTION,SET,24,0.012401,0.00044784,0.16363,0.4698,GO_MRNA_TRANSCRIPTION,0.999922135874476
GO_LOCOMOTORY_BEHAVIOR,SET,188,0.0049263,0.0004957,0.065043,0.46981,GO_LOCOMOTORY_BEHAVIOR,0.999922135874476
GO_POLY_PURINE_TRACT_BINDING,SET,24,0.013052,0.00047136,0.17307,0.46994,GO_POLY_PURINE_TRACT_BINDING,0.999922135874476
GO_NEGATIVE_REGULATION_OF_DE...5,SET,22,0.014129,0.00048857,0.18783,0.47002,GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,0.999922135874476
GO_SODIUM_CHANNEL_COMPLEX,SET,23,0.015179,0.00053666,0.20251,0.47012,GO_SODIUM_CHANNEL_COMPLEX,0.999922135874476
GO_INNER_MITOCHONDRIAL_MEMBR...2,SET,94,0.0058796,0.00041942,0.078504,0.47015,GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,0.999922135874476
GO_REGULATION_OF_ARACHIDONIC...,SET,7,0.022196,0.00043311,0.29641,0.47015,GO_REGULATION_OF_ARACHIDONIC_ACID_SECRETION,0.999922135874476
GO_TRICARBOXYLIC_ACID_CYCLE_...,SET,13,0.015907,0.00042292,0.21259,0.47018,GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX,0.999922135874476
GO_TRICARBOXYLIC_ACID_METABO...,SET,10,0.017767,0.00041432,0.24094,0.47061,GO_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,0.999922135874476
GO_NOTOCHORD_MORPHOGENESIS,SET,7,0.025773,0.00050289,0.3503,0.47068,GO_NOTOCHORD_MORPHOGENESIS,0.999922135874476
GO_C_X_C_CHEMOKINE_RECEPTOR_...,SET,7,0.024563,0.00047929,0.33492,0.47077,GO_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY,0.999922135874476
GO_VITAMIN_CATABOLIC_PROCESS,SET,12,0.020789,0.00053105,0.28456,0.47088,GO_VITAMIN_CATABOLIC_PROCESS,0.999922135874476
GO_OUTER_DYNEIN_ARM,SET,9,0.020332,0.00044983,0.27932,0.47099,GO_OUTER_DYNEIN_ARM,0.999922135874476
GO_VESICLE_MEDIATED_TRANSPOR...1,SET,38,0.010224,0.00046444,0.14162,0.47122,GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,0.999922135874476
GO_POSITIVE_REGULATION_OF_LE...2,SET,28,0.012387,0.00048313,0.17174,0.47125,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.999922135874476
GO_LEUKOCYTE_MIGRATION,SET,403,0.0032982,0.00048303,0.045726,0.47125,GO_LEUKOCYTE_MIGRATION,0.999922135874476
GO_REGULATION_OF_SYNAPSE_STR...2,SET,206,0.0045381,0.00047776,0.063212,0.47138,GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.999922135874476
GO_MAINTENANCE_OF_POSTSYNAPT...,SET,4,0.030821,0.00045465,0.42984,0.47142,GO_MAINTENANCE_OF_POSTSYNAPTIC_SPECIALIZATION_STRUCTURE,0.999922135874476
GO_ORGANIC_HYDROXY_COMPOUND_...2,SET,62,0.0081065,0.00047005,0.11327,0.47147,GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,0.999922135874476
GO_REGULATION_OF_NEUROTRANSM...2,SET,66,0.0078493,0.00046954,0.11027,0.47163,GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.999922135874476
GO_REGULATION_OF_INNER_EAR_A...,SET,7,0.025117,0.00049009,0.3548,0.47178,GO_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,0.999922135874476
GO_PROTEIN_LOCALIZATION_TO_E...2,SET,125,0.0050863,0.00041805,0.071925,0.47181,GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,0.999922135874476
REACTOME_MINERALOCORTICOID_B...,SET,6,0.026248,0.00047418,0.37247,0.47191,REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,0.999922135874476
GO_ANION_TRANSPORT,SET,568,0.0026639,0.00046102,0.037809,0.47192,GO_ANION_TRANSPORT,0.999922135874476
GO_REGULATION_OF_T_CELL_TOLE...,SET,9,0.020375,0.00045079,0.28926,0.47192,GO_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION,0.999922135874476
REACTOME_NF_KB_IS_ACTIVATED_...,SET,11,0.018644,0.000456,0.26521,0.47198,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,0.999922135874476
GO_REGULATION_OF_ESTABLISHME...1,SET,104,0.0054687,0.00041022,0.078478,0.47222,GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,0.999922135874476
GO_PEROXISOME_TARGETING_SEQU...,SET,3,0.032845,0.00041961,0.47325,0.47233,GO_PEROXISOME_TARGETING_SEQUENCE_BINDING,0.999922135874476
GO_L_ORNITHINE_TRANSMEMBRANE...,SET,4,0.035779,0.00052779,0.51675,0.4724,GO_L_ORNITHINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.999922135874476
GO_PROTON_TRANSPORTING_ATP_S...,SET,4,0.0292,0.00043074,0.42181,0.47241,GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY,0.999922135874476
GO_REGULATION_OF_INTESTINAL_...,SET,8,0.024522,0.00051151,0.35424,0.47241,GO_REGULATION_OF_INTESTINAL_ABSORPTION,0.999922135874476
GO_L_ASPARTATE_TRANSMEMBRANE...1,SET,8,0.020032,0.00041785,0.29044,0.47251,GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.999922135874476
BIOCARTA_ARAP_PATHWAY,SET,17,0.01297,0.00039428,0.18831,0.47255,BIOCARTA_ARAP_PATHWAY,0.999922135874476
GO_RESPONSE_TO_UV,SET,126,0.0048283,0.00039842,0.070584,0.47273,GO_RESPONSE_TO_UV,0.999922135874476
GO_POSITIVE_REGULATION_OF_HI...9,SET,34,0.0092085,0.00039571,0.13468,0.47274,GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION,0.999922135874476
REACTOME_INTERLEUKIN_1_SIGNA...,SET,96,0.0054829,0.00039524,0.080356,0.4728,REACTOME_INTERLEUKIN_1_SIGNALING,0.999922135874476
GO_MITOTIC_SPINDLE_POLE,SET,24,0.012666,0.00045742,0.18561,0.4728,GO_MITOTIC_SPINDLE_POLE,0.999922135874476
GO_4_HYDROXYPROLINE_METABOLI...,SET,8,0.016336,0.00034075,0.23966,0.47283,GO_4_HYDROXYPROLINE_METABOLIC_PROCESS,0.999922135874476
GO_PEPTIDYL_PROLINE_HYDROXYL...2,SET,8,0.016336,0.00034075,0.23966,0.47283,GO_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE,0.999922135874476
GO_PEPTIDYL_PROLINE_4_DIOXYG...,SET,8,0.016336,0.00034075,0.23966,0.47283,GO_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY,0.999922135874476
GO_ENDODERMAL_CELL_FATE_SPEC...,SET,7,0.024717,0.0004823,0.36349,0.47289,GO_ENDODERMAL_CELL_FATE_SPECIFICATION,0.999922135874476
GO_REGULATION_OF_LIPID_KINAS...,SET,60,0.0081039,0.00046228,0.11932,0.47293,GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.999922135874476
GO_DNA_DEMETHYLATION,SET,21,0.013582,0.00045886,0.20002,0.47293,GO_DNA_DEMETHYLATION,0.999922135874476
GO_WHOLE_MEMBRANE,SET,1517,0.0015464,0.00042555,0.022778,0.47294,GO_WHOLE_MEMBRANE,0.999922135874476
GO_BIOACTIVE_LIPID_RECEPTOR_...,SET,12,0.017785,0.0004543,0.26364,0.47311,GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY,0.999922135874476
GO_POTASSIUM_CHANNEL_ACTIVITY,SET,119,0.0058485,0.00046909,0.086728,0.47312,GO_POTASSIUM_CHANNEL_ACTIVITY,0.999922135874476
GO_REGULATION_OF_OSTEOCLAST_...3,SET,5,0.023997,0.00039577,0.35642,0.47316,GO_REGULATION_OF_OSTEOCLAST_PROLIFERATION,0.999922135874476
GO_PRI_MIRNA_TRANSCRIPTION_B...,SET,44,0.0088068,0.0004304,0.1317,0.47334,GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.999922135874476
PID_AR_PATHWAY,SET,57,0.0073984,0.00041139,0.11078,0.47338,PID_AR_PATHWAY,0.999922135874476
GO_REGULATION_OF_CELL_FATE_S...,SET,12,0.017292,0.00044171,0.25909,0.47339,GO_REGULATION_OF_CELL_FATE_SPECIFICATION,0.999922135874476
GO_HEART_VALVE_FORMATION,SET,12,0.018317,0.0004679,0.27448,0.4734,GO_HEART_VALVE_FORMATION,0.999922135874476
GO_PHOSPHATE_ION_TRANSMEMBRA...1,SET,13,0.015723,0.00041802,0.23646,0.47349,GO_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT,0.999922135874476
GO_POSITIVE_REGULATION_OF_PR...36,SET,112,0.0050224,0.00039088,0.075691,0.47355,GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.999922135874476
GO_POSITIVE_REGULATION_OF_DN...3,SET,64,0.0065594,0.00038641,0.098953,0.47357,GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.999922135874476
GO_TUMOR_NECROSIS_FACTOR_REC...1,SET,28,0.011336,0.00044212,0.17125,0.47361,GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING,0.999922135874476
GO_INTERLEUKIN_2_BIOSYNTHETI...,SET,21,0.01369,0.0004625,0.2078,0.47374,GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS,0.999922135874476
GO_ANIMAL_ORGAN_MATURATION,SET,22,0.012984,0.00044895,0.19722,0.47376,GO_ANIMAL_ORGAN_MATURATION,0.999922135874476
GO_POSITIVE_REGULATION_OF_AC...11,SET,28,0.011217,0.00043751,0.17062,0.47379,GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.999922135874476
REACTOME_ACYL_CHAIN_REMODELI...2,SET,5,0.02607,0.00042994,0.40131,0.4741,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,0.999922135874476
GO_ACYLGLYCEROL_ACYL_CHAIN_R...,SET,5,0.02607,0.00042994,0.40131,0.4741,GO_ACYLGLYCEROL_ACYL_CHAIN_REMODELING,0.999922135874476
GO_CELLULAR_RESPONSE_TO_PEPT...1,SET,346,0.0030314,0.000412,0.047113,0.47435,GO_CELLULAR_RESPONSE_TO_PEPTIDE,0.999922135874476
GO_TOXIN_BIOSYNTHETIC_PROCESS,SET,4,0.02743,0.00040462,0.4269,0.47438,GO_TOXIN_BIOSYNTHETIC_PROCESS,0.999922135874476
GO_REPLICATION_FORK_ARREST,SET,5,0.020425,0.00033685,0.31852,0.47444,GO_REPLICATION_FORK_ARREST,0.999922135874476
GO_NEGATIVE_REGULATION_OF_NU...4,SET,20,0.011756,0.00038762,0.18575,0.47477,GO_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.999922135874476
GO_MONOCYTE_AGGREGATION,SET,5,0.029149,0.00048072,0.46252,0.47488,GO_MONOCYTE_AGGREGATION,0.999922135874476
GO_PROTEIN_ANTIGEN_BINDING,SET,6,0.024297,0.00043894,0.38697,0.47497,GO_PROTEIN_ANTIGEN_BINDING,0.999922135874476
GO_AMINE_CATABOLIC_PROCESS,SET,20,0.013316,0.00043903,0.21289,0.47506,GO_AMINE_CATABOLIC_PROCESS,0.999922135874476
GO_NUCLEAR_TRANSCRIBED_MRNA_...7,SET,27,0.010206,0.0003909,0.16552,0.47542,GO_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,0.999922135874476
GO_VOLUNTARY_SKELETAL_MUSCLE...,SET,5,0.022012,0.00036303,0.36538,0.47598,GO_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION,0.999922135874476
GO_POSITIVE_REGULATION_OF_TR...18,SET,17,0.01374,0.00041769,0.22896,0.47607,GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,0.999922135874476
GO_CILIARY_NEUROTROPHIC_FACT...2,SET,5,0.025665,0.00042327,0.42873,0.47613,GO_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY,0.999922135874476
GO_CHROMOSOME_LOCALIZATION,SET,71,0.0057473,0.00035653,0.097015,0.47638,GO_CHROMOSOME_LOCALIZATION,0.999922135874476
GO_PHOSPHATE_ION_TRANSPORT,SET,25,0.010522,0.00038781,0.17832,0.47647,GO_PHOSPHATE_ION_TRANSPORT,0.999922135874476
BIOCARTA_ERYTH_PATHWAY,SET,15,0.01431,0.00040866,0.24349,0.47657,BIOCARTA_ERYTH_PATHWAY,0.999922135874476
GO_COLLAGEN_CONTAINING_EXTRA...,SET,370,0.0027755,0.00038983,0.047621,0.47676,GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,0.999922135874476
GO_VESICLE_MEDIATED_TRANSPOR...3,SET,83,0.0052016,0.00034877,0.089438,0.47681,GO_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,0.999922135874476
GO_WD40_REPEAT_DOMAIN_BINDING,SET,4,0.021837,0.00032213,0.37641,0.47687,GO_WD40_REPEAT_DOMAIN_BINDING,0.999922135874476
GO_MITOCHONDRIAL_OUTER_MEMBR...2,SET,9,0.015837,0.00035037,0.2734,0.4769,GO_MITOCHONDRIAL_OUTER_MEMBRANE_TRANSLOCASE_COMPLEX,0.999922135874476
GO_HISTAMINE_TRANSPORT,SET,10,0.01536,0.0003582,0.26919,0.47725,GO_HISTAMINE_TRANSPORT,0.999922135874476
REACTOME_SEMAPHORIN_INTERACT...,SET,61,0.006353,0.0003654,0.11139,0.47726,REACTOME_SEMAPHORIN_INTERACTIONS,0.999922135874476
GO_NEGATIVE_REGULATION_OF_DO...1,SET,10,0.014977,0.00034926,0.26357,0.47734,GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,0.999922135874476
BIOCARTA_IL2_PATHWAY,SET,20,0.011381,0.00037523,0.20068,0.47739,BIOCARTA_IL2_PATHWAY,0.999922135874476
GO_LIPOPHAGY,SET,6,0.02086,0.00037685,0.36853,0.47743,GO_LIPOPHAGY,0.999922135874476
GO_POSITIVE_REGULATION_OF_AD...3,SET,9,0.015377,0.0003402,0.27539,0.47774,GO_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,0.999922135874476
GO_REGULATION_OF_DEFENSE_RES...2,SET,17,0.011786,0.00035831,0.21263,0.4779,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,0.999922135874476
GO_RNA_POLYMERASE_I_REGULATO...,SET,8,0.015898,0.00033163,0.28974,0.47812,GO_RNA_POLYMERASE_I_REGULATORY_REGION_DNA_BINDING,0.999922135874476
GO_ACTIVIN_ACTIVATED_RECEPTO...,SET,7,0.018824,0.00036732,0.34329,0.47814,GO_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY,0.999922135874476
GO_CRANIAL_NERVE_FORMATION,SET,8,0.02115,0.00044118,0.38618,0.47816,GO_CRANIAL_NERVE_FORMATION,0.999922135874476
GO_INTERMEDIATE_DENSITY_LIPO...,SET,5,0.022205,0.00036621,0.40586,0.47818,GO_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE,0.999922135874476
GO_CD8_POSITIVE_ALPHA_BETA_T...3,SET,5,0.020741,0.00034206,0.37981,0.47823,GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,0.999922135874476
GO_REGULATION_OF_CHAPERONE_M...,SET,8,0.014739,0.00030745,0.27152,0.47835,GO_REGULATION_OF_CHAPERONE_MEDIATED_AUTOPHAGY,0.999922135874476
GO_CEREBELLAR_GRANULAR_LAYER...3,SET,8,0.02031,0.00042366,0.37495,0.4784,GO_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS,0.999922135874476
KEGG_CIRCADIAN_RHYTHM_MAMMAL,SET,12,0.015526,0.0003966,0.28711,0.47844,KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.999922135874476
REACTOME_CHONDROITIN_SULFATE...1,SET,18,0.01041,0.00032563,0.19251,0.47844,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.999922135874476
SIG_REGULATION_OF_THE_ACTIN_...,SET,30,0.008052,0.00032506,0.14904,0.47846,SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES,0.999922135874476
GO_CHONDROITIN_SULFATE_BIOSY...,SET,24,0.0087552,0.00031618,0.16266,0.47854,GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS,0.999922135874476
GO_PHAGOCYTIC_CUP,SET,23,0.0093972,0.00033223,0.17567,0.47867,GO_PHAGOCYTIC_CUP,0.999922135874476
GO_CONTRACTILE_RING,SET,10,0.012026,0.00028044,0.22544,0.47873,GO_CONTRACTILE_RING,0.999922135874476
REACTOME_PURINE_RIBONUCLEOSI...,SET,12,0.013036,0.00033299,0.24483,0.47877,REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,0.999922135874476
GO_HEPARAN_SULFATE_N_ACETYLG...,SET,6,0.018041,0.00032593,0.33889,0.47877,GO_HEPARAN_SULFATE_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,0.999922135874476
REACTOME_DOWNREGULATION_OF_E...3,SET,8,0.014758,0.00030783,0.27919,0.47892,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.999922135874476
GO_BRUSH_BORDER,SET,92,0.0046239,0.00032633,0.087671,0.47897,GO_BRUSH_BORDER,0.999922135874476
GO_TRNA_ADENINE_METHYLTRANSF...,SET,4,0.018796,0.00027727,0.35743,0.47903,GO_TRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY,0.999922135874476
GO_SUSCEPTIBILITY_TO_NATURAL...,SET,10,0.018385,0.00042875,0.35077,0.4791,GO_SUSCEPTIBILITY_TO_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.999922135874476
GO_CLATHRIN_SCULPTED_MONOAMI...,SET,5,0.019946,0.00032895,0.3826,0.47921,GO_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE,0.999922135874476
GO_FEMALE_PRONUCLEUS,SET,6,0.014836,0.00026802,0.28902,0.47953,GO_FEMALE_PRONUCLEUS,0.999922135874476
REACTOME_NEGATIVE_REGULATION...10,SET,5,0.018818,0.00031035,0.36793,0.4796,REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,0.999922135874476
GO_REGULATION_OF_SECRETION,SET,729,0.0017049,0.00033275,0.03336,0.47962,GO_REGULATION_OF_SECRETION,0.999922135874476
GO_CELLULAR_RESPONSE_TO_LEAD...,SET,4,0.026646,0.00039306,0.52143,0.47962,GO_CELLULAR_RESPONSE_TO_LEAD_ION,0.999922135874476
GO_GLYCOSPHINGOLIPID_BINDING,SET,9,0.014817,0.00032782,0.29152,0.47973,GO_GLYCOSPHINGOLIPID_BINDING,0.999922135874476
GO_G_PROTEIN_COUPLED_GLUTAMA...1,SET,10,0.014539,0.00033906,0.28786,0.47986,GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING,0.999922135874476
REACTOME_SIGNALING_BY_NUCLEA...,SET,230,0.0028998,0.00032237,0.057477,0.47988,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.999922135874476
GO_REGULATION_OF_PROTEIN_LOC...10,SET,166,0.0033445,0.00031642,0.066301,0.47988,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.999922135874476
PID_ALK1_PATHWAY,SET,24,0.0086976,0.0003141,0.1725,0.47989,PID_ALK1_PATHWAY,0.999922135874476
GO_CELLULAR_RESPONSE_TO_INSU...2,SET,197,0.0030203,0.00031103,0.060288,0.48002,GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.999922135874476
GO_POSITIVE_REGULATION_OF_OS...2,SET,53,0.0064332,0.00034497,0.12841,0.48002,GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.999922135874476
GO_CELLULAR_RESPONSE_TO_NITR...1,SET,14,0.012017,0.00033156,0.24114,0.48013,GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE,0.999922135874476
GO_ENDOTHELIAL_CELL_DEVELOPM...,SET,54,0.0059536,0.00032225,0.1208,0.48035,GO_ENDOTHELIAL_CELL_DEVELOPMENT,0.999922135874476
GO_ERBB2_SIGNALING_PATHWAY,SET,31,0.0072235,0.00029643,0.14807,0.48055,GO_ERBB2_SIGNALING_PATHWAY,0.999922135874476
GO_MONOAMINE_TRANSPORT,SET,81,0.0048701,0.00032261,0.10139,0.48085,GO_MONOAMINE_TRANSPORT,0.999922135874476
GO_COPULATION,SET,20,0.01033,0.00034058,0.21541,0.48088,GO_COPULATION,0.999922135874476
GO_POSITIVE_REGULATION_OF_VA...6,SET,15,0.011071,0.00031616,0.23202,0.48097,GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.999922135874476
GO_REGULATION_OF_CAMP_DEPEND...,SET,16,0.010249,0.00030226,0.21524,0.48101,GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.999922135874476
GO_INTERLEUKIN_21_MEDIATED_S...,SET,7,0.017077,0.00033322,0.35887,0.48102,GO_INTERLEUKIN_21_MEDIATED_SIGNALING_PATHWAY,0.999922135874476
REACTOME_RUNX3_REGULATES_IMM...,SET,6,0.016645,0.00030071,0.3509,0.48108,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,0.999922135874476
GO_NEGATIVE_REGULATION_OF_CO...3,SET,44,0.0058172,0.0002843,0.12358,0.48123,GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.999922135874476
KEGG_PYRUVATE_METABOLISM,SET,38,0.0062024,0.00028174,0.13196,0.48126,KEGG_PYRUVATE_METABOLISM,0.999922135874476
GO_ZINC_ION_HOMEOSTASIS,SET,35,0.0073022,0.00031836,0.15592,0.48132,GO_ZINC_ION_HOMEOSTASIS,0.999922135874476
GO_INTERLEUKIN_4_MEDIATED_SI...,SET,6,0.015228,0.0002751,0.32696,0.48143,GO_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY,0.999922135874476
