GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
CCDC180,9,97307628,97377295,129,14,8816,-0.12194,0.54853,0.36829,0.70905,0.965078509965504,0.883578146067416,0.972817058058926
SF3B1,2,197391974,197435091,35,10,8816,-0.12218,0.54862,0.74931,0.3629,0.965083361552364,0.976573244144784,0.972817058058926
ATP5J2-PTCD1,7,99416739,99466201,70,14,8816,-0.1225,0.54875,0.32427,0.83887,0.965083361552364,0.86739620032028,0.972817058058926
LOC105369175,1,53641740,53739323,243,31,8816,-0.12256,0.54877,0.34952,0.74717,0.965083361552364,0.878010047554348,0.972817058058926
KLHDC8A,1,205336065,205357090,91,22,8816,-0.12269,0.54882,0.30768,0.8706,0.965083361552364,0.863000515667782,0.974512676579926
LCLAT1,2,30447226,30644225,552,35,8816,-0.12301,0.54895,0.39131,0.66039,0.965083361552364,0.891510837468983,0.972817058058926
CDPF1,22,46244013,46250679,21,5,8816,-0.12301,0.54895,0.68974,0.4058,0.965083361552364,0.963313753326743,0.972817058058926
STUB1,16,680111,682768,4,3,8816,-0.12356,0.54917,0.52068,0.56221,0.965083361552364,0.926320720720721,0.972817058058926
ZNF688,16,30569677,30572495,1,1,8816,-0.12357,0.54917,0.5482,0.5482,0.965083361552364,0.935074910896603,0.972817058058926
CCNA1,13,36431030,36442882,16,5,8816,-0.12366,0.54921,0.51603,0.5407,0.965083361552364,0.924012177474403,0.972817058058926
GRIN1,9,137139112,137168762,37,14,8816,-0.12385,0.54928,0.43462,0.61898,0.965083361552364,0.906335977977069,0.972817058058926
ZNF571,19,37564253,37594792,45,10,8816,-0.1239,0.5493,0.34864,0.79372,0.965083361552364,0.878010047554348,0.972817058058926
FOLH1,11,49146635,49208670,170,19,8816,-0.12394,0.54932,0.4528,0.5838,0.965083361552364,0.910701606307776,0.972817058058926
ZFAND6,15,80059568,80138393,128,22,8816,-0.12398,0.54933,0.60435,0.44189,0.965083361552364,0.94643861760191,0.972817058058926
PYGM,11,64746389,64760715,17,6,8816,-0.12423,0.54943,0.86687,0.32447,0.965083361552364,0.99473957339163,0.972817058058926
TAS2R41,7,143477873,143478796,2,1,8816,-0.12438,0.54949,0.55078,0.54605,0.965083361552364,0.935657832594235,0.972817058058926
SLC28A2,15,45252066,45275934,51,5,8816,-0.12468,0.54961,0.68242,0.38485,0.965083361552364,0.962172786948177,0.972817058058926
TMEM86A,11,18698735,18704785,10,6,8816,-0.12506,0.54976,0.82636,0.34149,0.965083361552364,0.986475493791041,0.972817058058926
SLC14A1,18,45723756,45752520,97,12,8816,-0.12506,0.54976,0.43515,0.6152,0.965083361552364,0.906530107783072,0.972817058058926
KMT2C,7,152134925,152436638,138,23,8816,-0.12515,0.5498,0.60411,0.44132,0.965083361552364,0.94643861760191,0.972817058058926
DDIAS,11,82901695,82934659,70,13,8816,-0.12517,0.54981,0.68939,0.38984,0.965083361552364,0.963313753326743,0.972817058058926
DNASE1L3,3,58192626,58211003,51,15,8816,-0.12526,0.54984,0.35487,0.77133,0.965083361552364,0.878460402522474,0.972817058058926
CTH,1,70411218,70440114,59,19,8816,-0.12533,0.54987,0.39678,0.68787,0.965083361552364,0.894169435582822,0.972817058058926
ORC1,1,52372829,52404471,21,10,8816,-0.12545,0.54992,0.59121,0.45835,0.965083361552364,0.943520800521512,0.972817058058926
MAML2,11,95976204,96343245,948,158,8816,-0.12563,0.54999,0.5155,0.47456,0.965083361552364,0.923980416666667,0.972817058058926
CDC14A,1,100345042,100520277,214,31,8816,-0.12569,0.55001,0.34091,0.72946,0.965083361552364,0.874700822582883,0.972817058058926
TTC7B,14,90540588,90816479,737,89,8816,-0.12601,0.55014,0.5243,0.47041,0.965083361552364,0.927203111346357,0.972817058058926
FRMD4A,10,13643706,14330867,2268,209,8816,-0.12638,0.55029,0.37977,0.60619,0.965083361552364,0.887035744085474,0.972817058058926
VANGL1,1,115641953,115698224,156,36,8816,-0.12643,0.5503,0.53086,0.50964,0.965083361552364,0.928827945492662,0.972817058058926
FAHD2A,2,95402691,95416609,4,2,8816,-0.12649,0.55033,0.5145,0.57025,0.965083361552364,0.923980416666667,0.972817058058926
C20orf195,20,63553020,63556708,8,4,8816,-0.12653,0.55034,0.47321,0.61368,0.965083361552364,0.914514208144796,0.972817058058926
ENOX1,13,43213130,43786980,1188,82,8816,-0.12674,0.55043,0.38499,0.65554,0.965083361552364,0.88852604587041,0.972817058058926
ACY3,11,67642555,67650807,25,10,8816,-0.12687,0.55048,0.92189,0.30295,0.965083361552364,0.999158324873097,0.972817058058926
R3HDM1,2,135531455,135725270,204,25,8816,-0.12696,0.55051,0.49506,0.53146,0.965083361552364,0.920672202977818,0.972817058058926
IER5,1,181088502,181090843,5,3,8816,-0.127,0.55053,0.68853,0.4242,0.965083361552364,0.963313753326743,0.972817058058926
MED21,12,27022522,27030673,15,6,8816,-0.12726,0.55063,0.5123,0.55588,0.965083361552364,0.923311444553484,0.972817058058926
PYGB,20,25248070,25298012,147,19,8816,-0.12746,0.55071,0.72094,0.35081,0.965083361552364,0.970859912775783,0.972817058058926
QPRT,16,29669840,29697994,32,13,8816,-0.12768,0.5508,0.40186,0.69162,0.965083361552364,0.896107779936847,0.972817058058926
MCHR2,6,99919910,99994238,133,22,8816,-0.12775,0.55083,0.47343,0.58748,0.965083361552364,0.914515324005891,0.972817058058926
SCN7A,2,166403468,166494258,187,27,8816,-0.12778,0.55084,0.32943,0.83152,0.965083361552364,0.870498229376258,0.972817058058926
ZNF117,7,64974452,64991036,51,8,8816,-0.12781,0.55085,0.42487,0.62337,0.965083361552364,0.903778911154871,0.972817058058926
MAGEL2,15,23643549,23647846,2,2,8816,-0.12794,0.5509,0.5626,0.53413,0.965083361552364,0.937952535846334,0.972817058058926
MAMDC4,9,136852367,136860799,6,4,8816,-0.1282,0.551,0.5547,0.51865,0.965083361552364,0.936588115755627,0.972817058058926
VGF,7,101162509,101169935,5,4,8816,-0.12824,0.55102,0.65032,0.45533,0.965083361552364,0.955750117581187,0.972817058058926
MEDAG,13,30906175,30925572,39,14,8816,-0.12861,0.55117,0.55645,0.4865,0.965083361552364,0.937180602586444,0.972817058058926
LOC105371184,16,678507,680527,4,3,8816,-0.12865,0.55118,0.44943,0.65663,0.965083361552364,0.908989830377795,0.972817058058926
RIC1,9,5629030,5778015,287,35,8816,-0.1288,0.55124,0.30239,0.82225,0.965083361552364,0.860565158090515,0.972817058058926
SHF,15,45167214,45201329,40,13,8816,-0.12887,0.55127,0.87297,0.32952,0.965083361552364,0.995240072643735,0.972817058058926
ENTPD3,3,40387156,40428626,81,11,8816,-0.12897,0.55131,0.41236,0.60781,0.965083361552364,0.898538310626703,0.972817058058926
PRKG2,4,81087370,81216743,278,32,8816,-0.12898,0.55132,0.80587,0.33795,0.965083361552364,0.984999313448525,0.972817058058926
TOM1L2,17,17843508,17972470,136,13,8816,-0.12913,0.55137,0.40471,0.60485,0.965083361552364,0.89747187274042,0.972817058058926
IL15RA,10,5948900,5978634,113,29,8816,-0.12915,0.55138,0.52721,0.50071,0.965083361552364,0.92767854354067,0.972817058058926
SCAI,9,124942608,125143559,265,32,8816,-0.12931,0.55144,0.32052,0.83496,0.965083361552364,0.866566035745678,0.972817058058926
P2RY6,11,73264496,73298625,60,15,8816,-0.12944,0.5515,0.43965,0.59802,0.965083361552364,0.907420599145683,0.972817058058926
PPP1R9A,7,94907202,95296415,521,54,8816,-0.12972,0.55161,0.35823,0.72719,0.965083361552364,0.879864211438475,0.972817058058926
CCDC169-SOHLH2,13,36168208,36297855,446,27,8816,-0.12974,0.55161,0.32195,0.78171,0.965083361552364,0.866566035745678,0.972817058058926
ILVBL,19,15114974,15125799,28,10,8816,-0.1298,0.55164,0.65426,0.424,0.965083361552364,0.95683095890411,0.972817058058926
ABI3BP,3,100749335,100993493,571,70,8816,-0.12984,0.55166,0.84301,0.30782,0.965083361552364,0.988896453013279,0.972817058058926
SMARCC2,12,56161852,56189567,9,5,8816,-0.12992,0.55168,0.38873,0.73713,0.965083361552364,0.890292070599975,0.972817058058926
ADAMTS20,12,43352843,43551940,483,40,8816,-0.12997,0.55171,0.42173,0.62091,0.965083361552364,0.902702789694568,0.972817058058926
WFIKKN1,16,631012,634116,8,4,8816,-0.13002,0.55172,0.54666,0.54352,0.965083361552364,0.934665670794153,0.972817058058926
GREM1,15,32717974,32734669,46,13,8816,-0.1302,0.55179,0.8009,0.35183,0.965083361552364,0.984621687311684,0.972817058058926
HOXC9,12,54000093,54003337,6,3,8816,-0.13021,0.5518,0.4621,0.62696,0.965083361552364,0.911675882352941,0.972817058058926
CYP3A4,7,99756960,99784188,15,8,8816,-0.13057,0.55194,0.56902,0.49126,0.965083361552364,0.938070909416719,0.972817058058926
PPP2R4,9,129110945,129148946,75,10,8816,-0.13102,0.55212,0.33925,0.79431,0.965083361552364,0.874700822582883,0.972817058058926
WWOX,16,78099413,79212667,4921,271,8816,-0.13121,0.55219,0.29862,0.73472,0.965083361552364,0.85835017524644,0.972817058058926
NAALADL1,11,65044818,65059021,12,6,8816,-0.13142,0.55228,0.38426,0.74648,0.965083361552364,0.888253538965126,0.972817058058926
METTL25,12,82358406,82479239,222,17,8816,-0.13152,0.55232,0.94564,0.27609,0.965083361552364,1,0.972817058058926
CTSS,1,150730196,150765957,38,8,8816,-0.13158,0.55234,0.76604,0.33412,0.965083361552364,0.981347906182477,0.972817058058926
TXNDC2,18,9885726,9888159,6,4,8816,-0.13162,0.55236,0.69351,0.41489,0.965083361552364,0.963806733706336,0.972817058058926
SLC9A4,2,102473282,102533974,203,22,8816,-0.13187,0.55246,0.85672,0.31986,0.965083361552364,0.991785609756098,0.972817058058926
TAAR2,6,132599627,132624358,114,28,8816,-0.13194,0.55249,0.70402,0.38435,0.965083361552364,0.967191262252151,0.972817058058926
INTS5,11,62646848,62653302,2,2,8816,-0.13197,0.5525,0.55401,0.54572,0.965083361552364,0.936588115755627,0.972817058058926
FAM216B,13,42781550,42791549,26,7,8816,-0.13201,0.55251,0.50506,0.56258,0.965083361552364,0.922910694665605,0.972817058058926
FAN1,15,30903852,30943108,71,14,8816,-0.13199,0.55251,0.44266,0.63821,0.965083361552364,0.908011068957822,0.972817058058926
C4orf33,4,129093674,129112688,53,11,8816,-0.13204,0.55252,0.67747,0.41398,0.965083361552364,0.961879575471698,0.972817058058926
ITGB8,7,20329803,20415759,239,30,8816,-0.13207,0.55253,0.40763,0.65548,0.965083361552364,0.897852018953935,0.972817058058926
TBC1D14,4,6909444,7033118,322,32,8816,-0.13219,0.55258,0.58752,0.48209,0.965083361552364,0.942045126145788,0.972817058058926
RFT1,3,53071152,53130459,107,14,8816,-0.13236,0.55265,0.45374,0.58054,0.965100389845013,0.910701606307776,0.972817058058926
NAMPT,7,106248285,106285732,60,12,8816,-0.13254,0.55272,0.66079,0.411,0.965100389845013,0.959036059600032,0.972817058058926
VPS37C,11,61130256,61161444,81,9,8816,-0.13268,0.55278,0.43909,0.63287,0.965100389845013,0.907420599145683,0.972817058058926
PDLIM2,8,22578741,22598025,41,15,8816,-0.13273,0.5528,0.55293,0.49356,0.965100389845013,0.936304318915429,0.972817058058926
ANKRD33B,5,10564323,10657816,286,39,8816,-0.13296,0.55289,0.57134,0.44852,0.965165743487355,0.938292411480687,0.972817058058926
KDM4D,11,94973681,94999514,51,13,8816,-0.13352,0.55311,0.47332,0.58057,0.965264996675216,0.914514208144796,0.972817058058926
LOC101929141,17,18834662,18865564,54,9,8816,-0.13351,0.55311,0.33324,0.80954,0.965264996675216,0.87275918627729,0.972817058058926
PGM1,1,63593276,63660245,174,42,8816,-0.1336,0.55314,0.51476,0.50658,0.965264996675216,0.923980416666667,0.972817058058926
FAM160B1,10,114821744,114899827,214,21,8816,-0.13365,0.55316,0.40917,0.67652,0.965264996675216,0.898538310626703,0.972817058058926
SLC22A4,5,132294384,132344206,111,15,8816,-0.13387,0.55325,0.35336,0.74564,0.965264996675216,0.878084024621212,0.972817058058926
DISC1,1,231626815,232041272,897,125,8816,-0.13401,0.5533,0.47305,0.51556,0.965264996675216,0.914514208144796,0.972817058058926
CST9L,20,23564732,23568749,18,3,8816,-0.13415,0.55336,0.40006,0.69605,0.965264996675216,0.895123912778658,0.972817058058926
BTC,4,74744759,74794672,174,18,8816,-0.13421,0.55338,0.43023,0.61512,0.965264996675216,0.904834771301471,0.972817058058926
HIBCH,2,190204634,190320045,289,19,8816,-0.13431,0.55342,0.94593,0.26985,0.965264996675216,1,0.972817058058926
TMEM106B,7,12211222,12237264,151,13,8816,-0.13465,0.55356,0.69369,0.37441,0.96531250990753,0.963806733706336,0.972817058058926
GSTA1,6,52791380,52803866,19,6,8816,-0.13539,0.55385,0.48002,0.5865,0.96531250990753,0.915653350253807,0.972817058058926
MRPL30,2,99181079,99199557,33,8,8816,-0.13553,0.5539,0.3404,0.81492,0.96531250990753,0.874700822582883,0.972817058058926
LYN,8,55878463,56012447,371,48,8816,-0.13552,0.5539,0.44914,0.60719,0.96531250990753,0.908989830377795,0.972817058058926
CST6,11,66011991,66013505,2,2,8816,-0.13572,0.55398,0.59135,0.51593,0.96531250990753,0.943596155383679,0.972817058058926
IFNA2,9,21384255,21385397,1,1,8816,-0.13619,0.55416,0.5531,0.5531,0.96531250990753,0.936329756637168,0.972817058058926
LONRF2,2,100273291,100322733,152,22,8816,-0.13631,0.55421,0.338,0.7969,0.96531250990753,0.8740477161363,0.972817058058926
NIF3L1,2,200889327,200903932,10,5,8816,-0.13631,0.55421,0.62285,0.4753,0.96531250990753,0.948984622485988,0.972817058058926
PRKAR2A,3,48744601,48847837,55,15,8816,-0.13631,0.55421,0.54788,0.50198,0.96531250990753,0.935074910896603,0.972817058058926
NOS1AP,1,162069791,162370023,850,88,8816,-0.1364,0.55425,0.40161,0.65669,0.96531250990753,0.896010554003159,0.972817058058926
DDX39B,6,31530219,31542475,62,18,8816,-0.13653,0.5543,0.41917,0.63654,0.96531250990753,0.9012155,0.972817058058926
CDKN1C,11,2883218,2885816,1,1,8816,-0.13659,0.55432,0.5532,0.5532,0.96531250990753,0.936329756637168,0.972817058058926
FOXF1,16,86510527,86514464,12,7,8816,-0.13671,0.55437,0.57251,0.50729,0.96531250990753,0.9384565747188,0.972817058058926
CLCNKA,1,16021991,16034050,50,10,8816,-0.13673,0.55438,0.49754,0.5585,0.96531250990753,0.921095401085645,0.972817058058926
APCDD1L,20,58452469,58515393,132,42,8816,-0.13704,0.5545,0.37534,0.70985,0.96531250990753,0.885243126525369,0.972817058058926
SKOR1,15,67819704,67834561,27,7,8816,-0.1373,0.55461,0.50736,0.56269,0.96531250990753,0.923311444553484,0.972817058058926
IFT81,12,110124335,110218795,84,19,8816,-0.13734,0.55462,0.82953,0.31291,0.96531250990753,0.986793963800905,0.972817058058926
CCDC149,4,24806117,24980204,434,57,8816,-0.13741,0.55465,0.40627,0.64129,0.96531250990753,0.897577804878049,0.972817058058926
ANKRD7,7,118224658,118242731,41,9,8816,-0.13742,0.55465,0.34977,0.77231,0.96531250990753,0.878010047554348,0.972817058058926
RAC3,17,82031656,82034204,4,3,8816,-0.13751,0.55469,0.43949,0.67565,0.96531250990753,0.907420599145683,0.972817058058926
LOC105376911,1,28677907,28681528,6,4,8816,-0.13759,0.55472,0.47056,0.62638,0.96531250990753,0.913142094030639,0.972817058058926
CYB5R3,22,42617840,42649399,86,16,8816,-0.13765,0.55474,0.48087,0.5774,0.96531250990753,0.915653350253807,0.972817058058926
C9orf171,9,132410043,132573319,408,79,8816,-0.13788,0.55483,0.96986,0.26835,0.96531250990753,1,0.972817058058926
LRGUK,7,134127352,134264181,280,19,8816,-0.13798,0.55487,0.99822,0.25598,0.96531250990753,1,0.972817058058926
RNF113B,13,98175785,98177267,2,2,8816,-0.13798,0.55487,0.57447,0.52945,0.96531250990753,0.939242034244145,0.972817058058926
BDKRB2,14,96204798,96244329,135,37,8816,-0.13819,0.55496,0.66041,0.40545,0.96531250990753,0.958787697477663,0.972817058058926
RNF25,2,218663864,218672058,17,4,8816,-0.13834,0.55501,0.48529,0.58682,0.96531250990753,0.916822281658266,0.972817058058926
DENND4A,15,65659123,65792293,222,22,8816,-0.13843,0.55505,0.30158,0.88742,0.96531250990753,0.860465299503414,0.975102405138931
ASZ1,7,117363222,117427523,67,15,8816,-0.13846,0.55506,0.52255,0.51749,0.96531250990753,0.926967237617071,0.972817058058926
SND1,7,127652119,128092607,491,44,8816,-0.13865,0.55514,0.39966,0.6703,0.96531250990753,0.895062377179081,0.972817058058926
GALR2,17,76072088,76077541,2,2,8816,-0.13877,0.55518,0.48299,0.62736,0.96531250990753,0.916286889003614,0.972817058058926
NAA60,16,3443654,3486963,149,21,8816,-0.13913,0.55533,0.35327,0.77257,0.96531250990753,0.878084024621212,0.972817058058926
LOC105376779,16,88386927,88391933,22,9,8816,-0.1393,0.55539,0.40559,0.67259,0.96531250990753,0.89747187274042,0.972817058058926
PHLDB3,19,43474341,43504920,68,17,8816,-0.13931,0.5554,0.46167,0.61694,0.96531250990753,0.911653952263198,0.972817058058926
PPP2CA,5,134196457,134226259,68,10,8816,-0.13935,0.55541,0.48262,0.56611,0.96531250990753,0.915981636006614,0.972817058058926
KLF10,8,102648777,102655902,14,7,8816,-0.13946,0.55546,0.45953,0.63841,0.96531250990753,0.911091020408163,0.972817058058926
DEFB124,20,31465506,31473013,5,3,8816,-0.13951,0.55548,0.44184,0.68116,0.96531250990753,0.907960183547845,0.972817058058926
DNAJB5,9,34989369,34998433,5,4,8816,-0.1397,0.55555,0.52763,0.56678,0.96531250990753,0.92767854354067,0.972817058058926
SLC4A3,2,219627570,219641980,6,3,8816,-0.14006,0.55569,0.47575,0.61308,0.96531250990753,0.914714424723324,0.972817058058926
MAP2,2,209424047,209734118,609,51,8816,-0.14018,0.55574,0.37257,0.7314,0.96531250990753,0.884580411946447,0.972817058058926
KIAA1958,9,112486968,112665311,291,38,8816,-0.14022,0.55576,0.35308,0.71959,0.96531250990753,0.878084024621212,0.972817058058926
C17orf62,17,82442586,82450831,22,12,8816,-0.14026,0.55577,0.56382,0.48934,0.96531250990753,0.937952535846334,0.972817058058926
FAM110D,1,26159008,26162628,6,3,8816,-0.14048,0.55586,0.48745,0.60744,0.96531250990753,0.91805,0.972817058058926
SRD5A3,4,55346221,55373100,64,18,8816,-0.14048,0.55586,0.5128,0.53605,0.96531250990753,0.923486829100892,0.972817058058926
AP3M2,8,42152946,42171183,29,9,8816,-0.14054,0.55588,0.55468,0.51776,0.96531250990753,0.936588115755627,0.972817058058926
CXCL2,4,74097035,74099280,1,1,8816,-0.14106,0.55609,0.5549,0.5549,0.96531250990753,0.936588115755627,0.972817058058926
GJC3,7,99923269,99935091,22,8,8816,-0.14124,0.55616,0.45464,0.63104,0.96531250990753,0.910701606307776,0.972817058058926
LYPD4,19,41833686,41844862,9,2,8816,-0.14145,0.55624,0.45019,0.65277,0.96531250990753,0.909364378437844,0.972817058058926
NSUN6,10,18545207,18659309,335,28,8816,-0.14161,0.5563,0.36928,0.6896,0.96531250990753,0.883757640010419,0.972817058058926
HSD17B13,4,87303789,87322906,50,15,8816,-0.14182,0.55639,0.51231,0.55367,0.96531250990753,0.923311444553484,0.972817058058926
MMAB,12,109553715,109573553,80,15,8816,-0.14189,0.55642,0.42976,0.66029,0.96531250990753,0.904834771301471,0.972817058058926
BATF3,1,212686417,212699985,37,16,8816,-0.14216,0.55652,0.36815,0.77198,0.96531250990753,0.883578146067416,0.972817058058926
UBE4B,1,10032983,10181239,147,31,8816,-0.14238,0.55661,0.52843,0.52868,0.96531250990753,0.927745982620321,0.972817058058926
KIF14,1,200551497,200620791,181,25,8816,-0.14244,0.55663,0.34638,0.78757,0.96531250990753,0.876486038853679,0.972817058058926
LOC105371810,17,48623142,48625737,2,2,8816,-0.14243,0.55663,0.54831,0.55826,0.96531250990753,0.935074910896603,0.972817058058926
ARIH1,15,72474282,72586560,101,20,8816,-0.14249,0.55665,0.77999,0.34252,0.96531250990753,0.982129500649839,0.972817058058926
EVI2A,17,31316410,31321749,11,3,8816,-0.14283,0.55679,0.52359,0.58058,0.96531250990753,0.927199529638554,0.972817058058926
C7orf73,7,135662473,135676412,47,13,8816,-0.14287,0.5568,0.4299,0.64531,0.96531250990753,0.904834771301471,0.972817058058926
CABIN1,22,24011192,24178628,185,25,8816,-0.14292,0.55682,0.38723,0.71579,0.96531250990753,0.888898268533567,0.972817058058926
FBXW2,9,120756976,120793462,29,8,8816,-0.14293,0.55683,0.44606,0.58884,0.96531250990753,0.908858315428065,0.972817058058926
ADAT3,19,1905372,1913447,27,8,8816,-0.14294,0.55683,0.39237,0.72508,0.96531250990753,0.892147834426432,0.972817058058926
ADAMTS8,11,130404923,130428644,64,23,8816,-0.14297,0.55684,0.44994,0.6382,0.96531250990753,0.909199864641796,0.972817058058926
KCTD4,13,45192853,45211102,28,7,8816,-0.143,0.55685,0.37347,0.76919,0.96531250990753,0.884580411946447,0.972817058058926
TMEM240,1,1534778,1540360,5,3,8816,-0.14313,0.55691,0.4895,0.59551,0.96531250990753,0.918800807605807,0.972817058058926
MAPK8,10,48306639,48439360,221,25,8816,-0.14313,0.55691,0.77919,0.34788,0.96531250990753,0.982129500649839,0.972817058058926
FBXL21,5,135930317,135941678,29,12,8816,-0.1432,0.55693,0.57004,0.49585,0.96531250990753,0.938070909416719,0.972817058058926
ZNF420,19,37007813,37130324,238,19,8816,-0.14332,0.55698,0.95435,0.28348,0.96531250990753,1,0.972817058058926
NT5C,17,75130225,75131795,2,2,8816,-0.14358,0.55708,0.55651,0.55213,0.96531250990753,0.937180602586444,0.972817058058926
RIPK3,14,24336021,24340036,15,5,8816,-0.14361,0.5571,0.61904,0.45771,0.96531250990753,0.948003391159299,0.972817058058926
LOC101927998,16,73609525,73811427,540,85,8816,-0.1437,0.55713,0.30588,0.85823,0.96531250990753,0.862239775867363,0.973319492151431
IGSF5,21,39725838,39802096,352,36,8816,-0.14382,0.55718,0.40123,0.67335,0.96531250990753,0.895598114744135,0.972817058058926
CSNK2B,6,31665880,31670070,9,7,8816,-0.14398,0.55724,0.48345,0.5986,0.965325374091895,0.916344115825333,0.972817058058926
TMEM229A,7,124030916,124033469,2,2,8816,-0.14442,0.55742,0.58378,0.5263,0.965337229717069,0.94099521601963,0.972817058058926
PRB2,12,11391540,11395564,3,2,8816,-0.14474,0.55754,0.52044,0.58416,0.965337229717069,0.926272140157022,0.972817058058926
OR3A3,17,3420424,3421666,3,3,8816,-0.14476,0.55755,0.62161,0.48968,0.965337229717069,0.948585539394947,0.972817058058926
BANF2,20,17693675,17735872,127,24,8816,-0.14476,0.55755,0.4148,0.67273,0.965337229717069,0.899431065989848,0.972817058058926
HSPA12B,20,3732670,3753111,39,17,8816,-0.14479,0.55756,0.41771,0.67636,0.965337229717069,0.900556160787531,0.972817058058926
SLC45A1,1,8318085,8344167,68,19,8816,-0.14524,0.55774,0.37343,0.7692,0.965337229717069,0.884580411946447,0.972817058058926
ROPN1,3,123969006,123992170,24,11,8816,-0.14524,0.55774,0.59449,0.46782,0.965337229717069,0.944781152416357,0.972817058058926
UGT1A1,2,233760273,233773299,22,11,8816,-0.14548,0.55783,0.63112,0.44028,0.965337229717069,0.950399545193805,0.972817058058926
RTP2,3,187698259,187716720,58,15,8816,-0.14562,0.55789,0.6349,0.45798,0.965337229717069,0.951654377142857,0.972817058058926
BTAF1,10,91923769,92030998,151,18,8816,-0.14579,0.55796,0.58648,0.44259,0.965337229717069,0.941558883936375,0.972817058058926
SLC25A10,17,81712236,81721016,30,9,8816,-0.14585,0.55798,0.48572,0.60304,0.965337229717069,0.916842039473684,0.972817058058926
CATSPERG,19,38335783,38370949,102,20,8816,-0.14596,0.55802,0.40776,0.69637,0.965337229717069,0.897922926361238,0.972817058058926
LILRA1,19,54593576,54602724,34,10,8816,-0.14606,0.55806,0.45877,0.62406,0.965337229717069,0.910744509676722,0.972817058058926
USP49,6,41789896,41895361,142,19,8816,-0.14608,0.55807,0.62956,0.44622,0.965337229717069,0.949823431388661,0.972817058058926
C11orf91,11,33698108,33700740,11,7,8816,-0.14607,0.55807,0.57285,0.51172,0.965337229717069,0.938505703327089,0.972817058058926
RAD9A,11,67391952,67398412,10,7,8816,-0.14669,0.55831,0.43302,0.65926,0.965337229717069,0.905469392214887,0.972817058058926
ZNF385C,17,42024876,42072630,61,14,8816,-0.14673,0.55833,0.58651,0.47532,0.965337229717069,0.941558883936375,0.972817058058926
HERPUD2,7,35632659,35695187,116,15,8816,-0.14678,0.55835,0.41295,0.66576,0.965337229717069,0.898538310626703,0.972817058058926
COL13A1,10,69801863,69959148,597,122,8816,-0.14689,0.55839,0.50643,0.51212,0.965337229717069,0.923311444553484,0.972817058058926
PCDH8,13,52843974,52848640,7,2,8816,-0.14691,0.5584,0.49439,0.62441,0.965337229717069,0.920449522844697,0.972817058058926
MED24,17,40019097,40054636,52,11,8816,-0.14725,0.55853,0.62832,0.44743,0.965337229717069,0.949569993422675,0.972817058058926
CNTNAP3,9,39070195,39288303,96,14,8816,-0.14743,0.5586,0.65102,0.43633,0.965337229717069,0.955811468095314,0.972817058058926
DDX19A,16,70346861,70373383,17,7,8816,-0.14746,0.55862,0.43323,0.65409,0.965337229717069,0.905469392214887,0.972817058058926
TUBB2B,6,3224261,3231665,4,3,8816,-0.14752,0.55864,0.49715,0.60371,0.965337229717069,0.921095401085645,0.972817058058926
ATL1,14,50533082,50633068,139,21,8816,-0.14755,0.55865,0.58107,0.4767,0.965337229717069,0.940659358307624,0.972817058058926
MRPS25,3,15042251,15065311,26,11,8816,-0.14769,0.55871,0.38572,0.73575,0.965337229717069,0.88852604587041,0.972817058058926
PCGF5,10,91163012,91284331,232,28,8816,-0.14778,0.55874,0.81237,0.32515,0.965337229717069,0.984999313448525,0.972817058058926
CLDN16,3,190387872,190412143,62,15,8816,-0.14783,0.55876,0.61011,0.44424,0.965337229717069,0.946918429411765,0.972817058058926
ZNF2,2,95165417,95184317,8,2,8816,-0.14795,0.55881,0.72686,0.40557,0.965337229717069,0.971975075007282,0.972817058058926
CCDC13,3,42704118,42773253,111,18,8816,-0.14816,0.55889,0.32412,0.85101,0.965337229717069,0.86739620032028,0.972817058058926
EPB41L5,2,120013028,120179121,238,21,8816,-0.14849,0.55902,0.40687,0.64053,0.965337229717069,0.897577804878049,0.972817058058926
NINJ1,9,93121489,93134304,39,11,8816,-0.14853,0.55904,0.75098,0.39268,0.965337229717069,0.976881043994907,0.972817058058926
C6orf89,6,36871846,36928964,146,20,8816,-0.14866,0.55909,0.76021,0.34687,0.965337229717069,0.979700072992701,0.972817058058926
NEURL2,20,45888472,45891287,6,5,8816,-0.14866,0.55909,0.49845,0.59944,0.965337229717069,0.921095401085645,0.972817058058926
C5orf67,5,56511394,56606232,337,61,8816,-0.1488,0.55914,0.93359,0.27551,0.965337229717069,0.999540252463413,0.972817058058926
BCL2L10,15,52109269,52113042,12,6,8816,-0.14906,0.55925,0.42467,0.69915,0.965337229717069,0.903778911154871,0.972817058058926
GNB2L1,5,181236928,181243906,15,6,8816,-0.14921,0.55931,0.49794,0.57932,0.965337229717069,0.921095401085645,0.972817058058926
LOC105378276,10,43912405,43914496,4,3,8816,-0.14931,0.55934,0.44997,0.6778,0.965337229717069,0.909199864641796,0.972817058058926
PROSER1,13,39009865,39038095,51,8,8816,-0.14932,0.55935,0.43919,0.62025,0.965337229717069,0.907420599145683,0.972817058058926
HEG1,3,124965710,125055958,219,39,8816,-0.1495,0.55942,0.56361,0.47465,0.965337229717069,0.937952535846334,0.972817058058926
