GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
THEGL,4,56530575,56641550,314,51,9675,0.10473,0.45829,0.38149,0.49781,0.947168384848825,0.891616164209456,0.975764756228999
CLK3,15,74598476,74645418,46,13,9675,0.10467,0.45832,0.61315,0.30599,0.947168384848825,0.956759514122394,0.975057173278379
TLE3,15,70047790,70097935,109,25,9675,0.10462,0.45834,0.48988,0.37742,0.947168384848825,0.926185001535155,0.975764756228999
UBE2T,1,202331657,202341966,11,5,9675,0.10452,0.45838,0.31516,0.62775,0.947168384848825,0.860195354225457,0.975764756228999
SLC29A4,7,5274374,5304073,113,29,9675,0.10445,0.45841,0.56541,0.34197,0.947168384848825,0.945659547688387,0.975764756228999
AVPI1,10,97677424,97687258,26,11,9675,0.10421,0.4585,0.39781,0.47538,0.947168384848825,0.898280584838432,0.975764756228999
STAR,8,38142700,38151265,3,3,9675,0.10415,0.45852,0.41269,0.49906,0.947168384848825,0.902407996430696,0.975764756228999
DEFB108B,11,71833200,71837562,12,5,9675,0.10408,0.45855,0.31111,0.62803,0.947168384848825,0.857235589997005,0.975764756228999
C19orf67,19,14081601,14085795,5,3,9675,0.10406,0.45856,0.47342,0.431,0.947168384848825,0.920145516624579,0.975764756228999
DCAF4L2,8,87870743,87874068,3,3,9675,0.10388,0.45863,0.51321,0.39964,0.947206508204091,0.93094896259007,0.975764756228999
SPAG17,1,117953665,118185225,322,32,9675,0.10372,0.4587,0.89772,0.2056,0.94724143258427,0.99931950668037,0.950223118576084
LYL1,19,13097188,13103160,15,9,9675,0.10359,0.45875,0.70199,0.27925,0.94724143258427,0.971759756006006,0.966609435028249
FOXN1,17,28506229,28538900,54,16,9675,0.1034,0.45882,0.28394,0.67435,0.947270577995983,0.845253649038462,0.975764756228999
SLC12A5,20,46021690,46060150,97,21,9675,0.10314,0.45893,0.38385,0.48585,0.947270577995983,0.892720021505376,0.975764756228999
NTM,11,131370361,132336822,2371,202,9675,0.10275,0.45908,0.33256,0.51146,0.947270577995983,0.866801795126098,0.975764756228999
KIR3DL3,19,54724447,54736536,2,2,9675,0.10258,0.45915,0.38794,0.53726,0.947270577995983,0.894055452037617,0.975764756228999
DIP2C,10,274190,689689,688,62,9675,0.10247,0.45919,0.30622,0.6114,0.947270577995983,0.854618354833814,0.975764756228999
PLCD3,17,45111640,45132533,55,22,9675,0.10245,0.4592,0.25726,0.74941,0.947270577995983,0.832069722222222,0.975764756228999
ZNF112,19,44326553,44356704,74,11,9675,0.10236,0.45924,0.40157,0.49134,0.947270577995983,0.899518757922964,0.975764756228999
CORO6,17,29614756,29622908,7,4,9675,0.10213,0.45933,0.39611,0.52088,0.947270577995983,0.896622861189802,0.975764756228999
RPRM,2,153477338,153478808,1,1,9675,0.10192,0.45941,0.4587,0.4587,0.947270577995983,0.917804058204467,0.975764756228999
SRGN,10,69088072,69104811,31,9,9675,0.10184,0.45944,0.26649,0.70869,0.947270577995983,0.837603984949547,0.975764756228999
LZIC,1,9922110,9943402,32,8,9675,0.10172,0.45949,0.54174,0.34778,0.947270577995983,0.93768711690512,0.975764756228999
NR1H2,19,50376423,50383028,8,4,9675,0.10168,0.45951,0.62751,0.32432,0.947270577995983,0.959190126404495,0.975764756228999
ARPC3,12,110434890,110450411,22,10,9675,0.10153,0.45957,0.61899,0.31527,0.947270577995983,0.956759514122394,0.975764756228999
KIAA0020,9,2804152,2844130,61,13,9675,0.10114,0.45972,0.28502,0.70457,0.947270577995983,0.845253649038462,0.975764756228999
TMX4,20,7977353,8019829,114,18,9675,0.10108,0.45974,0.62985,0.30413,0.947270577995983,0.959190126404495,0.975057173278379
ZNF135,19,58059239,58069755,27,9,9675,0.101,0.45978,0.76308,0.25676,0.947270577995983,0.979063126439991,0.962713569099062
PDSS2,6,107152557,107459702,532,61,9675,0.10096,0.45979,0.27993,0.67853,0.947270577995983,0.845155278597181,0.975764756228999
EDN2,1,41478775,41484683,16,7,9675,0.10074,0.45988,0.48931,0.41208,0.947270577995983,0.926185001535155,0.975764756228999
HSCB,22,28742001,28757518,31,10,9675,0.10057,0.45995,0.43351,0.45626,0.947270577995983,0.911249468242245,0.975764756228999
LYRM5,12,25195216,25205015,23,8,9675,0.10044,0.46,0.32782,0.60876,0.947270577995983,0.864472847102696,0.975764756228999
SPATA5,4,122923070,123319450,1017,46,9675,0.10028,0.46006,0.28568,0.66036,0.947270577995983,0.845253649038462,0.975764756228999
RAD9B,12,110502200,110532086,40,9,9675,0.10021,0.46009,0.63905,0.29957,0.947270577995983,0.960400744132799,0.974249584433879
KRT18,12,52948871,52952901,3,3,9675,0.099921,0.4602,0.42895,0.485,0.947270577995983,0.908681746397695,0.975764756228999
CFAP53,18,50227193,50266495,69,14,9675,0.099897,0.46021,0.5418,0.35309,0.947270577995983,0.93768711690512,0.975764756228999
STX10,19,13144058,13151334,8,5,9675,0.099759,0.46027,0.38951,0.52265,0.947270577995983,0.894417752092965,0.975764756228999
LIN37,19,35748361,35754519,8,4,9675,0.099751,0.46027,0.42331,0.48625,0.947270577995983,0.904996700791066,0.975764756228999
TMEM204,16,1528741,1555580,83,13,9675,0.099584,0.46034,0.5057,0.39482,0.947270577995983,0.929611717121588,0.975764756228999
LOC100130357,6,13279295,13297297,86,13,9675,0.099458,0.46039,0.82798,0.24887,0.947270577995983,0.988986117211357,0.962078953607194
SIAH1,16,48360531,48448440,93,23,9675,0.099205,0.46049,0.46975,0.39986,0.947270577995983,0.919045604044705,0.975764756228999
HOPX,4,56647988,56681706,103,24,9675,0.099075,0.46054,0.30702,0.62742,0.947270577995983,0.854846480836237,0.975764756228999
RERE,1,8352404,8817691,513,42,9675,0.099007,0.46057,0.30562,0.62357,0.947270577995983,0.854230039543726,0.975764756228999
TEX43,5,126631722,126636282,10,4,9675,0.098828,0.46064,0.63471,0.31888,0.947270577995983,0.959441039046445,0.975764756228999
ATP5B,12,56638175,56646068,9,5,9675,0.098828,0.46064,0.63666,0.31219,0.947270577995983,0.959870358490566,0.975764756228999
RIC3,11,8092965,8169083,201,29,9675,0.098758,0.46067,0.5203,0.36206,0.947270577995983,0.93225511589404,0.975764756228999
SLC15A3,11,60937083,60952526,28,11,9675,0.098731,0.46068,0.40378,0.47845,0.947270577995983,0.899781834562825,0.975764756228999
MACROD1,11,63998556,64166130,316,56,9675,0.098549,0.46075,0.39294,0.48704,0.947270577995983,0.895027541207089,0.975764756228999
DNAJC24,11,31369815,31432835,65,13,9675,0.098514,0.46076,0.6349,0.29931,0.947270577995983,0.959441039046445,0.974249584433879
PPAN-P2RY11,19,10106223,10115389,21,9,9675,0.098443,0.46079,0.33075,0.595,0.947270577995983,0.866235787373521,0.975764756228999
BECN2,1,241957767,241959062,3,2,9675,0.097974,0.46098,0.54369,0.38325,0.947270577995983,0.938524301075269,0.975764756228999
KRTAP10-3,21,44558023,44558760,7,4,9675,0.097732,0.46107,0.52635,0.38798,0.947270577995983,0.933695622044204,0.975764756228999
FBXW12,3,48372175,48394791,30,4,9675,0.097647,0.46111,0.28655,0.65129,0.947270577995983,0.845253649038462,0.975764756228999
MTA2,11,62593203,62601840,8,4,9675,0.097639,0.46111,0.50644,0.39999,0.947270577995983,0.929611717121588,0.975764756228999
PRAMEF11,1,12824380,12831410,6,4,9675,0.097436,0.46119,0.59909,0.34316,0.947270577995983,0.952540107229332,0.975764756228999
ANKIB1,7,92246216,92401770,112,15,9675,0.097428,0.46119,0.90523,0.21169,0.947270577995983,0.99999,0.954635181667063
ARL6IP4,12,122980060,122982913,1,1,9675,0.097424,0.46119,0.4604,0.4604,0.947270577995983,0.917804058204467,0.975764756228999
FGF18,5,171419663,171457626,63,19,9675,0.097326,0.46123,0.59639,0.32636,0.947270577995983,0.952139470532072,0.975764756228999
DCP1A,3,53283423,53347627,80,14,9675,0.096879,0.46141,0.37911,0.51336,0.947270577995983,0.889429908081195,0.975764756228999
KCNA5,12,5043919,5046788,2,2,9675,0.096885,0.46141,0.45405,0.46256,0.947270577995983,0.917778985045085,0.975764756228999
SLC17A2,6,25912754,25930726,54,12,9675,0.096844,0.46143,0.24155,0.77666,0.947270577995983,0.829004677855983,0.975764756228999
TFPT,19,54107013,54115675,14,7,9675,0.096576,0.46153,0.36621,0.53839,0.947270577995983,0.885881135078258,0.975764756228999
RGR,10,84237083,84259347,68,17,9675,0.096413,0.4616,0.41088,0.48901,0.947270577995983,0.902407996430696,0.975764756228999
LOC105369868,12,80400695,80423307,59,8,9675,0.096286,0.46165,0.81191,0.2276,0.947270577995983,0.986049206097802,0.957117894736842
RBFOX3,17,79089345,79611101,1644,209,9675,0.09627,0.46165,0.33916,0.52872,0.947270577995983,0.869185202900572,0.975764756228999
GIT2,12,109929802,109996389,97,16,9675,0.096237,0.46167,0.52178,0.36037,0.947270577995983,0.932653732387523,0.975764756228999
CCDC130,19,13731763,13763292,69,13,9675,0.096232,0.46167,0.37676,0.51469,0.947270577995983,0.887770037184254,0.975764756228999
SSC5D,19,55488497,55519099,102,28,9675,0.095905,0.4618,0.58068,0.33491,0.947270577995983,0.949611606429269,0.975764756228999
LRPAP1,4,3503597,3532497,127,21,9675,0.095807,0.46184,0.36824,0.51837,0.947270577995983,0.886707448044404,0.975764756228999
EVPLL,17,18377692,18389652,23,6,9675,0.095783,0.46185,0.36143,0.54606,0.947270577995983,0.884076754491018,0.975764756228999
FKBP8,19,18531758,18544077,6,5,9675,0.095739,0.46186,0.36555,0.55672,0.947270577995983,0.885881135078258,0.975764756228999
CMKLR1,12,108288044,108339317,135,35,9675,0.095733,0.46187,0.27098,0.72313,0.947270577995983,0.840645379810939,0.975764756228999
LOC101927245,8,102654318,102730395,205,52,9675,0.095574,0.46193,0.72939,0.26488,0.947270577995983,0.975773554190751,0.964510309094512
ZNF45,19,43912624,43935280,63,13,9675,0.095495,0.46196,0.46899,0.40714,0.947270577995983,0.918889166666667,0.975764756228999
BPGM,7,134646779,134679816,96,11,9675,0.095256,0.46206,0.57768,0.34248,0.947306692307692,0.948586192816297,0.975764756228999
PADI3,1,17249082,17284233,139,26,9675,0.095028,0.46215,0.44598,0.44206,0.947306692307692,0.914993681214421,0.975764756228999
ZNF596,8,232137,247340,36,13,9675,0.09495,0.46218,0.3391,0.59334,0.947306692307692,0.869185202900572,0.975764756228999
SARNP,12,55752463,55817756,47,12,9675,0.0948,0.46224,0.36457,0.52336,0.947306692307692,0.885881135078258,0.975764756228999
KCTD12,13,76880169,76886405,13,8,9675,0.094784,0.46224,0.45403,0.43974,0.947306692307692,0.917778985045085,0.975764756228999
GOT1,10,99396870,99430773,42,11,9675,0.094542,0.46234,0.49133,0.40853,0.947306692307692,0.926185001535155,0.975764756228999
FSHR,2,48866435,49154527,901,95,9675,0.094501,0.46236,0.40577,0.46949,0.947306692307692,0.899931847694907,0.975764756228999
MRPS25,3,15042251,15065311,26,11,9675,0.094403,0.46239,0.39059,0.49611,0.947306692307692,0.894926603375527,0.975764756228999
CDH7,18,65750252,65880939,310,34,9675,0.094241,0.46246,0.28213,0.68587,0.947344490023409,0.845253649038462,0.975764756228999
YTHDC1,4,68310387,68350106,51,15,9675,0.093831,0.46262,0.71858,0.26683,0.947563422489691,0.9739308895276,0.965419671217074
SRCAP,16,30699141,30740129,16,5,9675,0.093722,0.46267,0.49541,0.40627,0.947563422489691,0.926914026674812,0.975764756228999
PCDHGA8,5,141391916,141512979,242,34,9675,0.093507,0.46275,0.25594,0.7775,0.947621657009137,0.830579456694302,0.975764756228999
PUS10,2,60938352,61020031,83,22,9675,0.09324,0.46286,0.32347,0.61525,0.947741305849582,0.863282339901478,0.975764756228999
PRKCE,2,45651315,46187990,1553,170,9675,0.093057,0.46293,0.28902,0.63007,0.947779034090909,0.847531898996336,0.975764756228999
ADAD2,16,84191117,84197166,28,13,9675,0.092889,0.463,0.53313,0.37951,0.947816753926702,0.93545910383661,0.975764756228999
NCAPD3,11,134152442,134225345,94,18,9675,0.092263,0.46324,0.76696,0.24971,0.948032184855234,0.980115184592922,0.962078953607194
RPL31,2,101002229,101019693,31,9,9675,0.092251,0.46325,0.40135,0.5094,0.948032184855234,0.899354828679429,0.975764756228999
MYH8,17,10390325,10421950,46,8,9675,0.092228,0.46326,0.41456,0.4794,0.948032184855234,0.902804686648501,0.975764756228999
PRKAA1,5,40759379,40798195,60,14,9675,0.091921,0.46338,0.41989,0.46209,0.948172170136956,0.904722129380054,0.975764756228999
KLF11,2,10042985,10054836,23,10,9675,0.091763,0.46344,0.37986,0.53362,0.948178041787064,0.89050736318408,0.975764756228999
METAP1D,2,171999897,172082430,150,30,9675,0.091624,0.4635,0.45107,0.42338,0.948178041787064,0.916939751188765,0.975764756228999
GALR1,18,77250052,77270142,75,24,9675,0.091343,0.46361,0.26004,0.74873,0.948178041787064,0.833629819098974,0.975764756228999
ZDHHC14,6,157381525,157678114,830,106,9675,0.091303,0.46363,0.99952,0.18852,0.948178041787064,0.99999,0.946109624500666
ZNF548,19,57389850,57402551,19,9,9675,0.091047,0.46373,0.40063,0.50504,0.948178041787064,0.8991235301293,0.975764756228999
KCND2,7,120273641,120750333,656,61,9675,0.090953,0.46377,0.91256,0.21166,0.948178041787064,0.99999,0.954635181667063
EPC2,2,148644811,148788491,262,21,9675,0.090924,0.46378,0.40587,0.46445,0.948178041787064,0.90004500905032,0.975764756228999
VIPR1,3,42489299,42537573,92,27,9675,0.090712,0.46386,0.33095,0.58022,0.948178041787064,0.866291989186113,0.975764756228999
TMEM178B,7,141073311,141497881,783,102,9675,0.090563,0.46392,0.25318,0.72957,0.948178041787064,0.829783156205421,0.975764756228999
RNMT,18,13726647,13764556,83,15,9675,0.090334,0.46401,0.49329,0.3862,0.948178041787064,0.926823723772663,0.975764756228999
SNPH,20,1266297,1309327,98,28,9675,0.090273,0.46403,0.47988,0.3959,0.948178041787064,0.921692596153846,0.975764756228999
LRRFIP1,2,237627581,237781647,511,60,9675,0.090161,0.46408,0.64814,0.29802,0.948178041787064,0.96302076643221,0.974249584433879
PRR3,6,30556709,30564696,11,6,9675,0.090127,0.46409,0.33622,0.60191,0.948178041787064,0.868153052793726,0.975764756228999
KLF4,9,107484852,107489766,2,2,9675,0.089986,0.46415,0.48663,0.4384,0.948178041787064,0.925159373319545,0.975764756228999
RGS18,1,192158462,192187172,37,11,9675,0.089823,0.46421,0.45481,0.42728,0.948178041787064,0.917804058204467,0.975764756228999
STRN3,14,30893779,31026528,256,26,9675,0.089801,0.46422,0.42188,0.44895,0.948178041787064,0.904996700791066,0.975764756228999
SLC38A1,12,46183055,46269425,146,36,9675,0.089713,0.46426,0.38182,0.4872,0.948178041787064,0.891625677353947,0.975764756228999
TMEM159,16,21158377,21180616,38,11,9675,0.089444,0.46436,0.7762,0.25734,0.948229516720364,0.981864047244094,0.963164395112016
PTPN13,4,86594307,86815179,455,29,9675,0.089281,0.46443,0.51008,0.36656,0.948229516720364,0.929896981450253,0.975764756228999
HHIPL1,14,99604438,99680569,181,40,9675,0.08925,0.46444,0.47648,0.39632,0.948229516720364,0.92035631147541,0.975764756228999
LOC105375604,7,156937417,156939681,8,5,9675,0.088937,0.46457,0.47657,0.43296,0.948311960697235,0.92035631147541,0.975764756228999
JAKMIP1,4,6026199,6200591,467,92,9675,0.088702,0.46466,0.29111,0.6568,0.948311960697235,0.847904877971474,0.975764756228999
EPHX2,8,27491002,27544922,120,18,9675,0.088626,0.46469,0.44427,0.4283,0.948311960697235,0.914796401298847,0.975764756228999
EDIL3,5,83940595,84384867,699,93,9675,0.088446,0.46476,0.74739,0.25232,0.948311960697235,0.976902565560372,0.962078953607194
C3orf38,3,88149743,88157965,15,4,9675,0.088422,0.46477,0.49891,0.41983,0.948311960697235,0.927756792471921,0.975764756228999
LECT2,5,135946911,135955034,22,8,9675,0.088379,0.46479,0.54428,0.37154,0.948311960697235,0.938524301075269,0.975764756228999
ZNF683,1,26361632,26374533,33,9,9675,0.08815,0.46488,0.30552,0.65779,0.948380458328709,0.854182418986764,0.975764756228999
NDUFB10,16,1959516,1961975,16,5,9675,0.087825,0.46501,0.57788,0.34154,0.948380458328709,0.948780555704458,0.975764756228999
LOC105377207,3,75281933,75342180,171,28,9675,0.087764,0.46503,0.23842,0.79652,0.948380458328709,0.829004677855983,0.975764756228999
RTP2,3,187698259,187716720,62,16,9675,0.087781,0.46503,0.3357,0.59144,0.948380458328709,0.868153052793726,0.975764756228999
TMEM215,9,32783499,32789201,9,6,9675,0.08753,0.46513,0.38849,0.53747,0.948479140035508,0.894379561568333,0.975764756228999
TMPRSS11E,4,68447449,68497604,177,21,9675,0.087377,0.46519,0.87009,0.22613,0.948496242094752,0.996556169312169,0.956923895027624
ATP11B,3,182793503,182921635,189,15,9675,0.087214,0.46525,0.83726,0.23255,0.948513340359441,0.990098136821184,0.961830132554482
NRBP2,8,143830016,143840974,9,6,9675,0.087008,0.46533,0.53618,0.38998,0.948571204658902,0.936558777176493,0.975764756228999
NUP153,6,17615035,17706834,158,29,9675,0.086726,0.46544,0.38508,0.5047,0.948690204081633,0.892749467709384,0.975764756228999
IRAK3,12,66189198,66254622,89,23,9675,0.086309,0.46561,0.36153,0.54739,0.948931459465454,0.884076754491018,0.975764756228999
DBN1,5,177456613,177480336,31,11,9675,0.086025,0.46572,0.46208,0.4265,0.949050392548237,0.917804058204467,0.975764756228999
NSMCE2,8,125091818,125367125,473,56,9675,0.085538,0.46592,0.55576,0.34605,0.949264434098215,0.942522355002305,0.975764756228999
FGD2,6,37005647,37029070,54,22,9675,0.085463,0.46595,0.34531,0.57818,0.949264434098215,0.874915465324693,0.975764756228999
IDUA,4,986997,1004557,54,22,9675,0.085386,0.46598,0.46278,0.41873,0.949264434098215,0.917804058204467,0.975764756228999
MARCH1,4,163524298,164383989,2408,153,9675,0.085043,0.46611,0.79368,0.21998,0.949386723163842,0.985125501097293,0.95540453279849
ZNF432,19,52031378,52048820,47,12,9675,0.084825,0.4662,0.75664,0.25401,0.949386723163842,0.977631128885147,0.962078953607194
PBOV1,6,138215986,138218490,10,3,9675,0.084804,0.46621,0.70353,0.29308,0.949386723163842,0.971759756006006,0.973200766034327
CLCA1,1,86468843,86500294,100,29,9675,0.08471,0.46625,0.37295,0.51984,0.949386723163842,0.886707448044404,0.975764756228999
CST9L,20,23564732,23568749,18,3,9675,0.084438,0.46635,0.31872,0.64339,0.949386723163842,0.862355335689046,0.975764756228999
HMOX1,22,35381067,35394214,42,10,9675,0.08444,0.46635,0.37141,0.54252,0.949386723163842,0.886707448044404,0.975764756228999
MOK,14,102224450,102305200,174,24,9675,0.084244,0.46643,0.29012,0.67664,0.949444407399203,0.847672712968849,0.975764756228999
IFT81,12,110124335,110218795,84,18,9675,0.083836,0.46659,0.40333,0.50292,0.949478333333333,0.899781834562825,0.975764756228999
LPPR2,19,11355386,11365698,9,6,9675,0.083812,0.4666,0.53172,0.3923,0.949478333333333,0.935385254139944,0.975764756228999
OLR1,12,10158300,10176261,53,11,9675,0.083664,0.46666,0.45224,0.43365,0.949478333333333,0.91698596030871,0.975764756228999
TPTE2,13,19422877,19561574,230,24,9675,0.083644,0.46667,0.43364,0.43344,0.949478333333333,0.911249468242245,0.975764756228999
SYBU,8,109574176,109691791,229,30,9675,0.083478,0.46674,0.71843,0.27991,0.949478333333333,0.9739308895276,0.967263270026326
ARPC4-TTLL3,3,9792548,9836356,104,18,9675,0.083309,0.4668,0.50349,0.36998,0.949478333333333,0.929611717121588,0.975764756228999
LIG4,13,108207442,108218368,13,7,9675,0.083227,0.46684,0.44096,0.46965,0.949478333333333,0.913072892394366,0.975764756228999
STAU1,20,49113339,49188370,120,15,9675,0.083171,0.46686,0.98736,0.20219,0.949478333333333,0.99999,0.950223118576084
PRB3,12,11265914,11269707,5,3,9675,0.082518,0.46712,0.49952,0.42057,0.949647289276258,0.928139758366191,0.975764756228999
SMEK1,14,91457481,91510554,115,14,9675,0.082509,0.46712,0.58865,0.32459,0.949647289276258,0.950624071829997,0.975764756228999
SRSF11,1,70205682,70252020,44,11,9675,0.082327,0.46719,0.40091,0.45416,0.949647289276258,0.8991235301293,0.975764756228999
ZBTB9,6,33454579,33457544,3,3,9675,0.082035,0.46731,0.39121,0.54631,0.949647289276258,0.894926603375527,0.975764756228999
LOC105373099,22,50606999,50610205,14,8,9675,0.081694,0.46744,0.39613,0.51486,0.949647289276258,0.896622861189802,0.975764756228999
ACSM5,16,20409520,20440987,148,15,9675,0.081408,0.46756,0.30374,0.65549,0.949647289276258,0.854182418986764,0.975764756228999
RAB3GAP1,2,135052265,135175584,152,16,9675,0.081092,0.46768,0.3586,0.55565,0.949647289276258,0.882627169811321,0.975764756228999
EEF2KMT,16,5084300,5097820,48,19,9675,0.081103,0.46768,0.47478,0.43167,0.949647289276258,0.920145516624579,0.975764756228999
TRPC4AP,20,35002404,35092837,210,19,9675,0.081097,0.46768,0.35154,0.55426,0.949647289276258,0.879976057679227,0.975764756228999
ZNF860,3,31981774,31991736,31,8,9675,0.08109,0.46769,0.40224,0.50669,0.949647289276258,0.899781834562825,0.975764756228999
GINS3,16,58392394,58406144,20,10,9675,0.08109,0.46769,0.32585,0.61662,0.949647289276258,0.863933579357071,0.975764756228999
DDHD1,14,53036740,53153328,147,19,9675,0.080893,0.46776,0.61017,0.32509,0.949647289276258,0.955882842894894,0.975764756228999
SCCPDH,1,246724076,246768137,104,19,9675,0.080843,0.46778,0.30313,0.65985,0.949647289276258,0.854182418986764,0.975764756228999
ETV5,3,186046317,186109112,78,16,9675,0.080858,0.46778,0.32915,0.61101,0.949647289276258,0.865364309210526,0.975764756228999
DMBX1,1,46489837,46514226,60,17,9675,0.080729,0.46783,0.32208,0.61767,0.949647289276258,0.863282339901478,0.975764756228999
LOC286238,9,88627068,88652179,92,15,9675,0.080719,0.46783,0.40913,0.48783,0.949647289276258,0.901382708857725,0.975764756228999
USP54,10,73497538,73591342,92,12,9675,0.080586,0.46789,0.24155,0.78468,0.949647289276258,0.829004677855983,0.975764756228999
IQCF3,3,51826883,51830858,8,3,9675,0.080461,0.46794,0.35468,0.57707,0.949647289276258,0.881376306549629,0.975764756228999
TTF1,9,132375548,132406871,50,12,9675,0.080392,0.46796,0.29378,0.67865,0.949647289276258,0.850185819555975,0.975764756228999
DFNB31,9,114402078,114505509,292,41,9675,0.080317,0.46799,0.3939,0.4891,0.949647289276258,0.895047712063218,0.975764756228999
SPTLC1,9,92031134,92115474,278,29,9675,0.080029,0.46811,0.36669,0.52458,0.949647289276258,0.885970945182069,0.975764756228999
GSDMB,17,39904595,39919377,44,7,9675,0.079809,0.46819,0.43586,0.46893,0.949647289276258,0.911249468242245,0.975764756228999
R3HDM1,2,135531455,135725270,217,25,9675,0.079685,0.46824,0.40237,0.49401,0.949647289276258,0.899781834562825,0.975764756228999
CEP44,4,174283677,174334355,70,18,9675,0.079672,0.46825,0.57833,0.34448,0.949647289276258,0.949180174153791,0.975764756228999
GPR45,2,105241743,105243467,1,1,9675,0.079607,0.46828,0.4675,0.4675,0.949647289276258,0.918476922748157,0.975764756228999
CHMP1B,18,11851390,11854449,4,3,9675,0.079497,0.46832,0.52946,0.4003,0.949647289276258,0.935276960784314,0.975764756228999
OR13A1,10,45302294,45315608,36,7,9675,0.079362,0.46837,0.49107,0.41102,0.949647289276258,0.926185001535155,0.975764756228999
GNG11,7,93921704,93926514,13,8,9675,0.079323,0.46839,0.48634,0.42658,0.949647289276258,0.925159373319545,0.975764756228999
ZNF414,19,8510578,8514164,13,3,9675,0.079166,0.46845,0.41722,0.48398,0.94966416436845,0.903751830042313,0.975764756228999
PTP4A1,6,63572012,63583588,9,3,9675,0.078767,0.46861,0.34278,0.62425,0.949704559585492,0.872049533822105,0.975764756228999
RESP18,2,219327409,219336785,38,7,9675,0.07868,0.46864,0.29884,0.67785,0.949704559585492,0.854085619180633,0.975764756228999
FOXA1,14,37589552,37595120,4,3,9675,0.078525,0.46871,0.36338,0.587,0.949704559585492,0.885654411140584,0.975764756228999
KLHL41,2,169509702,169526262,28,12,9675,0.07843,0.46874,0.56505,0.34682,0.949704559585492,0.945659547688387,0.975764756228999
CR1L,1,207645113,207723691,287,29,9675,0.078337,0.46878,0.7669,0.26019,0.949704559585492,0.980115184592922,0.9633791669996
TGM4,3,44874592,44914601,139,17,9675,0.078332,0.46878,0.40992,0.48651,0.949704559585492,0.902407996430696,0.975764756228999
CALN1,7,71779491,72447151,1497,94,9675,0.077975,0.46892,0.33334,0.5548,0.949883470017637,0.866953435200906,0.975764756228999
STRBP,9,123109494,123268576,111,22,9675,0.077661,0.46905,0.30593,0.65745,0.949904893080382,0.854418785714286,0.975764756228999
SAMD8,10,75099592,75182123,133,18,9675,0.077532,0.4691,0.32308,0.60943,0.949904893080382,0.863282339901478,0.975764756228999
CHRNA7,15,32030483,32172521,236,43,9675,0.07725,0.46921,0.90177,0.22002,0.949904893080382,0.999689291272091,0.95540453279849
ACTL6B,7,100643097,100656461,8,5,9675,0.077238,0.46922,0.42496,0.48397,0.949904893080382,0.906534746666667,0.975764756228999
C11orf97,11,94512529,94532123,81,15,9675,0.077034,0.4693,0.9122,0.22459,0.949904893080382,0.99999,0.956923895027624
MAP3K7CL,21,29077471,29175889,267,26,9675,0.076973,0.46932,0.71199,0.28693,0.949904893080382,0.973275135696278,0.970869282700422
PRR21,2,240041813,240042982,2,2,9675,0.076935,0.46934,0.48947,0.44512,0.949904893080382,0.926185001535155,0.975764756228999
SLC12A1,15,48206301,48304078,115,17,9675,0.076697,0.46943,0.47122,0.43064,0.949904893080382,0.919435316912623,0.975764756228999
FLCN,17,17206924,17237188,71,18,9675,0.076449,0.46953,0.43622,0.46064,0.949904893080382,0.911249468242245,0.975764756228999
PDCD2,6,170575572,170584774,22,6,9675,0.076397,0.46955,0.58397,0.36673,0.949904893080382,0.950120999557326,0.975764756228999
ABCA2,9,137007234,137028974,31,13,9675,0.07631,0.46959,0.28993,0.70271,0.949904893080382,0.847672712968849,0.975764756228999
SPTBN5,15,41848146,41894077,112,31,9675,0.075986,0.46972,0.27693,0.73029,0.949904893080382,0.843764130614951,0.975764756228999
LOC102723566,9,127816066,127817166,1,1,9675,0.075916,0.46974,0.4687,0.4687,0.949904893080382,0.918889166666667,0.975764756228999
LOC729159,16,60358455,60359763,10,6,9675,0.075925,0.46974,0.39441,0.53833,0.949904893080382,0.895047712063218,0.975764756228999
HOXD10,2,176116764,176119942,2,2,9675,0.075706,0.46983,0.4343,0.50407,0.949904893080382,0.911249468242245,0.975764756228999
DDX39B,6,31530219,31542475,63,19,9675,0.075467,0.46992,0.34161,0.57422,0.949904893080382,0.871104959101622,0.975764756228999
TNFAIP8L2,1,151156629,151159749,3,2,9675,0.075339,0.46997,0.39299,0.55396,0.949904893080382,0.895027541207089,0.975764756228999
CRACR2A,12,3612930,3753200,481,67,9675,0.075296,0.46999,0.30381,0.63134,0.949904893080382,0.854182418986764,0.975764756228999
ZNF598,16,1997652,2009821,42,10,9675,0.074815,0.47018,0.49236,0.42708,0.949904893080382,0.926185001535155,0.975764756228999
LOC105375316,7,63765655,63767001,16,7,9675,0.074681,0.47023,0.47851,0.44274,0.949904893080382,0.921275879518072,0.975764756228999
VHL,3,10141635,10153670,34,11,9675,0.074438,0.47033,0.50289,0.40702,0.949904893080382,0.92958824499648,0.975764756228999
CCNDBP1,15,43185118,43197177,8,6,9675,0.074376,0.47036,0.50775,0.41127,0.949904893080382,0.929611717121588,0.975764756228999
BCAP29,7,107579977,107623317,54,11,9675,0.07434,0.47037,0.37689,0.51339,0.949904893080382,0.88784867709268,0.975764756228999
