VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_POSITIVE_REGULATION_OF_VI...5,SET,15,-0.030015,-0.00085756,0.20127,0.55927,GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL,0.99999
GO_CELL_MATRIX_ADHESION,SET,207,-0.0089455,-0.00094445,0.059894,0.55936,GO_CELL_MATRIX_ADHESION,0.99999
GO_INNER_MITOCHONDRIAL_MEMBR...2,SET,94,-0.011505,-0.00082107,0.076956,0.55942,GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,0.99999
REACTOME_REELIN_SIGNALLING_P...,SET,4,-0.067735,-0.00099965,0.45212,0.55954,REACTOME_REELIN_SIGNALLING_PATHWAY,0.99999
GO_U1_SNRNA_BINDING,SET,6,-0.042307,-0.00076466,0.28237,0.55955,GO_U1_SNRNA_BINDING,0.99999
GO_NEGATIVE_REGULATION_OF_PR...26,SET,27,-0.022919,-0.00087822,0.15267,0.55966,GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.99999
GO_GPI_ANCHOR_TRANSAMIDASE_C...,SET,5,-0.047198,-0.00077876,0.31415,0.55971,GO_GPI_ANCHOR_TRANSAMIDASE_COMPLEX,0.99999
GO_GPI_ANCHOR_TRANSAMIDASE_A...,SET,5,-0.047198,-0.00077876,0.31415,0.55971,GO_GPI_ANCHOR_TRANSAMIDASE_ACTIVITY,0.99999
REACTOME_SMAD2_SMAD3:SMAD4_H...,SET,30,-0.021449,-0.00086628,0.14256,0.5598,REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.99999
GO_INTERFERON_BETA_SECRETION,SET,5,-0.05482,-0.00090452,0.36436,0.5598,GO_INTERFERON_BETA_SECRETION,0.99999
GO_POSITIVE_REGULATION_OF_RE...13,SET,29,-0.024063,-0.00095555,0.15952,0.55995,GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,0.99999
GO_SOMATIC_DIVERSIFICATION_O...3,SET,11,-0.029503,-0.0007219,0.195,0.56013,GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION,0.99999
GO_BETA_TUBULIN_BINDING,SET,33,-0.021101,-0.00089378,0.13918,0.56025,GO_BETA_TUBULIN_BINDING,0.99999
GO_INOSITOL_METABOLIC_PROCESS,SET,6,-0.043696,-0.00078977,0.28751,0.5604,GO_INOSITOL_METABOLIC_PROCESS,0.99999
REACTOME_PHASE_4_RESTING_MEM...,SET,19,-0.031267,-0.0010053,0.20522,0.56055,REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.99999
REACTOME_POST_TRANSLATIONAL_...1,SET,88,-0.014202,-0.00098082,0.092984,0.56069,REACTOME_POST_TRANSLATIONAL_MODIFICATION:_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.99999
GO_REGULATION_OF_LIPID_METAB...,SET,347,-0.0069153,-0.00094164,0.045244,0.56074,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.99999
GO_POSITIVE_REGULATION_OF_CE...10,SET,5,-0.068602,-0.0011319,0.44784,0.56087,GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG,0.99999
GO_PROTEASOME_BINDING,SET,15,-0.02735,-0.0007814,0.17837,0.56093,GO_PROTEASOME_BINDING,0.99999
REACTOME_BETA_OXIDATION_OF_P...,SET,9,-0.039185,-0.00086732,0.25522,0.56101,REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,0.99999
GO_PRESYNAPSE,SET,453,-0.0062609,-0.00097122,0.040703,0.56112,GO_PRESYNAPSE,0.99999
GO_PROTEIN_LOCALIZATION_TO_C...11,SET,45,-0.018615,-0.00092044,0.1208,0.56123,GO_PROTEIN_LOCALIZATION_TO_CILIUM,0.99999
REACTOME_SWITCHING_OF_ORIGIN...,SET,86,-0.012778,-0.00087245,0.08281,0.56131,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.99999
GO_RAB_GUANYL_NUCLEOTIDE_EXC...,SET,38,-0.021052,-0.00095674,0.13642,0.56132,GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.99999
GO_BRANCHIOMOTOR_NEURON_AXON...,SET,5,-0.061003,-0.0010065,0.39502,0.56136,GO_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE,0.99999
GO_GOLGI_LOCALIZATION,SET,13,-0.034429,-0.00091578,0.22257,0.56146,GO_GOLGI_LOCALIZATION,0.99999
GO_POSITIVE_REGULATION_OF_T_...2,SET,17,-0.032058,-0.00097502,0.20708,0.56151,GO_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,0.99999
GO_IMPORT_INTO_NUCLEUS,SET,139,-0.010652,-0.00092329,0.06879,0.56153,GO_IMPORT_INTO_NUCLEUS,0.99999
GO_NEGATIVE_REGULATION_OF_MA...12,SET,7,-0.056983,-0.0011124,0.36785,0.56155,GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.99999
GO_DSRNA_TRANSPORT,SET,5,-0.045253,-0.00074667,0.29164,0.56165,GO_DSRNA_TRANSPORT,0.99999
GO_PYRIMIDINE_NUCLEOSIDE_BIO...,SET,13,-0.036057,-0.00095908,0.23217,0.56171,GO_PYRIMIDINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS,0.99999
GO_MEDIATOR_COMPLEX_BINDING,SET,4,-0.072585,-0.0010712,0.46732,0.56171,GO_MEDIATOR_COMPLEX_BINDING,0.99999
GO_T_CELL_ACTIVATION_INVOLVE...,SET,89,-0.01526,-0.0010598,0.098168,0.56176,GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.99999
GO_PHOSPHOLIPASE_C_ACTIVITY,SET,28,-0.024028,-0.0009376,0.15421,0.56191,GO_PHOSPHOLIPASE_C_ACTIVITY,0.99999
GO_INTRINSIC_APOPTOTIC_SIGNA...8,SET,8,-0.044733,-0.00093354,0.28704,0.56192,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS,0.99999
GO_TOLERANCE_INDUCTION_DEPEN...,SET,4,-0.075123,-0.0011087,0.48187,0.56194,GO_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE,0.99999
GO_2_OXOGLUTARATE_METABOLIC_...,SET,15,-0.032808,-0.00093735,0.21036,0.56197,GO_2_OXOGLUTARATE_METABOLIC_PROCESS,0.99999
GO_HEPARAN_SULFATE_PROTEOGLY...2,SET,5,-0.075374,-0.0012437,0.48213,0.56212,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION,0.99999
GO_NEGATIVE_REGULATION_OF_SI...5,SET,11,-0.045014,-0.0011014,0.28786,0.56213,GO_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE,0.99999
GO_POSTSYNAPTIC_RECYCLING_EN...,SET,5,-0.049556,-0.00081766,0.3165,0.56221,GO_POSTSYNAPTIC_RECYCLING_ENDOSOME,0.99999
GO_REGULATION_OF_CELL_JUNCTI...,SET,84,-0.01458,-0.00098388,0.093023,0.56227,GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.99999
GO_PINOCYTOSIS,SET,19,-0.02616,-0.00084109,0.16641,0.56246,GO_PINOCYTOSIS,0.99999
GO_EXCRETION,SET,61,-0.018563,-0.0010682,0.11803,0.56248,GO_EXCRETION,0.99999
REACTOME_RUNX3_REGULATES_BCL...,SET,5,-0.066073,-0.0010902,0.42,0.5625,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,0.99999
GO_STABILIZATION_OF_MEMBRANE...,SET,17,-0.033678,-0.0010243,0.21401,0.56252,GO_STABILIZATION_OF_MEMBRANE_POTENTIAL,0.99999
REACTOME_ACTIVATED_PKN1_STIM...,SET,41,-0.021788,-0.0010284,0.13838,0.56255,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.99999
GO_REGULATION_OF_CHROMOSOME_...1,SET,300,-0.0072553,-0.00091979,0.046059,0.56258,GO_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.99999
GO_POSITIVE_REGULATION_OF_SY...5,SET,7,-0.044979,-0.00087806,0.28521,0.56265,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC,0.99999
GO_UBIQUITIN_PROTEIN_TRANSFE...2,SET,6,-0.064807,-0.0011713,0.41089,0.56266,GO_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY,0.99999
GO_COLLAGEN_RECEPTOR_ACTIVITY,SET,5,-0.055683,-0.00091876,0.35237,0.56278,GO_COLLAGEN_RECEPTOR_ACTIVITY,0.99999
GO_NEGATIVE_REGULATION_OF_PR...20,SET,8,-0.048156,-0.001005,0.30457,0.56281,GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION,0.99999
GO_MAP_KINASE_KINASE_ACTIVITY,SET,15,-0.035024,-0.0010007,0.22108,0.56294,GO_MAP_KINASE_KINASE_ACTIVITY,0.99999
GO_POSITIVE_REGULATION_OF_CO...7,SET,7,-0.053835,-0.001051,0.33963,0.56297,GO_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION,0.99999
GO_NEGATIVE_REGULATION_OF_CE...27,SET,303,-0.0074938,-0.00095469,0.047058,0.56326,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.99999
GO_AEROBIC_ELECTRON_TRANSPOR...,SET,14,-0.035193,-0.00097141,0.22008,0.56352,GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN,0.99999
REACTOME_RUNX1_REGULATES_EXP...,SET,5,-0.062558,-0.0010322,0.39099,0.56356,REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,0.99999
GO_ATP_DEPENDENT_DNA_HELICAS...,SET,34,-0.022078,-0.0009492,0.13789,0.5636,GO_ATP_DEPENDENT_DNA_HELICASE_ACTIVITY,0.99999
GO_APOPTOTIC_DNA_FRAGMENTATI...,SET,23,-0.026966,-0.0009538,0.16829,0.56365,GO_APOPTOTIC_DNA_FRAGMENTATION,0.99999
GO_POSITIVE_REGULATION_OF_IN...7,SET,8,-0.049717,-0.0010375,0.31012,0.56368,GO_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION,0.99999
GO_TRANSCRIPTION_COREGULATOR...,SET,519,-0.0057961,-0.0009606,0.036071,0.56383,GO_TRANSCRIPTION_COREGULATOR_ACTIVITY,0.99999
GO_SENSORY_PERCEPTION_OF_LIG...,SET,189,-0.01057,-0.0010668,0.06575,0.56385,GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,0.99999
GO_POSITIVE_REGULATION_OF_FI...6,SET,24,-0.02959,-0.0010691,0.18387,0.56392,GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,0.99999
GO_REGULATION_OF_INTERFERON_...,SET,10,-0.047524,-0.0011088,0.29496,0.564,GO_REGULATION_OF_INTERFERON_GAMMA_SECRETION,0.99999
GO_NADP_BINDING,SET,47,-0.019817,-0.0010013,0.12294,0.56403,GO_NADP_BINDING,0.99999
GO_RESPIRATORY_GASEOUS_EXCHA...,SET,58,-0.019443,-0.0010911,0.12055,0.56407,GO_RESPIRATORY_GASEOUS_EXCHANGE,0.99999
GO_NEGATIVE_REGULATION_OF_HI...1,SET,5,-0.060953,-0.0010057,0.37748,0.56414,GO_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.99999
GO_PLATELET_DERIVED_GROWTH_F...3,SET,14,-0.038583,-0.001065,0.23887,0.56416,GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,0.99999
REACTOME_PHOSPHORYLATION_OF_...2,SET,6,-0.050774,-0.00091769,0.31379,0.56427,REACTOME_PHOSPHORYLATION_OF_EMI1,0.99999
GO_CELLULAR_RESPONSE_TO_STAR...,SET,139,-0.011625,-0.0010076,0.071773,0.56433,GO_CELLULAR_RESPONSE_TO_STARVATION,0.99999
GO_AP_2_ADAPTOR_COMPLEX_BIND...,SET,7,-0.051852,-0.0010122,0.31766,0.56483,GO_AP_2_ADAPTOR_COMPLEX_BINDING,0.99999
GO_RESPONSE_TO_ARSENIC_CONTA...,SET,29,-0.025566,-0.0010152,0.15609,0.56505,GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.99999
GO_PEPTIDASE_INHIBITOR_COMPL...,SET,5,-0.06177,-0.0010192,0.37679,0.56511,GO_PEPTIDASE_INHIBITOR_COMPLEX,0.99999
GO_NON_MEMBRANE_SPANNING_PRO...1,SET,44,-0.022214,-0.0010861,0.13523,0.56524,GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.99999
REACTOME_TRANSPORT_OF_THE_SL...,SET,34,-0.02143,-0.00092132,0.13044,0.56525,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.99999
GO_PROTON_EXPORTING_ATPASE_A...2,SET,13,-0.035043,-0.00093211,0.21331,0.56525,GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM,0.99999
GO_POSTSYNAPTIC_SIGNAL_TRANS...,SET,9,-0.040879,-0.00090483,0.24871,0.56528,GO_POSTSYNAPTIC_SIGNAL_TRANSDUCTION,0.99999
GO_REGULATION_OF_LYMPHOCYTE_...1,SET,385,-0.0073919,-0.0010591,0.044895,0.56539,GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.99999
GO_ACTIVIN_BINDING,SET,14,-0.039962,-0.0011031,0.24219,0.56553,GO_ACTIVIN_BINDING,0.99999
GO_VIRAL_GENOME_REPLICATION,SET,110,-0.013758,-0.0010617,0.083311,0.56558,GO_VIRAL_GENOME_REPLICATION,0.99999
GO_CARDIAC_VENTRICLE_FORMATI...,SET,9,-0.058139,-0.0012869,0.35169,0.56565,GO_CARDIAC_VENTRICLE_FORMATION,0.99999
GO_METALLOPEPTIDASE_ACTIVITY,SET,168,-0.011517,-0.0010966,0.069372,0.56593,GO_METALLOPEPTIDASE_ACTIVITY,0.99999
GO_REGULATION_OF_CYTOPLASMIC...4,SET,20,-0.032288,-0.001065,0.19442,0.56595,GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT,0.99999
KEGG_ARACHIDONIC_ACID_METABO...,SET,58,-0.020384,-0.0011438,0.12265,0.566,KEGG_ARACHIDONIC_ACID_METABOLISM,0.99999
GO_TRANSPORTER_COMPLEX,SET,314,-0.008665,-0.0011234,0.052095,0.56605,GO_TRANSPORTER_COMPLEX,0.99999
GO_REGULATION_OF_TRANSCRIPTI...6,SET,6,-0.062847,-0.0011359,0.37652,0.56628,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_MYOCARDIAL_PRECURSOR_CELL_DIFFERENTIATION,0.99999
GO_REGULATION_OF_CELL_CELL_A...1,SET,362,-0.0078596,-0.0010927,0.04708,0.56629,GO_REGULATION_OF_CELL_CELL_ADHESION,0.99999
GO_PRESYNAPTIC_ACTIVE_ZONE_C...,SET,16,-0.037243,-0.0010989,0.22285,0.56636,GO_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT,0.99999
GO_CHAPERONE_MEDIATED_PROTEI...2,SET,54,-0.01814,-0.00098231,0.10848,0.5664,GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.99999
GO_KINETOCHORE_ASSEMBLY,SET,14,-0.037738,-0.0010417,0.22553,0.56644,GO_KINETOCHORE_ASSEMBLY,0.99999
GO_CARBOHYDRATE_HOMEOSTASIS,SET,222,-0.0097954,-0.0010706,0.05838,0.56662,GO_CARBOHYDRATE_HOMEOSTASIS,0.99999
GO_S_ACYLTRANSFERASE_ACTIVITY,SET,30,-0.024479,-0.00098868,0.14576,0.56669,GO_S_ACYLTRANSFERASE_ACTIVITY,0.99999
GO_ZYMOGEN_ACTIVATION,SET,44,-0.021747,-0.0010633,0.12923,0.56682,GO_ZYMOGEN_ACTIVATION,0.99999
REACTOME_BETA_OXIDATION_OF_H...,SET,5,-0.059112,-0.00097533,0.35013,0.56703,REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,0.99999
GO_MEMBRANE_DEPOLARIZATION,SET,79,-0.017931,-0.0011736,0.10565,0.56738,GO_MEMBRANE_DEPOLARIZATION,0.99999
GO_CENTRAL_NERVOUS_SYSTEM_DE...,SET,898,-0.0050172,-0.0010821,0.029533,0.56745,GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.99999
GO_PLASMA_MEMBRANE_RAFT,SET,103,-0.014936,-0.0011156,0.087788,0.56755,GO_PLASMA_MEMBRANE_RAFT,0.99999
GO_RETROGRADE_NEURONAL_DENSE...,SET,5,-0.070713,-0.0011667,0.415,0.56765,GO_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT,0.99999
GO_PROTEIN_OXIDATION,SET,15,-0.037832,-0.0010809,0.22194,0.56767,GO_PROTEIN_OXIDATION,0.99999
GO_MESENDODERM_DEVELOPMENT,SET,5,-0.060327,-0.00099538,0.35394,0.56767,GO_MESENDODERM_DEVELOPMENT,0.99999
GO_URIDYLYLTRANSFERASE_ACTIV...,SET,5,-0.053741,-0.00088671,0.31528,0.56767,GO_URIDYLYLTRANSFERASE_ACTIVITY,0.99999
REACTOME_NF_KB_ACTIVATION_TH...,SET,11,-0.040723,-0.00099645,0.23856,0.56777,REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,0.99999
GO_PYRIDINE_CONTAINING_COMPO...1,SET,34,-0.025883,-0.0011128,0.15155,0.56781,GO_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.99999
GO_POSITIVE_REGULATION_OF_TR...4,SET,17,-0.032216,-0.00097983,0.18852,0.56784,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.99999
GO_REGULATION_OF_B_CELL_DIFF...,SET,24,-0.030692,-0.0011089,0.17889,0.56811,GO_REGULATION_OF_B_CELL_DIFFERENTIATION,0.99999
GO_POSITIVE_REGULATION_OF_MI...5,SET,9,-0.052119,-0.0011536,0.30363,0.56814,GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION,0.99999
GO_REGULATION_OF_EXCRETION,SET,21,-0.032932,-0.0011131,0.19114,0.5684,GO_REGULATION_OF_EXCRETION,0.99999
REACTOME_IRF3_MEDIATED_INDUC...,SET,12,-0.036544,-0.00093395,0.21176,0.5685,REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,0.99999
GO_MICROTUBULE_ORGANIZING_CE...1,SET,666,-0.005514,-0.0010309,0.031953,0.5685,GO_MICROTUBULE_ORGANIZING_CENTER,0.99999
GO_POSITIVE_REGULATION_BY_HO...1,SET,6,-0.063167,-0.0011417,0.36574,0.56856,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,0.99999
GO_PROXIMAL_DISTAL_PATTERN_F...2,SET,5,-0.080281,-0.0013246,0.46439,0.56862,GO_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT,0.99999
GO_LIGASE_ACTIVITY_FORMING_C...1,SET,7,-0.054011,-0.0010544,0.31246,0.56862,GO_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS,0.99999
REACTOME_SYNTHESIS_OF_PIPS_A...1,SET,15,-0.030531,-0.0008723,0.17634,0.56873,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.99999
REACTOME_DNA_DOUBLE_STRAND_B...2,SET,59,-0.018589,-0.0010521,0.10716,0.56886,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.99999
REACTOME_SIGNALING_BY_FGFR2_...1,SET,19,-0.030984,-0.00099619,0.1784,0.56894,REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,0.99999
GO_POSITIVE_REGULATION_OF_NE...13,SET,247,-0.0096404,-0.0011106,0.055381,0.5691,GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.99999
GO_REGULATION_OF_STRIATED_MU...1,SET,91,-0.015482,-0.0010872,0.088594,0.56936,GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.99999
GO_REGULATION_OF_PROTEIN_LOC...8,SET,6,-0.058531,-0.0010579,0.33398,0.56956,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM,0.99999
GO_X_CHROMOSOME,SET,8,-0.058349,-0.0012177,0.33278,0.56959,GO_X_CHROMOSOME,0.99999
GO_INTRAMOLECULAR_OXIDOREDUC...2,SET,7,-0.049102,-0.00095855,0.27925,0.56979,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES,0.99999
GO_INSULIN_LIKE_GROWTH_FACTO...6,SET,33,-0.028002,-0.0011861,0.15923,0.5698,GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.99999
PID_AURORA_B_PATHWAY,SET,36,-0.024298,-0.0010748,0.13806,0.56985,PID_AURORA_B_PATHWAY,0.99999
GO_MAINTENANCE_OF_CENTROSOME...,SET,5,-0.054549,-0.00090004,0.30877,0.57011,GO_MAINTENANCE_OF_CENTROSOME_LOCATION,0.99999
GO_RESPONSE_TO_ORGANIC_CYCLI...,SET,855,-0.0053394,-0.001125,0.03022,0.57012,GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.99999
REACTOME_SIGNALING_BY_VEGF,SET,100,-0.015099,-0.0011113,0.085418,0.57015,REACTOME_SIGNALING_BY_VEGF,0.99999
GO_DNA_CATABOLIC_PROCESS_END...,SET,29,-0.026756,-0.0010625,0.15112,0.57027,GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC,0.99999
GO_REGULATION_OF_DNA_BINDING,SET,116,-0.014531,-0.0011514,0.08202,0.57031,GO_REGULATION_OF_DNA_BINDING,0.99999
GO_POSITIVE_REGULATION_OF_FA...1,SET,9,-0.048812,-0.0010804,0.27473,0.57051,GO_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,0.99999
GO_POSITIVE_REGULATION_OF_TR...16,SET,598,-0.0062081,-0.001102,0.034926,0.57054,GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.99999
GO_DEAMINASE_ACTIVITY,SET,28,-0.03273,-0.0012771,0.18368,0.57071,GO_DEAMINASE_ACTIVITY,0.99999
REACTOME_REMOVAL_OF_AMINOTER...,SET,8,-0.056074,-0.0011702,0.3145,0.57075,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,0.99999
GO_BONE_MARROW_DEVELOPMENT,SET,8,-0.054569,-0.0011388,0.30579,0.57081,GO_BONE_MARROW_DEVELOPMENT,0.99999
GO_TRNA_TRANSPORT,SET,35,-0.023151,-0.0010098,0.12969,0.57084,GO_TRNA_TRANSPORT,0.99999
GO_CARDIAC_MUSCLE_CELL_ACTIO...1,SET,63,-0.020036,-0.0011716,0.1121,0.57092,GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.99999
GO_CELLULAR_RESPONSE_TO_SALT,SET,7,-0.05566,-0.0010866,0.30936,0.57139,GO_CELLULAR_RESPONSE_TO_SALT,0.99999
GO_SH3_DOMAIN_BINDING,SET,116,-0.013463,-0.0010667,0.074665,0.57154,GO_SH3_DOMAIN_BINDING,0.99999
GO_ORGANELLE_FUSION,SET,111,-0.01406,-0.0010899,0.077913,0.5716,GO_ORGANELLE_FUSION,0.99999
GO_BETA_CATENIN_BINDING,SET,74,-0.018202,-0.0011532,0.10077,0.57167,GO_BETA_CATENIN_BINDING,0.99999
GO_MOVEMENT_IN_ENVIRONMENT_O...,SET,34,-0.025546,-0.0010983,0.14101,0.57188,GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.99999
GO_ION_TRANSMEMBRANE_TRANSPO...2,SET,801,-0.0057863,-0.0011819,0.031937,0.57188,GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.99999
REACTOME_ESTROGEN_BIOSYNTHES...,SET,6,-0.058444,-0.0010563,0.32236,0.57193,REACTOME_ESTROGEN_BIOSYNTHESIS,0.99999
REACTOME_METHIONINE_SALVAGE_...,SET,6,-0.07241,-0.0013087,0.39927,0.57196,REACTOME_METHIONINE_SALVAGE_PATHWAY,0.99999
GO_POSITIVE_REGULATION_OF_NU...2,SET,62,-0.020794,-0.0012063,0.11448,0.57206,GO_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION,0.99999
GO_INSULIN_LIKE_GROWTH_FACTO...1,SET,22,-0.0359,-0.0012419,0.19765,0.57206,GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.99999
GO_REGULATION_OF_RECEPTOR_SI...,SET,125,-0.014551,-0.0011965,0.080106,0.57207,GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.99999
GO_DIVALENT_INORGANIC_CATION...1,SET,462,-0.0077691,-0.0012168,0.04264,0.57229,GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS,0.99999
REACTOME_ABC_TRANSPORTER_DIS...,SET,73,-0.016653,-0.001048,0.091293,0.57237,REACTOME_ABC_TRANSPORTER_DISORDERS,0.99999
GO_REGULATION_OF_NEUROTRANSM...3,SET,7,-0.060194,-0.0011751,0.32998,0.57237,GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,0.99999
GO_RECEPTOR_LOCALIZATION_TO_...2,SET,49,-0.022745,-0.0011734,0.12456,0.57244,GO_RECEPTOR_LOCALIZATION_TO_SYNAPSE,0.99999
GO_ARTERY_MORPHOGENESIS,SET,57,-0.023028,-0.0012811,0.12588,0.57257,GO_ARTERY_MORPHOGENESIS,0.99999
GO_MITOGEN_ACTIVATED_PROTEIN...2,SET,14,-0.041797,-0.0011537,0.22842,0.57259,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING,0.99999
GO_NUCLEAR_TRANSPORT,SET,312,-0.0082647,-0.0010682,0.045124,0.57266,GO_NUCLEAR_TRANSPORT,0.99999
GO_NUCLEOSIDE_BISPHOSPHATE_B...,SET,63,-0.019588,-0.0011454,0.10682,0.57274,GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,0.99999
