GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
IFNGR2,21,33402896,33437521,60,16,9675,0.15445,0.43863,0.29456,0.59358,0.947024946489474,0.859985749721736,0.977113464778844
MYBPC3,11,47331406,47352702,33,14,9675,0.15442,0.43864,0.29724,0.58917,0.947024946489474,0.860999750906511,0.977113464778844
CLLU1OS,12,92420094,92428545,21,8,9675,0.15418,0.43874,0.46047,0.39938,0.947062503798948,0.911431875875444,0.977113464778844
VPS72,1,151176300,151190213,3,2,9675,0.15382,0.43887,0.408,0.46731,0.947062503798948,0.896262295081967,0.977113464778844
KCNH8,3,19147093,19535643,399,59,9675,0.15356,0.43898,0.29831,0.58361,0.947062503798948,0.861083115372524,0.977113464778844
LCE4A,1,152709047,152709434,2,2,9675,0.1534,0.43904,0.44827,0.42591,0.947062503798948,0.910963478354745,0.977113464778844
MYO6,6,75749176,75919537,251,28,9675,0.15335,0.43906,0.51807,0.3267,0.947062503798948,0.925455394045534,0.977113464778844
SLC15A3,11,60937083,60952526,28,11,9675,0.15336,0.43906,0.28743,0.61551,0.947062503798948,0.857574937117059,0.977113464778844
GABBR1,6,29602228,29633185,104,13,9675,0.15324,0.4391,0.26009,0.65948,0.947062503798948,0.854223648336003,0.977113464778844
LRP5,11,68298866,68449275,258,40,9675,0.15314,0.43915,0.20345,0.86214,0.947062503798948,0.832403124029288,0.977113464778844
DDX59,1,200640807,200669998,76,15,9675,0.15268,0.43932,0.35746,0.48317,0.947062503798948,0.885246954581255,0.977113464778844
SPDYE5,7,75493182,75504304,9,6,9675,0.15258,0.43936,0.40066,0.46112,0.947062503798948,0.892635470873787,0.977113464778844
CASC4,15,44288616,44415761,132,14,9675,0.15252,0.43939,0.42021,0.40729,0.947062503798948,0.901696091068301,0.977113464778844
RHOBTB1,10,60869438,61001468,233,36,9675,0.15245,0.43941,0.25396,0.67603,0.947062503798948,0.851013229147738,0.977113464778844
CELA1,12,51328443,51346679,36,9,9675,0.15238,0.43944,0.29798,0.61146,0.947062503798948,0.861083115372524,0.977113464778844
KCNJ3,2,154698581,154858352,391,65,9675,0.1523,0.43947,0.41909,0.40286,0.947062503798948,0.901408332162099,0.977113464778844
VCPIP1,8,66630253,66667217,36,9,9675,0.15198,0.4396,0.27656,0.60622,0.947062503798948,0.857574937117059,0.977113464778844
RTCB,22,32387575,32412287,68,15,9675,0.1518,0.43967,0.41401,0.43462,0.947062503798948,0.898151832979476,0.977113464778844
MLX,17,42567060,42573203,8,4,9675,0.15176,0.43969,0.35732,0.51874,0.947062503798948,0.885246954581255,0.977113464778844
CAPN11,6,44158811,44184402,82,26,9675,0.15163,0.43974,0.52525,0.33372,0.947062503798948,0.927791734821515,0.977113464778844
PCNA,20,5114953,5126622,14,4,9675,0.15155,0.43977,0.31806,0.56498,0.947062503798948,0.869749650680876,0.977113464778844
GRM6,5,178978327,178995123,84,21,9675,0.15149,0.4398,0.56507,0.30152,0.947062503798948,0.937544606560315,0.977113464778844
RASSF1,3,50329786,50340936,11,6,9675,0.1514,0.43983,0.28462,0.64253,0.947062503798948,0.857574937117059,0.977113464778844
MORC2,22,30925138,30968497,40,9,9675,0.15093,0.44002,0.43087,0.41215,0.947062503798948,0.905542239267315,0.977113464778844
C6orf47,6,31658298,31660772,3,3,9675,0.15067,0.44012,0.50408,0.37848,0.947062503798948,0.920921443585167,0.977113464778844
PLEKHG7,12,92736489,92772745,71,18,9675,0.15065,0.44013,0.69094,0.25629,0.947062503798948,0.967216244574735,0.977113464778844
UROS,10,125784980,125823268,67,9,9675,0.15041,0.44022,0.29913,0.59877,0.947062503798948,0.861210404008769,0.977113464778844
CTIF,18,48539056,48863217,854,123,9675,0.1502,0.4403,0.25488,0.66615,0.947062503798948,0.851013229147738,0.977113464778844
ZNF174,16,3401190,3430851,74,15,9675,0.15015,0.44032,0.41598,0.42991,0.947062503798948,0.899520402352941,0.977113464778844
LOC285095,2,241893988,241903279,34,9,9675,0.15011,0.44034,0.68162,0.26919,0.947062503798948,0.965099015939016,0.977113464778844
CNTNAP1,17,42682614,42699993,19,8,9675,0.1499,0.44042,0.4254,0.43797,0.947062503798948,0.903798065710319,0.977113464778844
TRIP4,15,64387804,64455303,73,15,9675,0.14988,0.44043,0.31883,0.5441,0.947062503798948,0.869749650680876,0.977113464778844
SOCS7,17,38352124,38405593,57,11,9675,0.14983,0.44045,0.3779,0.48518,0.947062503798948,0.888305475946776,0.977113464778844
ZBTB16,11,114059579,114250676,486,89,9675,0.14974,0.44049,0.25239,0.68063,0.947062503798948,0.851013229147738,0.977113464778844
FAM166A,9,137243583,137251193,17,7,9675,0.1497,0.4405,0.6561,0.28316,0.947062503798948,0.959992636689216,0.977113464778844
MRGPRF,11,69004394,69013382,13,6,9675,0.14971,0.4405,0.36017,0.50944,0.947062503798948,0.885246954581255,0.977113464778844
CCAR1,10,68721144,68792377,113,22,9675,0.14957,0.44055,0.66196,0.25498,0.947062503798948,0.961641345255994,0.977113464778844
LGI2,4,24998849,25030792,127,29,9675,0.14956,0.44056,0.23831,0.73449,0.947062503798948,0.846007291344668,0.977113464778844
TREM1,6,41267385,41286719,63,19,9675,0.14943,0.44061,0.4232,0.41386,0.947062503798948,0.902852109601765,0.977113464778844
OR1S1,11,58214745,58215722,7,3,9675,0.14937,0.44063,0.51812,0.36022,0.947062503798948,0.925455394045534,0.977113464778844
MPZL3,11,118226690,118252368,64,10,9675,0.1491,0.44074,0.26533,0.67338,0.947062503798948,0.856201114431359,0.977113464778844
TMEM167A,5,83052846,83077453,51,9,9675,0.14884,0.44084,0.42483,0.40735,0.947062503798948,0.903636199629458,0.977113464778844
NOL9,1,6521347,6554598,95,7,9675,0.14853,0.44096,0.27304,0.68292,0.947062503798948,0.857574937117059,0.977113464778844
CD226,18,69859459,69961787,197,40,9675,0.14851,0.44097,0.28074,0.61862,0.947062503798948,0.857574937117059,0.977113464778844
GNA14,9,77423079,77648316,570,103,9675,0.14842,0.441,0.68253,0.25169,0.947062503798948,0.965099015939016,0.977113464778844
FAM216A,12,110468427,110490387,27,9,9675,0.14837,0.44102,0.82705,0.21801,0.947062503798948,0.991315219378428,0.968570202312139
PIK3IP1,22,31281593,31292534,25,8,9675,0.14833,0.44104,0.39171,0.47425,0.947062503798948,0.891632012399256,0.977113464778844
DZIP1L,3,138061985,138115818,87,10,9675,0.14817,0.4411,0.33921,0.51257,0.947062503798948,0.877342528477007,0.977113464778844
DAP3,1,155689089,155739010,38,10,9675,0.14805,0.44115,0.3376,0.53773,0.947062503798948,0.876815891922478,0.977113464778844
LOC105370705,14,23056023,23058476,6,3,9675,0.14802,0.44116,0.40915,0.4665,0.947062503798948,0.896642676375791,0.977113464778844
FST,5,53480341,53487134,6,3,9675,0.14779,0.44125,0.41453,0.45392,0.947062503798948,0.898151832979476,0.977113464778844
ZNF528,19,52397868,52418408,26,8,9675,0.14778,0.44126,0.3824,0.47511,0.947062503798948,0.888507682571826,0.977113464778844
SMC3,10,110567691,110604634,82,12,9675,0.14759,0.44133,0.27892,0.62043,0.947062503798948,0.857574937117059,0.977113464778844
RFX2,19,5993164,6110653,155,31,9675,0.14758,0.44134,0.46814,0.36615,0.947062503798948,0.914367363385073,0.977113464778844
ICA1,7,8113184,8262687,441,81,9675,0.14741,0.4414,0.39754,0.43489,0.947080551659654,0.892260711143695,0.977113464778844
FAM110D,1,26159008,26162628,6,4,9675,0.14714,0.44151,0.3435,0.55144,0.947205864204745,0.87937149630456,0.977113464778844
OR2AK2,1,247965332,247966339,4,3,9675,0.14699,0.44157,0.41251,0.46329,0.947206768655845,0.898151832979476,0.977113464778844
WBSCR17,7,71132414,71713601,1670,141,9675,0.1466,0.44173,0.24261,0.68738,0.947206768655845,0.847289628083491,0.977113464778844
RANBP9,6,13621498,13711580,97,23,9675,0.14653,0.44175,0.30495,0.55456,0.947206768655845,0.86264284267076,0.977113464778844
SYNM,15,99105080,99135595,111,22,9675,0.14645,0.44178,0.46769,0.39101,0.947206768655845,0.914367363385073,0.977113464778844
E2F7,12,77021246,77065580,116,35,9675,0.14641,0.4418,0.31241,0.56734,0.947206768655845,0.867264899440496,0.977113464778844
HSD17B2,16,82035237,82098534,75,21,9675,0.14635,0.44182,0.50459,0.34485,0.947206768655845,0.920921443585167,0.977113464778844
CYFIP2,5,157266080,157395598,336,35,9675,0.14619,0.44189,0.20179,0.87248,0.947246219056516,0.832403124029288,0.977113464778844
LOC101929552,17,82713905,82716473,10,3,9675,0.14544,0.44218,0.40649,0.45665,0.947689423301424,0.895087371956339,0.977113464778844
UTP20,12,101280127,101386619,233,29,9675,0.14539,0.4422,0.31993,0.55897,0.947689423301424,0.869749650680876,0.977113464778844
SNAP29,22,20859004,20891214,64,12,9675,0.14503,0.44234,0.37454,0.46663,0.947718361726954,0.887390188387097,0.977113464778844
ZNF556,19,2867335,2878517,29,11,9675,0.14498,0.44236,0.29935,0.59266,0.947718361726954,0.861210404008769,0.977113464778844
AP5M1,14,57268888,57298742,26,9,9675,0.14497,0.44237,0.26326,0.65151,0.947718361726954,0.855342484076433,0.977113464778844
MARCKS,6,113857335,113863475,6,4,9675,0.14483,0.44242,0.60492,0.3091,0.947718361726954,0.944252537541359,0.977113464778844
DPM2,9,127935095,127938484,4,2,9675,0.14462,0.4425,0.41858,0.46344,0.947779138956948,0.901218736076914,0.977113464778844
HPGD,4,174490177,174522898,105,28,9675,0.14442,0.44258,0.3326,0.53818,0.947839902006533,0.874015287718294,0.977113464778844
ZP1,11,60867542,60875693,10,5,9675,0.14412,0.4427,0.41565,0.45187,0.947966778300264,0.899187214235211,0.977113464778844
HOMER3,19,18929201,18941258,20,10,9675,0.14364,0.44289,0.30778,0.59957,0.947966778300264,0.8642096560159,0.977113464778844
CLLU1,12,92421531,92431002,27,9,9675,0.14355,0.44293,0.42125,0.44437,0.947966778300264,0.901804376821733,0.977113464778844
C1orf146,1,92217912,92245812,32,8,9675,0.14314,0.44309,0.34454,0.5363,0.947966778300264,0.879823959489456,0.977113464778844
ATXN7L3,17,44191805,44199701,4,3,9675,0.14305,0.44313,0.4592,0.41654,0.947966778300264,0.910963478354745,0.977113464778844
THEM4,1,151870866,151909885,63,9,9675,0.14295,0.44316,0.42426,0.43254,0.947966778300264,0.903298738550725,0.977113464778844
EHF,11,34621041,34663288,92,32,9675,0.14297,0.44316,0.53505,0.33395,0.947966778300264,0.929899711375212,0.977113464778844
PROX2,14,74852806,74876419,44,10,9675,0.1429,0.44318,0.52046,0.3571,0.947966778300264,0.926292228571429,0.977113464778844
AVPR1B,1,206109849,206117048,2,2,9675,0.14281,0.44322,0.44777,0.43414,0.947966778300264,0.910963478354745,0.977113464778844
MMP9,20,46008908,46016561,16,6,9675,0.14281,0.44322,0.3163,0.60159,0.947966778300264,0.869749650680876,0.977113464778844
IRAK4,12,43758944,43789543,51,11,9675,0.14269,0.44327,0.37724,0.48883,0.947966778300264,0.888305475946776,0.977113464778844
COX8C,14,93347191,93348354,5,3,9675,0.14235,0.4434,0.45029,0.4192,0.947966778300264,0.910963478354745,0.977113464778844
STK24,13,98450199,98577151,280,34,9675,0.1423,0.44342,0.28483,0.63362,0.947966778300264,0.857574937117059,0.977113464778844
CTHRC1,8,103371509,103383005,32,10,9675,0.14209,0.4435,0.37078,0.4919,0.947966778300264,0.887390188387097,0.977113464778844
LAMA4,6,112107931,112254722,304,50,9675,0.142,0.44354,0.32552,0.53193,0.947966778300264,0.872648387850467,0.977113464778844
MEST,7,130486175,130506297,29,10,9675,0.14167,0.44367,0.37161,0.48575,0.947966778300264,0.887390188387097,0.977113464778844
TMEM42,3,44861723,44865667,1,1,9675,0.14157,0.44371,0.443,0.443,0.947966778300264,0.910419520877645,0.977113464778844
SH2B1,16,28846600,28874213,35,6,9675,0.14151,0.44373,0.31618,0.52865,0.947966778300264,0.869749650680876,0.977113464778844
NDUFA6,22,42085526,42090884,8,5,9675,0.14152,0.44373,0.39285,0.48021,0.947966778300264,0.891847838235294,0.977113464778844
N4BP2L2,13,32432488,32538885,109,20,9675,0.14147,0.44375,0.30158,0.59039,0.947966778300264,0.862267980249961,0.977113464778844
MFSD10,4,2930560,2934868,6,4,9675,0.14142,0.44377,0.326,0.58173,0.947966778300264,0.872738315819778,0.977113464778844
DPYSL2,8,26514193,26658177,515,57,9675,0.14102,0.44393,0.3817,0.4635,0.947966778300264,0.888507682571826,0.977113464778844
RNF157,17,76142453,76240368,183,30,9675,0.14052,0.44413,0.28773,0.61103,0.947966778300264,0.857574937117059,0.977113464778844
MAP1A,15,43517608,43531620,10,5,9675,0.14045,0.44415,0.53646,0.34794,0.947966778300264,0.929899711375212,0.977113464778844
C16orf86,16,67666806,67668758,1,1,9675,0.14045,0.44415,0.4434,0.4434,0.947966778300264,0.910617521510783,0.977113464778844
LOC105377207,3,75281933,75342180,171,29,9675,0.14036,0.44419,0.4676,0.38034,0.947966778300264,0.914367363385073,0.977113464778844
ACKR4,3,132597237,132602644,4,3,9675,0.14027,0.44423,0.37434,0.51949,0.947966778300264,0.887390188387097,0.977113464778844
SPCS3,4,176319939,176332245,44,10,9675,0.14011,0.44429,0.53486,0.34293,0.947966778300264,0.929899711375212,0.977113464778844
ACKR1,1,159204013,159206500,8,6,9675,0.14008,0.4443,0.40992,0.46263,0.947966778300264,0.897519248747913,0.977113464778844
ZBED4,22,49853849,49890078,121,16,9675,0.13978,0.44442,0.31669,0.57469,0.947966778300264,0.869749650680876,0.977113464778844
RNF112,17,19410790,19417276,3,2,9675,0.13976,0.44443,0.4947,0.39505,0.947966778300264,0.919851397043936,0.977113464778844
ZNF469,16,88233015,88440757,602,90,9675,0.1397,0.44445,0.30557,0.57962,0.947966778300264,0.86264284267076,0.977113464778844
MRC2,17,62626515,62693601,74,17,9675,0.1397,0.44445,0.56928,0.31208,0.947966778300264,0.937544606560315,0.977113464778844
SLC22A4,5,132294384,132344206,111,14,9675,0.13942,0.44456,0.5146,0.33848,0.947966778300264,0.923805144700821,0.977113464778844
PRR15L,17,47951967,47957894,14,6,9675,0.13916,0.44466,0.42314,0.45087,0.947966778300264,0.902852109601765,0.977113464778844
C8orf74,8,10672592,10700613,26,13,9675,0.13895,0.44475,0.33608,0.54634,0.947966778300264,0.875266937154206,0.977113464778844
WNT3A,1,228007022,228066711,80,18,9675,0.13857,0.44489,0.28267,0.65442,0.947966778300264,0.857574937117059,0.977113464778844
PCSK1,5,96390336,96433281,51,14,9675,0.13859,0.44489,0.24867,0.73462,0.947966778300264,0.849950448706014,0.977113464778844
KRT5,12,52514575,52520459,26,5,9675,0.13849,0.44493,0.37096,0.49103,0.947966778300264,0.887390188387097,0.977113464778844
ARMC3,10,22928024,23038523,228,35,9675,0.13814,0.44506,0.9273,0.19488,0.947966778300264,0.999904466960832,0.955855152803614
HMGXB3,5,150000606,150053143,101,14,9675,0.13804,0.4451,0.31975,0.57468,0.947966778300264,0.869749650680876,0.977113464778844
MEDAG,13,30906175,30925572,39,14,9675,0.138,0.44512,0.36991,0.48851,0.947966778300264,0.886759960825281,0.977113464778844
EIF2AK2,2,37104683,37157065,140,23,9675,0.13782,0.44519,0.25392,0.69515,0.947966778300264,0.851013229147738,0.977113464778844
URGCP-MRPS24,7,43866558,43906632,77,14,9675,0.13782,0.44519,0.36291,0.51426,0.947966778300264,0.885246954581255,0.977113464778844
SERPINA5,14,94581369,94593120,61,14,9675,0.13742,0.44535,0.367,0.48093,0.947966778300264,0.885246954581255,0.977113464778844
YIPF2,19,10922768,10929012,2,2,9675,0.13728,0.44541,0.38278,0.51265,0.947966778300264,0.888869715585893,0.977113464778844
SERF2,15,43777096,43796089,22,5,9675,0.13725,0.44542,0.28115,0.66203,0.947966778300264,0.857574937117059,0.977113464778844
ANKLE2,12,132725667,132761888,98,25,9675,0.13722,0.44543,0.87015,0.20749,0.947966778300264,0.999869484729249,0.962959701718908
NOL12,22,37686337,37693478,10,6,9675,0.13723,0.44543,0.32341,0.59148,0.947966778300264,0.871573807985907,0.977113464778844
GLMN,1,92246398,92441946,201,21,9675,0.13708,0.44549,0.28408,0.61835,0.947966778300264,0.857574937117059,0.977113464778844
NDUFS3,11,47579010,47584563,5,4,9675,0.13702,0.44551,0.45643,0.41707,0.947966778300264,0.910963478354745,0.977113464778844
TMEM245,9,109015135,109119945,295,33,9675,0.13691,0.44555,0.24866,0.7096,0.947966778300264,0.849950448706014,0.977113464778844
COPB2,3,139357587,139389680,52,8,9675,0.13679,0.4456,0.28821,0.6405,0.947966778300264,0.857574937117059,0.977113464778844
KRT24,17,40697991,40703750,7,3,9675,0.13679,0.4456,0.61369,0.30721,0.947966778300264,0.946426330420308,0.977113464778844
EID2,19,39538806,39540198,3,3,9675,0.1368,0.4456,0.5226,0.3733,0.947966778300264,0.926587030420087,0.977113464778844
DUOXA1,15,45117366,45129938,19,9,9675,0.13666,0.44565,0.33922,0.54155,0.947966778300264,0.877342528477007,0.977113464778844
AADACL4,1,12644547,12667086,35,9,9675,0.13653,0.4457,0.48189,0.39329,0.947966778300264,0.917976197986925,0.977113464778844
ANGPTL7,1,11189289,11195981,13,4,9675,0.13648,0.44572,0.27544,0.66136,0.947966778300264,0.857574937117059,0.977113464778844
SSTR2,17,73165021,73171955,14,5,9675,0.13616,0.44585,0.3764,0.50027,0.947966778300264,0.888305475946776,0.977113464778844
IFNLR1,1,24154157,24187275,114,24,9675,0.13596,0.44593,0.50749,0.35679,0.947966778300264,0.921149042910817,0.977113464778844
HERC5,4,88457117,88506170,20,10,9675,0.13594,0.44593,0.67349,0.2802,0.947966778300264,0.964109447212706,0.977113464778844
CLN8,8,1755778,1786570,75,14,9675,0.13573,0.44602,0.29926,0.59297,0.947966778300264,0.861210404008769,0.977113464778844
ZNF215,11,6926418,7005354,210,34,9675,0.13549,0.44611,0.37541,0.46618,0.947966778300264,0.887582952760973,0.977113464778844
MIXL1,1,226223549,226227056,3,2,9675,0.13536,0.44616,0.44881,0.43753,0.947966778300264,0.910963478354745,0.977113464778844
HTR6,1,19665287,19680966,39,13,9675,0.13519,0.44623,0.36016,0.50331,0.947966778300264,0.885246954581255,0.977113464778844
GIPR,19,45668193,45682504,17,7,9675,0.13502,0.4463,0.42913,0.44497,0.947966778300264,0.904894045240556,0.977113464778844
SOGA1,20,36777442,36863684,85,25,9675,0.13502,0.4463,0.45027,0.39759,0.947966778300264,0.910963478354745,0.977113464778844
TBC1D12,10,94402429,94536332,158,20,9675,0.13479,0.44639,0.50587,0.33149,0.947966778300264,0.920921443585167,0.977113464778844
CENPM,22,41927763,41947164,44,9,9675,0.13454,0.44649,0.39474,0.46328,0.947966778300264,0.891847838235294,0.977113464778844
MYBPH,1,203167811,203175966,17,7,9675,0.1345,0.4465,0.40172,0.45991,0.947966778300264,0.893154385369989,0.977113464778844
RHBDF2,17,76470893,76501437,97,26,9675,0.13404,0.44669,0.41841,0.42986,0.947966778300264,0.901187414359456,0.977113464778844
INPP5J,22,31107736,31134697,61,17,9675,0.13389,0.44674,0.38053,0.47235,0.947966778300264,0.888507682571826,0.977113464778844
SLC5A8,12,101156216,101210274,113,21,9675,0.13384,0.44677,0.54464,0.33092,0.947966778300264,0.932918625,0.977113464778844
PSTPIP2,18,45983536,46072297,190,27,9675,0.1338,0.44678,0.27756,0.62867,0.947966778300264,0.857574937117059,0.977113464778844
C3orf14,3,62318973,62336213,13,9,9675,0.13353,0.44689,0.28596,0.65405,0.947966778300264,0.857574937117059,0.977113464778844
STRC,15,43599243,43711486,63,11,9675,0.13289,0.44714,0.33443,0.56123,0.947966778300264,0.875190614620298,0.977113464778844
MIF4GD,17,75266228,75271292,3,3,9675,0.13286,0.44715,0.39799,0.49531,0.947966778300264,0.89230449621859,0.977113464778844
ASAP3,1,23428563,23484567,83,13,9675,0.13277,0.44719,0.33186,0.55408,0.947966778300264,0.873845005727377,0.977113464778844
PPCDC,15,75023555,75050726,47,11,9675,0.13278,0.44719,0.36341,0.51084,0.947966778300264,0.885246954581255,0.977113464778844
BHMT,5,79111781,79132290,44,13,9675,0.13243,0.44732,0.35444,0.53226,0.947966778300264,0.884952943575799,0.977113464778844
SIAH2,3,150741123,150763476,36,8,9675,0.13235,0.44735,0.6792,0.27321,0.947966778300264,0.96482104277868,0.977113464778844
GALNT15,3,16174579,16246333,196,45,9675,0.13229,0.44738,0.70238,0.25905,0.947966778300264,0.968818590639321,0.977113464778844
XPO5,6,43522330,43576075,62,12,9675,0.13229,0.44738,0.29643,0.60369,0.947966778300264,0.860784933670246,0.977113464778844
CEP76,18,12661750,12702777,89,12,9675,0.13218,0.44742,0.40982,0.44527,0.947966778300264,0.897490056065848,0.977113464778844
DNAJB2,2,219279318,219286900,12,7,9675,0.13215,0.44743,0.31765,0.58743,0.947966778300264,0.869749650680876,0.977113464778844
CST1,20,23747553,23750937,16,5,9675,0.13209,0.44746,0.32584,0.5893,0.947966778300264,0.872738315819778,0.977113464778844
PKIB,6,122471917,122726373,474,50,9675,0.13183,0.44756,0.28714,0.61206,0.947966778300264,0.857574937117059,0.977113464778844
KIAA1549L,11,33376568,33674102,531,74,9675,0.13183,0.44756,0.40553,0.43868,0.947966778300264,0.894671240086518,0.977113464778844
NSG1,4,4386256,4419058,89,20,9675,0.1318,0.44757,0.27291,0.66824,0.947966778300264,0.857574937117059,0.977113464778844
SUZ12,17,31937025,32001045,123,14,9675,0.13179,0.44758,0.41373,0.41367,0.947966778300264,0.898151832979476,0.977113464778844
UBAC2,13,99200425,99386499,326,33,9675,0.13163,0.44764,0.46936,0.39314,0.947966778300264,0.914541476185469,0.977113464778844
NLRP14,11,7020446,7089025,241,24,9675,0.13151,0.44768,0.87189,0.21211,0.947966778300264,0.999869484729249,0.965992403870007
FNDC9,5,157341599,157345721,14,6,9675,0.13149,0.44769,0.34128,0.55057,0.947966778300264,0.878342666479742,0.977113464778844
ZKSCAN5,7,99501297,99534107,35,9,9675,0.13146,0.44771,0.62255,0.29126,0.947966778300264,0.948613467219917,0.977113464778844
CLDN1,3,190305701,190322446,69,21,9675,0.13142,0.44772,0.28139,0.65533,0.947966778300264,0.857574937117059,0.977113464778844
RWDD2B,21,29004778,29019371,20,7,9675,0.13111,0.44784,0.33656,0.56244,0.947966778300264,0.875771577604536,0.977113464778844
PRDM15,21,41798225,41879482,345,53,9675,0.13111,0.44784,0.35728,0.50309,0.947966778300264,0.885246954581255,0.977113464778844
LOC102723750,15,74598919,74615079,15,8,9675,0.13101,0.44788,0.43971,0.43127,0.947966778300264,0.910088085106383,0.977113464778844
S100A3,1,153547333,153549258,14,2,9675,0.13095,0.44791,0.39882,0.48243,0.947966778300264,0.89251554799514,0.977113464778844
FBXL4,6,98873725,98948006,98,18,9675,0.13083,0.44796,0.34911,0.51515,0.947966778300264,0.882024286693162,0.977113464778844
DHRS11,17,36591786,36600804,14,5,9675,0.13066,0.44802,0.3344,0.54423,0.947966778300264,0.875190614620298,0.977113464778844
ESYT2,7,158730998,158829628,329,22,9675,0.13057,0.44806,0.61152,0.2982,0.947966778300264,0.945975303336704,0.977113464778844
ABCC8,11,17392885,17476845,241,42,9675,0.13046,0.4481,0.50459,0.35552,0.947966778300264,0.920921443585167,0.977113464778844
KIF2A,5,62306162,62387184,155,18,9675,0.13016,0.44822,0.30433,0.58487,0.947966778300264,0.862267980249961,0.977113464778844
RAD54L2,3,51538683,51668660,56,16,9675,0.13013,0.44823,0.38108,0.48038,0.947966778300264,0.888507682571826,0.977113464778844
LOC105374013,3,101687198,101709759,23,10,9675,0.13004,0.44827,0.35256,0.52418,0.947966778300264,0.883567960714773,0.977113464778844
PARD6A,16,67660948,67662778,1,1,9675,0.13004,0.44827,0.4475,0.4475,0.947966778300264,0.910963478354745,0.977113464778844
CDC27,17,47117697,47189312,125,22,9675,0.12995,0.4483,0.26168,0.69923,0.947966778300264,0.854606682076814,0.977113464778844
CCDC102A,16,57512178,57537130,61,19,9675,0.12987,0.44833,0.29608,0.62183,0.947966778300264,0.860784933670246,0.977113464778844
NR2E3,15,71807197,71818666,14,7,9675,0.12982,0.44836,0.39295,0.48195,0.947966778300264,0.891847838235294,0.977113464778844
ARRDC1,9,137605640,137615360,15,6,9675,0.12948,0.44849,0.43864,0.42527,0.947966778300264,0.909492388042865,0.977113464778844
ENTHD1,22,39743044,39893806,142,21,9675,0.12887,0.44873,0.63731,0.28212,0.947966778300264,0.953440298215595,0.977113464778844
SGTB,5,65665928,65722821,69,17,9675,0.12883,0.44875,0.71492,0.25616,0.947966778300264,0.971183836934004,0.977113464778844
SLMO1,18,12407896,12432238,68,21,9675,0.12878,0.44877,0.38494,0.48829,0.947966778300264,0.889008494150208,0.977113464778844
GALR3,22,37822009,37825865,9,5,9675,0.12851,0.44887,0.36683,0.51978,0.947966778300264,0.885246954581255,0.977113464778844
PUF60,8,143816344,143829386,19,9,9675,0.12825,0.44897,0.30648,0.59996,0.947966778300264,0.862820373889059,0.977113464778844
TMEM147,19,35545600,35547527,5,4,9675,0.1282,0.44899,0.42992,0.45034,0.947966778300264,0.905233506017192,0.977113464778844
DGKH,13,42040036,42256584,655,65,9675,0.12811,0.44903,0.36712,0.49137,0.947966778300264,0.885246954581255,0.977113464778844
TAS2R7,12,10801532,10802627,3,2,9675,0.12798,0.44908,0.5055,0.3906,0.947966778300264,0.920921443585167,0.977113464778844
FAM46B,1,27005020,27012842,6,3,9675,0.12797,0.44909,0.61135,0.31728,0.947966778300264,0.945975303336704,0.977113464778844
GMEB1,1,28668722,28715603,50,7,9675,0.12786,0.44913,0.27681,0.64929,0.947966778300264,0.857574937117059,0.977113464778844
MATK,19,3777969,3801812,50,18,9675,0.12767,0.44921,0.64625,0.29563,0.947966778300264,0.956289343747484,0.977113464778844
LOC101927955,11,9704617,9706902,5,2,9675,0.12764,0.44922,0.61425,0.32235,0.947966778300264,0.946426330420308,0.977113464778844
MRPS36,5,69217746,69230158,26,5,9675,0.1276,0.44923,0.42612,0.45773,0.947966778300264,0.903900831889081,0.977113464778844
CCNO,5,55231152,55233717,1,1,9675,0.12738,0.44932,0.4485,0.4485,0.947966778300264,0.910963478354745,0.977113464778844
CPXM2,10,123722291,123891984,587,91,9675,0.12734,0.44933,0.3622,0.50638,0.947966778300264,0.885246954581255,0.977113464778844
NUP88,17,5386026,5419739,144,11,9675,0.12729,0.44936,0.20649,0.82738,0.947966778300264,0.833043631971893,0.977113464778844
GAPDHS,19,35533412,35545319,23,8,9675,0.12668,0.4496,0.41168,0.46954,0.947966778300264,0.898151832979476,0.977113464778844
CHCHD4,3,14112077,14124871,19,8,9675,0.12654,0.44965,0.69789,0.27517,0.947966778300264,0.967572794139858,0.977113464778844
ISL2,15,76335942,76342476,12,5,9675,0.12651,0.44966,0.39474,0.49518,0.947966778300264,0.891847838235294,0.977113464778844
GGNBP2,17,36544888,36589848,64,13,9675,0.12653,0.44966,0.30872,0.56778,0.947966778300264,0.865132309571058,0.977113464778844
TFCP2,12,51093756,51173143,180,22,9675,0.12632,0.44974,0.27605,0.68652,0.947966778300264,0.857574937117059,0.977113464778844
POLR1C,6,43517039,43550984,37,8,9675,0.12614,0.44981,0.32483,0.57262,0.947966778300264,0.872206352734718,0.977113464778844
ITGA9,3,37452322,37819790,796,104,9675,0.12612,0.44982,0.85751,0.20351,0.947966778300264,0.997286574596136,0.962391483180428
IL23R,1,67138640,67259979,252,35,9675,0.12604,0.44985,0.37471,0.49055,0.947966778300264,0.887488863372468,0.977113464778844
LOC105372204,18,76053684,76056412,5,3,9675,0.12599,0.44987,0.37933,0.52265,0.947966778300264,0.888507682571826,0.977113464778844
