GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
MTFR2,6,136231029,136253615,7,6,8816,0.30793,0.37907,0.50829,0.27259,0.934242183892617,0.924579568103021,0.981199811464483
SLC10A5,8,81693656,81694972,3,3,8816,0.30793,0.37907,0.36648,0.38609,0.934242183892617,0.887488440366973,0.981857494719054
LOC105371031,15,89399901,89437853,81,21,8816,0.3077,0.37916,0.34378,0.39201,0.934262477187332,0.885169622773805,0.981857494719054
SMCO3,12,14803723,14814182,22,8,8816,0.30764,0.37918,0.23945,0.56851,0.934262477187332,0.844030133868809,0.981857494719054
FBXW11,5,171861549,172006873,126,22,8816,0.30731,0.3793,0.22503,0.58219,0.934312389119657,0.837581244939271,0.981857494719054
ELF1,13,40931919,41061378,172,23,8816,0.30722,0.37934,0.18102,0.72969,0.934312389119657,0.802634199468727,0.981857494719054
TRIM4,7,99890407,99919600,39,8,8816,0.30717,0.37936,0.32375,0.42236,0.934312389119657,0.877919183884298,0.981857494719054
STOML1,15,73983218,73994622,22,9,8816,0.30685,0.37948,0.22065,0.62336,0.934312389119657,0.834803412731006,0.981857494719054
RGS3,9,113444729,113597743,322,23,8816,0.30683,0.37949,0.51798,0.2429,0.934312389119657,0.927142793916943,0.971099056359318
MAGEL2,15,23643549,23647846,2,2,8816,0.30669,0.37954,0.33885,0.42294,0.934312389119657,0.883079148453023,0.981857494719054
XCL1,1,168576061,168582077,11,5,8816,0.30645,0.37963,0.36562,0.37794,0.934312389119657,0.887488440366973,0.981857494719054
KANSL1,17,46029916,46225374,517,18,8816,0.30643,0.37964,0.64724,0.19474,0.934312389119657,0.950971754638516,0.952398481345244
ITGAX,16,31355134,31382997,31,15,8816,0.30624,0.37971,0.31479,0.42977,0.934312389119657,0.875206750037442,0.981857494719054
RD3,1,211476522,211492917,40,14,8816,0.30618,0.37973,0.3717,0.37079,0.934312389119657,0.887637670791441,0.981857494719054
TENM2,5,166979078,168264157,2338,181,8816,0.30611,0.37976,0.22078,0.57006,0.934312389119657,0.834803412731006,0.981857494719054
KREMEN1,22,29073078,29168333,245,41,8816,0.30561,0.37995,0.62176,0.20977,0.93437525977504,0.947300846332559,0.962558812241924
TCF15,20,603993,610266,12,7,8816,0.30556,0.37997,0.36842,0.37324,0.93437525977504,0.887488440366973,0.981857494719054
PDGFC,4,156761611,156971394,257,40,8816,0.3054,0.38003,0.22582,0.58507,0.93437525977504,0.83881873760874,0.981857494719054
EIF5A,17,7306999,7312463,12,6,8816,0.3054,0.38003,0.2637,0.53473,0.93437525977504,0.856478623983021,0.981857494719054
SLC17A7,19,49429398,49441551,15,10,8816,0.30537,0.38004,0.44446,0.30559,0.93437525977504,0.90856491427299,0.981857494719054
CPNE7,16,89575768,89597246,53,22,8816,0.3051,0.38015,0.37074,0.36817,0.934509553117474,0.887637670791441,0.981857494719054
OAS1,12,112906934,112932049,94,10,8816,0.30486,0.38024,0.36142,0.35391,0.934509553117474,0.887080229885058,0.981857494719054
AASS,7,122073544,122144290,96,14,8816,0.30479,0.38026,0.64054,0.20862,0.934509553117474,0.950919647619817,0.962558812241924
C2orf47,2,199955317,199964125,11,6,8816,0.3047,0.3803,0.26939,0.5124,0.934509553117474,0.85727612698956,0.981857494719054
FAHD2A,2,95402691,95416609,4,2,8816,0.30454,0.38036,0.49229,0.28888,0.934509553117474,0.92068474557297,0.981857494719054
CDRT4,17,15436015,15467611,65,10,8816,0.30442,0.3804,0.26951,0.49643,0.934509553117474,0.85727612698956,0.981857494719054
RAB40B,17,82654959,82698722,120,31,8816,0.30403,0.38055,0.23324,0.59123,0.934565574712644,0.843869151070809,0.981857494719054
XRCC1,19,43543312,43575578,92,18,8816,0.30385,0.38062,0.77638,0.1733,0.934565574712644,0.975858961225467,0.949031208537641
ATP1A1,1,116372185,116404774,31,6,8816,0.30367,0.38069,0.24335,0.55267,0.934565574712644,0.847059229750189,0.981857494719054
BATF,14,75522441,75546992,44,13,8816,0.30357,0.38073,0.37385,0.37175,0.934565574712644,0.887637670791441,0.981857494719054
GRIA2,4,157220584,157366075,162,28,8816,0.30343,0.38078,0.21961,0.62417,0.934565574712644,0.834803412731006,0.981857494719054
PNPLA7,9,137459472,137550895,97,31,8816,0.30342,0.38078,0.36737,0.36914,0.934565574712644,0.887488440366973,0.981857494719054
MMP28,17,35756249,35795707,59,11,8816,0.30344,0.38078,0.48294,0.28099,0.934565574712644,0.917897957768347,0.981430020920502
DNAJB3,2,233742750,233744015,6,3,8816,0.3033,0.38083,0.25671,0.54933,0.934565574712644,0.854882033006892,0.981857494719054
MUC6,11,1012824,1036706,45,18,8816,0.30284,0.381,0.47142,0.28671,0.934739590229578,0.914192891375488,0.981857494719054
P3H3,12,6828373,6839854,2,2,8816,0.30281,0.38102,0.3112,0.46319,0.934739590229578,0.873438157090465,0.981857494719054
ZAR1,4,48490252,48498122,15,6,8816,0.30258,0.38111,0.25158,0.55517,0.934739590229578,0.851073618275608,0.981857494719054
CDA,1,20588951,20618908,108,22,8816,0.30245,0.38115,0.30151,0.45487,0.934739590229578,0.86765852135816,0.981857494719054
ACO2,22,41469125,41528989,43,13,8816,0.30243,0.38116,0.3666,0.36199,0.934739590229578,0.887488440366973,0.981857494719054
IER5L,9,129175552,129178261,3,1,8816,0.30216,0.38126,0.40833,0.35454,0.934739590229578,0.902859721820809,0.981857494719054
RUFY2,10,68341107,68407294,100,14,8816,0.30211,0.38129,0.28691,0.47051,0.934739590229578,0.862937193181818,0.981857494719054
WDR66,12,121918557,122003927,187,21,8816,0.30183,0.38139,0.68355,0.20246,0.934739590229578,0.956439655592807,0.959299499613103
CSTB,21,43773665,43776375,5,3,8816,0.30181,0.3814,0.27368,0.51297,0.934739590229578,0.857807866165927,0.981857494719054
GABRG3,15,26971282,27533895,1393,151,8816,0.30179,0.38141,0.25291,0.51039,0.934739590229578,0.852520747200294,0.981857494719054
FAM134A,2,219178217,219185475,18,7,8816,0.30159,0.38148,0.33098,0.41357,0.934786371279861,0.881381258883249,0.981857494719054
GSG1L,16,27787529,28063509,713,116,8816,0.30132,0.38159,0.375,0.35244,0.934931143581532,0.887637670791441,0.981857494719054
ALG14,1,94981565,95072964,178,25,8816,0.30079,0.38179,0.20729,0.64287,0.935064054054054,0.823782035915188,0.981857494719054
ARFGEF1,8,67175296,67343897,185,25,8816,0.30075,0.3818,0.65977,0.20503,0.935064054054054,0.954505814686417,0.962063846153846
WDR20,14,102139842,102224839,147,26,8816,0.30076,0.3818,0.40147,0.339,0.935064054054054,0.899861477369769,0.981857494719054
HNRNPL,19,38836378,38852339,22,9,8816,0.3005,0.3819,0.27904,0.48964,0.935064054054054,0.860631810473816,0.981857494719054
LOC105378862,1,94925901,94931255,14,7,8816,0.30013,0.38204,0.22118,0.63439,0.935064054054054,0.834803412731006,0.981857494719054
ABCB4,7,87402044,87477523,133,21,8816,0.30007,0.38206,0.45799,0.29529,0.935064054054054,0.910915666486778,0.981857494719054
SS18,18,26016253,26091212,122,21,8816,0.29983,0.38215,0.19379,0.68879,0.935064054054054,0.814042139098604,0.981857494719054
LLGL1,17,18225593,18244875,33,7,8816,0.29974,0.38219,0.34453,0.40546,0.935064054054054,0.885546102072035,0.981857494719054
SORBS1,10,95311773,95561420,656,85,8816,0.29966,0.38222,0.17094,0.79523,0.935064054054054,0.796404298401421,0.981857494719054
SDS,12,113392445,113403887,16,6,8816,0.29946,0.38229,0.49754,0.28233,0.935064054054054,0.920786859703898,0.981857494719054
RAX,18,59267035,59273393,15,5,8816,0.29939,0.38232,0.4032,0.35489,0.935064054054054,0.900627153284672,0.981857494719054
KBTBD8,3,66998303,67011211,17,8,8816,0.29932,0.38235,0.40145,0.34945,0.935064054054054,0.899861477369769,0.981857494719054
CSTF3,11,33084584,33161491,137,13,8816,0.29928,0.38236,0.46819,0.27944,0.935064054054054,0.914068237482726,0.981199811464483
DGKZ,11,46332905,46380554,34,12,8816,0.29922,0.38239,0.38012,0.35603,0.935064054054054,0.89082,0.981857494719054
ZBTB18,1,244048939,244057476,6,4,8816,0.29904,0.38245,0.37104,0.38164,0.935064054054054,0.887637670791441,0.981857494719054
ZNF354C,5,179060606,179086298,56,14,8816,0.29897,0.38248,0.2898,0.47602,0.935064054054054,0.86313665099692,0.981857494719054
HEXIM1,17,45147317,45152101,5,3,8816,0.2989,0.38251,0.34756,0.41241,0.935064054054054,0.885645240537918,0.981857494719054
TNKS2,10,91798394,91865475,126,15,8816,0.29867,0.3826,0.26211,0.52049,0.935159558040469,0.856065762892079,0.981857494719054
LEMD3,12,65169571,65248361,70,17,8816,0.2982,0.38277,0.27172,0.50399,0.935350489752462,0.85727612698956,0.981857494719054
C2orf66,2,196804415,196810276,5,3,8816,0.29818,0.38278,0.29441,0.4906,0.935350489752462,0.865023432,0.981857494719054
CCSER1,4,90127394,91602219,3827,226,8816,0.29768,0.38297,0.29897,0.41496,0.935690242182302,0.866649630740098,0.981857494719054
IFI27L2,14,94127781,94129620,2,2,8816,0.29749,0.38305,0.34996,0.41545,0.935761182810005,0.886221230536034,0.981857494719054
ABCA5,17,69244435,69327182,142,20,8816,0.29716,0.38317,0.7236,0.18462,0.935851794121559,0.963925882139751,0.951447374485597
ZNF524,19,55599755,55603138,10,4,8816,0.29705,0.38321,0.27596,0.50564,0.935851794121559,0.859233773104969,0.981857494719054
GOLGA6B,15,72608556,72667397,28,11,8816,0.29697,0.38324,0.31902,0.43494,0.935851794121559,0.876219329842932,0.981857494719054
UBE2N,12,93408312,93443445,31,10,8816,0.29663,0.38338,0.31539,0.44099,0.935888037456106,0.875206750037442,0.981857494719054
BCAR3,1,93561786,93847150,708,51,8816,0.29595,0.38363,0.21562,0.61205,0.935888037456106,0.831672465408805,0.981857494719054
AIFM2,10,70112267,70132934,50,19,8816,0.2959,0.38365,0.73798,0.18698,0.935888037456106,0.967158347348917,0.951447374485597
NACC2,9,136006537,136095285,261,55,8816,0.29585,0.38367,0.1774,0.75996,0.935888037456106,0.801482101694915,0.981857494719054
MSANTD3,9,100427213,100451734,55,9,8816,0.29572,0.38372,0.3532,0.38707,0.935888037456106,0.886351128399405,0.981857494719054
CHAMP1,13,114314490,114327328,20,7,8816,0.29558,0.38378,0.87359,0.16131,0.935888037456106,0.992089037664667,0.941984049118388
DYRK1A,21,37365790,37515376,307,33,8816,0.29547,0.38382,0.20175,0.67877,0.935888037456106,0.821057702193663,0.981857494719054
RNF123,3,49689143,49721529,36,10,8816,0.29533,0.38387,0.34715,0.3904,0.935888037456106,0.885645240537918,0.981857494719054
BCAS1,20,53943540,54070765,476,60,8816,0.29512,0.38395,0.22487,0.60391,0.935888037456106,0.837581244939271,0.981857494719054
KCNJ2,17,70168616,70180044,8,5,8816,0.29483,0.38406,0.3778,0.38021,0.935888037456106,0.88955960502693,0.981857494719054
PLA2G4E,15,41981582,42050703,284,44,8816,0.29482,0.38407,0.28492,0.47991,0.935888037456106,0.862558305028854,0.981857494719054
CPSF4L,17,73242343,73262532,40,12,8816,0.29449,0.38419,0.39827,0.33674,0.935888037456106,0.897741552909403,0.981857494719054
FBXW4,10,101610664,101695037,91,18,8816,0.29439,0.38423,0.65577,0.20881,0.935888037456106,0.953201020876166,0.962558812241924
MAPKAP1,9,125437394,125707234,331,37,8816,0.29393,0.38441,0.40143,0.33119,0.935888037456106,0.899861477369769,0.981857494719054
FAM110A,20,833697,846279,34,17,8816,0.29364,0.38452,0.58546,0.24087,0.935888037456106,0.942030598283111,0.970841880453752
CACNA1H,16,1153241,1221772,174,46,8816,0.29357,0.38454,0.21208,0.64197,0.935888037456106,0.82817753136296,0.981857494719054
TEF,22,41367333,41399328,48,11,8816,0.29337,0.38462,0.36139,0.3685,0.935888037456106,0.887080229885058,0.981857494719054
CD164,6,109366514,109382559,38,9,8816,0.29308,0.38473,0.32504,0.43099,0.935888037456106,0.87817237198352,0.981857494719054
CCDC108,2,219002846,219041551,39,12,8816,0.29303,0.38475,0.26776,0.52462,0.935888037456106,0.857123846019857,0.981857494719054
DDRGK1,20,3190366,3204649,51,15,8816,0.29277,0.38485,0.34014,0.41404,0.935888037456106,0.883389458427602,0.981857494719054
PLIN5,19,4522531,4535196,29,11,8816,0.29273,0.38487,0.38032,0.37382,0.935888037456106,0.89082,0.981857494719054
CAPN13,2,30722771,30807484,272,57,8816,0.29233,0.38502,0.1953,0.69955,0.935888037456106,0.815905187713311,0.981857494719054
ARL5B,10,18659335,18681639,56,14,8816,0.29201,0.38514,0.22491,0.62545,0.935888037456106,0.837581244939271,0.981857494719054
OR52E4,11,5880630,5885294,22,4,8816,0.29183,0.38521,0.29824,0.4905,0.935888037456106,0.866649630740098,0.981857494719054
DRC7,16,57694801,57731455,77,21,8816,0.29167,0.38527,0.27478,0.49031,0.935888037456106,0.858032656807751,0.981857494719054
ITGA6,2,172427586,172506453,288,39,8816,0.2916,0.3853,0.27884,0.49653,0.935888037456106,0.860631810473816,0.981857494719054
CELA1,12,51328443,51346679,37,9,8816,0.29149,0.38534,0.28168,0.49953,0.935888037456106,0.860631810473816,0.981857494719054
MSRB3,12,65278643,65466907,240,32,8816,0.29148,0.38534,0.19497,0.69876,0.935888037456106,0.815649704074664,0.981857494719054
ADAMTS4,1,161189748,161199055,12,6,8816,0.29146,0.38535,0.26034,0.55439,0.935888037456106,0.855462370436331,0.981857494719054
TMX4,20,7977353,8019829,83,16,8816,0.29141,0.38537,0.41605,0.3347,0.935888037456106,0.906223163701068,0.981857494719054
TEX101,19,43388611,43418615,76,14,8816,0.29126,0.38543,0.42749,0.32289,0.935888037456106,0.907577150353639,0.981857494719054
YWHAE,17,1344540,1400375,172,27,8816,0.29097,0.38554,0.22645,0.60898,0.935888037456106,0.839799727327813,0.981857494719054
REG3A,2,79157006,79159754,3,3,8816,0.29068,0.38565,0.30763,0.47667,0.935888037456106,0.869993282043391,0.981857494719054
IFITM5,11,298200,299526,5,4,8816,0.29069,0.38565,0.409,0.35477,0.935888037456106,0.903036195286195,0.981857494719054
KLHDC1,14,49693105,49753152,46,13,8816,0.29067,0.38565,0.31857,0.43014,0.935888037456106,0.875665775449102,0.981857494719054
GNG4,1,235547685,235650754,281,49,8816,0.29064,0.38566,0.33794,0.39971,0.935888037456106,0.882712257467994,0.981857494719054
KIF15,3,44761714,44868656,83,17,8816,0.29037,0.38577,0.42412,0.32787,0.935888037456106,0.907577150353639,0.981857494719054
ADCYAP1R1,7,31052341,31111479,131,42,8816,0.29002,0.3859,0.19982,0.70066,0.935888037456106,0.819621588117043,0.981857494719054
SPNS1,16,28974771,28984762,19,8,8816,0.29002,0.3859,0.26157,0.54316,0.935888037456106,0.855462370436331,0.981857494719054
TWIST2,2,238847934,238910548,130,41,8816,0.28988,0.38595,0.84708,0.16237,0.935888037456106,0.986524017749604,0.941984049118388
CCDC138,2,108786750,108876769,137,22,8816,0.28987,0.38596,0.24223,0.57712,0.935888037456106,0.846191976788432,0.981857494719054
PRR9,1,153205162,153219317,39,8,8816,0.28983,0.38597,0.71185,0.19043,0.935888037456106,0.962040177388488,0.951957939344706
CCNG2,4,77157204,77170060,23,9,8816,0.28981,0.38598,0.31881,0.4445,0.935888037456106,0.876035679437294,0.981857494719054
HEPN1,11,124919250,124920677,1,1,8816,0.28981,0.38598,0.3855,0.3855,0.935888037456106,0.891681216931217,0.981857494719054
NR3C1,5,143277931,143435512,179,29,8816,0.28971,0.38602,0.26981,0.509,0.935888037456106,0.85727612698956,0.981857494719054
SFR1,10,104122058,104126385,10,4,8816,0.28954,0.38608,0.43997,0.32645,0.935888037456106,0.90856491427299,0.981857494719054
ZNF577,19,51855803,51890916,178,19,8816,0.28955,0.38608,0.32132,0.42641,0.935888037456106,0.877172027328086,0.981857494719054
LOC105371844,17,59181320,59183020,2,2,8816,0.28939,0.38614,0.41596,0.35615,0.935888037456106,0.906198571428571,0.981857494719054
PRAMEF1,1,12791397,12796628,9,4,8816,0.28913,0.38624,0.24852,0.58369,0.935888037456106,0.848313017289459,0.981857494719054
CINP,14,102348282,102362916,16,9,8816,0.28869,0.38641,0.38424,0.37127,0.935888037456106,0.890939487632509,0.981857494719054
CBX3,7,26201211,26213607,20,5,8816,0.28858,0.38645,0.30979,0.46165,0.935888037456106,0.871598864541833,0.981857494719054
TMEM201,1,9588853,9614877,26,9,8816,0.28851,0.38648,0.26888,0.51606,0.935888037456106,0.85727612698956,0.981857494719054
TMC4,19,54160095,54173250,15,6,8816,0.2885,0.38648,0.25575,0.56109,0.935888037456106,0.85400854155301,0.981857494719054
SETX,9,132261440,132356726,311,26,8816,0.28843,0.38651,0.23997,0.57895,0.935888037456106,0.844030133868809,0.981857494719054
DDI2,1,15617458,15661057,83,12,8816,0.28832,0.38655,0.24586,0.55824,0.935888037456106,0.847645489864865,0.981857494719054
GPHN,14,66507407,67181808,1353,36,8816,0.28812,0.38663,0.85564,0.15683,0.935888037456106,0.987667784464924,0.935267160934458
ITGA5,12,54395261,54419266,16,7,8816,0.28784,0.38673,0.39418,0.35357,0.935888037456106,0.895513360554318,0.981857494719054
ADCY3,2,24819169,24919733,324,35,8816,0.28775,0.38677,0.16894,0.80663,0.935888037456106,0.794953188108662,0.981857494719054
SLC16A10,6,111087503,111223405,192,27,8816,0.28732,0.38694,0.60805,0.22242,0.935888037456106,0.944774989422019,0.968570414928141
LOC644277,11,111445886,111456605,26,11,8816,0.28728,0.38695,0.42326,0.33367,0.935888037456106,0.907577150353639,0.981857494719054
PGAP1,2,196833004,196926995,132,14,8816,0.28692,0.38709,0.24376,0.54661,0.935888037456106,0.847059229750189,0.981857494719054
LOC105376777,16,84291444,84294838,10,7,8816,0.28681,0.38713,0.27235,0.52192,0.935888037456106,0.85727612698956,0.981857494719054
DSEL,18,67506582,67516730,9,5,8816,0.28677,0.38714,0.3456,0.42112,0.935888037456106,0.885546102072035,0.981857494719054
KAAG1,6,24356903,24358284,3,3,8816,0.28625,0.38734,0.4774,0.31013,0.935888037456106,0.91641867879168,0.981857494719054
SOHLH2,13,36168208,36214615,96,21,8816,0.28615,0.38738,0.27776,0.51057,0.935888037456106,0.860304190556492,0.981857494719054
PPFIA3,19,49119389,49151030,64,15,8816,0.28613,0.38739,0.39159,0.36023,0.935888037456106,0.893901590909091,0.981857494719054
URGCP-MRPS24,7,43866558,43906632,77,13,8816,0.28609,0.3874,0.30107,0.46938,0.935888037456106,0.867537079409918,0.981857494719054
LOC105371789,17,44110810,44120524,9,6,8816,0.28605,0.38742,0.25517,0.5696,0.935888037456106,0.853258270211216,0.981857494719054
FBXO6,1,11664093,11674354,23,11,8816,0.28586,0.38749,0.30899,0.46089,0.935888037456106,0.871083278059266,0.981857494719054
MAMDC2,9,70043519,70226972,436,31,8816,0.28574,0.38754,0.42349,0.31979,0.935888037456106,0.907577150353639,0.981857494719054
C1orf106,1,200891074,200915736,58,21,8816,0.28561,0.38759,0.35582,0.39255,0.935888037456106,0.886351128399405,0.981857494719054
RWDD3,1,95234155,95247225,31,12,8816,0.2855,0.38763,0.37369,0.38126,0.935888037456106,0.887637670791441,0.981857494719054
UGGT1,2,128091180,128195677,193,18,8816,0.28549,0.38764,0.1835,0.72795,0.935888037456106,0.805130069262001,0.981857494719054
S100A7A,1,153416524,153423225,12,3,8816,0.28544,0.38765,0.61679,0.234,0.935888037456106,0.946228076023392,0.969522086152458
TXNL4B,16,72084857,72094316,23,4,8816,0.28546,0.38765,0.49527,0.2874,0.935888037456106,0.920786859703898,0.981857494719054
TMEM68,8,55738744,55773407,79,13,8816,0.28543,0.38766,0.23166,0.6034,0.935888037456106,0.84311971964462,0.981857494719054
RAB27B,18,54717866,54895516,457,48,8816,0.28534,0.38769,0.53078,0.25455,0.935888037456106,0.929325373319348,0.980344187460684
CCR8,3,39329706,39333680,2,2,8816,0.28505,0.3878,0.38677,0.38644,0.935888037456106,0.892034162793619,0.981857494719054
VPS53,17,508668,714856,524,52,8816,0.28504,0.3878,0.26222,0.52641,0.935888037456106,0.856065762892079,0.981857494719054
NUDCD1,8,109240919,109334121,198,21,8816,0.28496,0.38784,0.42055,0.33317,0.935888037456106,0.907577150353639,0.981857494719054
DUSP2,2,96143169,96145440,1,1,8816,0.28469,0.38794,0.3874,0.3874,0.935888037456106,0.892142405618964,0.981857494719054
C6orf47,6,31658298,31660772,3,3,8816,0.28466,0.38795,0.36488,0.40687,0.935888037456106,0.887488440366973,0.981857494719054
B3GALT4,6,33277140,33278825,1,1,8816,0.28424,0.38811,0.3876,0.3876,0.935888037456106,0.892155396765701,0.981857494719054
POTEJ,2,130611413,130658448,1,1,8816,0.28408,0.38818,0.3877,0.3877,0.935888037456106,0.892161887454568,0.981857494719054
C2CD2L,11,119107341,119118347,19,6,8816,0.28404,0.38819,0.40946,0.3608,0.935888037456106,0.90346622086037,0.981857494719054
LOC102723418,14,36273320,36476196,367,49,8816,0.28404,0.38819,0.20832,0.64845,0.935888037456106,0.823990417923309,0.981857494719054
FAM174B,15,92617448,92812338,645,79,8816,0.28398,0.38821,0.51347,0.26403,0.935888037456106,0.925725943081452,0.980540035700119
ZC3H11A,1,203795537,203854128,127,15,8816,0.28376,0.3883,0.47349,0.30075,0.935888037456106,0.914403652411474,0.981857494719054
LPCAT4,15,34358888,34367196,15,10,8816,0.28366,0.38833,0.40515,0.35803,0.935888037456106,0.901214635416667,0.981857494719054
IL1RL2,2,102186157,102240002,212,22,8816,0.2835,0.3884,0.43998,0.31609,0.935888037456106,0.90856491427299,0.981857494719054
RYK,3,134157133,134250843,172,20,8816,0.28337,0.38844,0.36964,0.36917,0.935888037456106,0.887637670791441,0.981857494719054
TIGD2,4,89112817,89114901,3,2,8816,0.28336,0.38845,0.29387,0.50672,0.935888037456106,0.86474956424223,0.981857494719054
SLC22A9,11,63369789,63410259,94,23,8816,0.28333,0.38846,0.53914,0.26016,0.935888037456106,0.931185932776265,0.980540035700119
CDC34,19,531719,542088,47,12,8816,0.28323,0.3885,0.4724,0.30126,0.935888037456106,0.914403652411474,0.981857494719054
AIG1,6,143059363,143340343,474,64,8816,0.28316,0.38853,0.39255,0.34915,0.935888037456106,0.894577454387489,0.981857494719054
BAZ1B,7,73440398,73522298,92,16,8816,0.28315,0.38853,0.71128,0.19829,0.935888037456106,0.962040177388488,0.953937191011236
TCTN3,10,95663396,95694143,57,13,8816,0.28314,0.38854,0.75833,0.18662,0.935888037456106,0.972453437849162,0.951447374485597
DLX1,2,172085480,172089674,3,2,8816,0.28311,0.38855,0.31666,0.46608,0.935888037456106,0.875206750037442,0.981857494719054
OBFC1,10,103870258,103918287,97,15,8816,0.28309,0.38855,0.26766,0.51887,0.935888037456106,0.857123846019857,0.981857494719054
MPL,1,43337418,43354464,14,5,8816,0.28293,0.38862,0.49023,0.28439,0.935888037456106,0.920632629701356,0.981857494719054
C3orf58,3,143971798,143992368,34,9,8816,0.2827,0.3887,0.37153,0.37915,0.935888037456106,0.887637670791441,0.981857494719054
C2orf74,2,61145091,61164830,56,8,8816,0.28267,0.38871,0.21544,0.64437,0.935888037456106,0.831672465408805,0.981857494719054
CBX5,12,54230946,54280131,32,12,8816,0.28258,0.38875,0.21953,0.63396,0.935888037456106,0.834803412731006,0.981857494719054
SEPT3,22,41976927,41998221,45,13,8816,0.28257,0.38875,0.37334,0.37638,0.935888037456106,0.887637670791441,0.981857494719054
UGT2B4,4,69480165,69526014,180,18,8816,0.28248,0.38879,0.63062,0.2184,0.935888037456106,0.948539132957424,0.965200871239471
EBPL,13,49660676,49691487,119,19,8816,0.28242,0.38881,0.25695,0.55455,0.935888037456106,0.855094197172889,0.981857494719054
CYP26B1,2,72129238,72147862,23,11,8816,0.28218,0.3889,0.49998,0.28645,0.935888037456106,0.922010287921348,0.981857494719054
OR11A1,6,29425504,29427732,5,4,8816,0.28219,0.3889,0.51845,0.28179,0.935888037456106,0.92727789130223,0.981679641502276
AFM,4,73481745,73504001,41,8,8816,0.28197,0.38898,0.56857,0.25103,0.935888037456106,0.937052073410922,0.976310491421309
TCAF1,7,143851368,143902198,27,10,8816,0.28178,0.38906,0.66379,0.20833,0.935888037456106,0.954819881116736,0.962558812241924
RAP1B,12,68610839,68660605,62,15,8816,0.28175,0.38907,0.28392,0.4964,0.935888037456106,0.861692352066116,0.981857494719054
TEPP,16,57976435,57988354,24,8,8816,0.28132,0.38923,0.33358,0.4311,0.935888037456106,0.881469198234121,0.981857494719054
SCAMP1,5,78360503,78480739,219,21,8816,0.28118,0.38929,0.24783,0.55633,0.935888037456106,0.847651372257345,0.981857494719054
GAPDH,12,6534405,6538375,9,4,8816,0.28111,0.38931,0.46248,0.31458,0.935888037456106,0.911863334048718,0.981857494719054
NGEF,2,232878686,233013241,439,63,8816,0.28102,0.38935,0.26607,0.52763,0.935888037456106,0.857029042944785,0.981857494719054
SVEP1,9,110365248,110579880,716,89,8816,0.28096,0.38937,0.27211,0.50764,0.935888037456106,0.85727612698956,0.981857494719054
CTU1,19,51097606,51108390,29,10,8816,0.28089,0.3894,0.3343,0.43889,0.935888037456106,0.881469198234121,0.981857494719054
MICALL2,7,1428465,1459497,84,16,8816,0.28059,0.38951,0.44156,0.32203,0.935888037456106,0.90856491427299,0.981857494719054
PBX3,9,125747338,125967377,195,26,8816,0.28045,0.38957,0.25441,0.53893,0.935888037456106,0.853258270211216,0.981857494719054
SHISA6,17,11241417,11564063,955,130,8816,0.28038,0.38959,0.216,0.62055,0.935888037456106,0.831672465408805,0.981857494719054
B4GALT2,1,43979202,43991171,15,7,8816,0.28005,0.38972,0.27968,0.52696,0.935888037456106,0.860631810473816,0.981857494719054
FBXO41,2,73254682,73284453,34,16,8816,0.27992,0.38977,0.30881,0.46967,0.935888037456106,0.870843251420673,0.981857494719054
C16orf71,16,4734288,4749396,41,8,8816,0.27989,0.38978,0.30081,0.46085,0.935888037456106,0.867537079409918,0.981857494719054
ACTN4,19,38647616,38730531,203,21,8816,0.27977,0.38983,0.47101,0.29438,0.935888037456106,0.914192891375488,0.981857494719054
TNNT3,11,1919562,1938706,58,18,8816,0.27967,0.38987,0.26224,0.55155,0.935888037456106,0.856065762892079,0.981857494719054
CDH18,5,19472930,20575873,2334,134,8816,0.27942,0.38996,0.27392,0.47989,0.935888037456106,0.858032656807751,0.981857494719054
MYOM3,1,24056041,24112175,149,30,8816,0.27931,0.39,0.23255,0.60891,0.935888037456106,0.84311971964462,0.981857494719054
PGRMC2,4,128269237,128288829,13,6,8816,0.27931,0.39,0.47977,0.30495,0.935888037456106,0.917267625233839,0.981857494719054
N4BP2L1,13,32400723,32429614,51,15,8816,0.27915,0.39006,0.28113,0.51043,0.935888037456106,0.860631810473816,0.981857494719054
ARL4D,17,43398985,43401136,5,3,8816,0.27911,0.39008,0.30069,0.4914,0.935888037456106,0.867537079409918,0.981857494719054
TGM4,3,44874592,44914601,139,17,8816,0.279,0.39012,0.29655,0.47227,0.935888037456106,0.86614879491256,0.981857494719054
EAF2,3,121835187,121886526,121,15,8816,0.27898,0.39013,0.60237,0.23249,0.935888037456106,0.943041491519646,0.969522086152458
HOXC9,12,54000093,54003337,6,3,8816,0.27878,0.39021,0.31618,0.46807,0.935888037456106,0.875206750037442,0.981857494719054
OR8K1,11,56346039,56346998,4,3,8816,0.27863,0.39026,0.36148,0.41123,0.935888037456106,0.887080229885058,0.981857494719054
DCAF8,1,160215715,160262560,40,14,8816,0.27861,0.39027,0.1985,0.69923,0.935888037456106,0.818761232876712,0.981857494719054
LOC105377805,13,113741875,113752839,28,7,8816,0.27836,0.39037,0.36136,0.39466,0.935888037456106,0.887080229885058,0.981857494719054
