GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
TMIGD1,17,30316329,30334076,25,9,8816,0.46725,0.32016,0.18565,0.52801,0.910442516586947,0.80255398402631,0.978729656196384
TTC8,14,88824153,88877996,72,13,8816,0.46714,0.3202,0.34876,0.28296,0.910442516586947,0.88468277808446,0.974673069006243
AQP12B,2,240676416,240685768,12,5,8816,0.46704,0.32024,0.66156,0.15005,0.910442516586947,0.954511358866335,0.918587971109652
OR56A4,11,6002051,6003148,3,1,8816,0.46688,0.32029,0.30932,0.33104,0.910442516586947,0.869826923547401,0.978729656196384
EIF2AK3,2,88556741,88627576,53,12,8816,0.46685,0.3203,0.33222,0.29518,0.910442516586947,0.880200985214672,0.974673069006243
NELL1,11,20669551,21575686,2419,220,8816,0.46681,0.32032,0.2351,0.4073,0.910442516586947,0.841773041722746,0.978729656196384
PRPF19,11,60890547,60906589,17,6,8816,0.46676,0.32034,0.18759,0.52697,0.910442516586947,0.804311684161418,0.978729656196384
HHAT,1,210328252,210676298,1088,120,8816,0.46661,0.32039,0.70276,0.13993,0.910442516586947,0.96047697472119,0.908180303453087
APBB3,5,140558268,140564604,6,5,8816,0.46655,0.32041,0.2735,0.36884,0.910442516586947,0.856164207659574,0.978729656196384
CBR3,21,36134900,36146562,44,7,8816,0.46643,0.32046,0.48242,0.20857,0.910442516586947,0.917125026892842,0.950313326766806
CHEK2,22,28687743,28741905,102,24,8816,0.46632,0.32049,0.3841,0.25762,0.910442516586947,0.889903727490241,0.9698480090127
BOK,2,241558064,241574138,40,17,8816,0.46625,0.32052,0.42435,0.23481,0.910442516586947,0.906687398355149,0.963072721999108
PRRC1,5,127517609,127555089,64,9,8816,0.46617,0.32055,0.56119,0.17328,0.910442516586947,0.935088550370772,0.934140146541618
TARS,5,33440696,33468091,67,14,8816,0.46571,0.32071,0.19582,0.49967,0.910442516586947,0.813808499774062,0.978729656196384
PCDHGA4,5,141355025,141512979,307,39,8816,0.46566,0.32073,0.37434,0.26503,0.910442516586947,0.886565138263666,0.974673069006243
MBD2,18,54151601,54224788,104,17,8816,0.46565,0.32073,0.37216,0.26472,0.910442516586947,0.886565138263666,0.974673069006243
GRIFIN,7,2474636,2476855,3,3,8816,0.46554,0.32077,0.29794,0.34222,0.910442516586947,0.865178264085615,0.978729656196384
SNAP25,20,10218829,10307420,172,40,8816,0.46549,0.32079,0.24597,0.40002,0.910442516586947,0.845619646464646,0.978729656196384
PRDX1,1,45511035,45522890,30,6,8816,0.46537,0.32083,0.86671,0.11605,0.910442516586947,0.990895164842,0.873171631901841
TMPRSS5,11,113687546,113714727,97,16,8816,0.46536,0.32084,0.37442,0.26546,0.910442516586947,0.886565138263666,0.974673069006243
PPP1R1B,17,39626208,39636625,17,6,8816,0.46532,0.32085,0.24151,0.41525,0.910442516586947,0.843339527065527,0.978729656196384
MT1G,16,56666735,56668065,5,4,8816,0.46531,0.32086,0.4739,0.21325,0.910442516586947,0.913668013425635,0.952833072625698
ACTL9,19,8697397,8698830,2,2,8816,0.46522,0.32089,0.35012,0.29277,0.910442516586947,0.885016817431949,0.974673069006243
CCDC28A,6,138773520,138808327,85,17,8816,0.46498,0.32097,0.20722,0.48398,0.910442516586947,0.821390782327586,0.978729656196384
ANO9,11,417930,442011,50,14,8816,0.46487,0.32101,0.2701,0.37162,0.910442516586947,0.855627131399317,0.978729656196384
STX12,1,27773183,27824452,33,5,8816,0.46483,0.32103,0.22053,0.45484,0.910442516586947,0.832544635842881,0.978729656196384
C11orf80,11,66744736,66843516,54,17,8816,0.46476,0.32105,0.1567,0.63172,0.910442516586947,0.778026183678966,0.978729656196384
CDC37L1,9,4679553,4708399,62,12,8816,0.46439,0.32118,0.16667,0.59497,0.910665312307692,0.787718651079137,0.978729656196384
LOC105372412,19,43687591,43700078,45,13,8816,0.46427,0.32123,0.22786,0.44284,0.910665312307692,0.839094128605769,0.978729656196384
UBE2D4,7,43926436,43956136,61,12,8816,0.46353,0.32149,0.18467,0.54535,0.910665312307692,0.802516457695027,0.978729656196384
SS18L1,20,62143720,62182510,136,17,8816,0.46352,0.3215,0.85843,0.11396,0.910665312307692,0.98759806108399,0.873171631901841
NUAK2,1,205302059,205321791,46,14,8816,0.46335,0.32156,0.22116,0.45603,0.910665312307692,0.832544635842881,0.978729656196384
ARGFX,3,121562303,121590622,78,15,8816,0.46313,0.32163,0.26168,0.38016,0.910665312307692,0.853793133321498,0.978729656196384
POLE3,9,113407235,113410749,6,3,8816,0.46311,0.32164,0.25349,0.40189,0.910665312307692,0.851094758860066,0.978729656196384
LPIN2,18,2916994,3013315,166,29,8816,0.46298,0.32169,0.31438,0.31616,0.910665312307692,0.873839905885868,0.976077672544081
WDR7,18,56651343,57029805,751,75,8816,0.46297,0.32169,0.224,0.44165,0.910665312307692,0.834504939197406,0.978729656196384
OR5B12,11,58439120,58440173,1,1,8816,0.46294,0.3217,0.3214,0.3214,0.910665312307692,0.875820613333333,0.97767166446281
FRA10AC1,10,93667883,93702572,89,15,8816,0.46262,0.32182,0.61682,0.16155,0.910665312307692,0.945812440977726,0.926109196591601
TAX1BP3,17,3662893,3668679,11,6,8816,0.46243,0.32188,0.38501,0.26242,0.910665312307692,0.890411323769976,0.974673069006243
DNAH5,5,13690328,14011759,988,99,8816,0.46238,0.32191,0.37241,0.26255,0.910665312307692,0.886565138263666,0.974673069006243
DET1,15,88511482,88546698,73,14,8816,0.46217,0.32198,0.16403,0.60795,0.910665312307692,0.785556328427576,0.978729656196384
LRRFIP1,2,237627581,237781647,510,59,8816,0.46202,0.32203,0.35012,0.28574,0.910665312307692,0.885016817431949,0.974673069006243
PTP4A3,8,141391993,141432454,92,23,8816,0.46202,0.32203,0.16491,0.60158,0.910665312307692,0.785556328427576,0.978729656196384
TAS2R46,12,11061365,11062294,1,1,8816,0.46202,0.32203,0.3218,0.3218,0.910665312307692,0.875913324452339,0.97767166446281
JAKMIP3,10,132036107,132184809,686,87,8816,0.46192,0.32207,0.58803,0.16772,0.910665312307692,0.94187198041255,0.92847165060241
DNAJC24,11,31369815,31432835,65,13,8816,0.46191,0.32207,0.51602,0.19259,0.910665312307692,0.925580489469579,0.943141915800693
DHX15,4,24527464,24584603,103,18,8816,0.46124,0.32231,0.40501,0.24743,0.910952987392374,0.900237644498186,0.96673306911858
ANTXR1,2,69013144,69249327,554,82,8816,0.46121,0.32232,0.39398,0.25231,0.910952987392374,0.894458285784859,0.968260441633838
TTLL11,9,121815674,122093606,777,77,8816,0.46111,0.32236,0.24353,0.40367,0.910952987392374,0.845010696620729,0.978729656196384
HCN4,15,73319859,73369264,107,25,8816,0.46109,0.32237,0.31596,0.31625,0.910952987392374,0.873839905885868,0.976077672544081
C16orf52,16,22008135,22084654,53,14,8816,0.46079,0.32247,0.22514,0.43927,0.911040193667384,0.835358541750706,0.978729656196384
RGPD1,2,86913573,87013976,6,4,8816,0.46072,0.3225,0.30802,0.33108,0.911040193667384,0.868666499923278,0.978729656196384
PEBP4,8,22713251,22999754,714,123,8816,0.46046,0.32259,0.18151,0.54438,0.91115438911941,0.800626094986807,0.978729656196384
RAD52,12,911259,990608,200,39,8816,0.45999,0.32276,0.47236,0.2108,0.911494474492932,0.913668013425635,0.951616768815886
PANK4,1,2508531,2526628,42,10,8816,0.45953,0.32293,0.21635,0.46298,0.911694388632873,0.82973862536504,0.978729656196384
NDUFA7,19,8308762,8321396,25,6,8816,0.45953,0.32293,0.1795,0.55838,0.911694388632873,0.798786432015429,0.978729656196384
AP3B2,15,82659281,82709908,75,16,8816,0.45928,0.32302,0.29251,0.34831,0.911808413454154,0.863066509873174,0.978729656196384
C7orf55,7,139340450,139346319,14,3,8816,0.45897,0.32313,0.22707,0.4445,0.911978849815725,0.838521103074141,0.978729656196384
EPB42,15,43197227,43225861,11,6,8816,0.45868,0.32323,0.3307,0.30572,0.912010270145817,0.879712737009698,0.974673069006243
VWA5B1,1,20290907,20360221,195,32,8816,0.45862,0.32325,0.28,0.35638,0.912010270145817,0.859047622679045,0.978729656196384
KCNA2,1,110593580,110631514,73,16,8816,0.45852,0.32329,0.43572,0.23119,0.912010270145817,0.907737564173797,0.96161256561086
LMO7DN,13,75870571,75883812,66,13,8816,0.45808,0.32345,0.61725,0.16403,0.912135662632143,0.945840491871613,0.926109196591601
DDX27,20,49219295,49244077,69,10,8816,0.45784,0.32353,0.23084,0.44275,0.912135662632143,0.840786436781609,0.978729656196384
GATAD2B,1,153804725,153922975,143,16,8816,0.45746,0.32367,0.22867,0.43963,0.912135662632143,0.839784566866268,0.978729656196384
XIRP2,2,166888487,167259753,1120,62,8816,0.45732,0.32372,0.18129,0.54263,0.912135662632143,0.800559565112926,0.978729656196384
MAP4K5,14,50418480,50561126,164,25,8816,0.45732,0.32372,0.41372,0.24136,0.912135662632143,0.904439688946931,0.96673306911858
GSTM3,1,109733932,109741038,13,5,8816,0.45723,0.32375,0.35331,0.29273,0.912135662632143,0.88518404562635,0.974673069006243
ANKRD1,10,90912100,90921275,11,7,8816,0.45696,0.32385,0.2608,0.39205,0.912135662632143,0.853716297940341,0.978729656196384
SLCO1A2,12,21264600,21403657,407,51,8816,0.45695,0.32385,0.30333,0.32857,0.912135662632143,0.867234941670555,0.978729656196384
TNFRSF18,1,1203508,1206709,8,4,8816,0.4569,0.32387,0.45434,0.22565,0.912135662632143,0.909781473752853,0.960950700505283
SIPA1L2,1,232397965,232630696,594,80,8816,0.45678,0.32391,0.13492,0.73716,0.912135662632143,0.766412197667281,0.978729656196384
SLC22A12,11,64590810,64602353,30,8,8816,0.45673,0.32393,0.33999,0.29843,0.912135662632143,0.882134962618141,0.974673069006243
OR10H4,19,15949008,15949958,4,1,8816,0.45672,0.32393,0.46951,0.2231,0.912135662632143,0.913449856691254,0.960633007676204
LOC105371934,17,40318289,40323603,1,1,8816,0.45608,0.32417,0.3239,0.3239,0.912532830015314,0.876580628588253,0.978729656196384
NGFR,17,49495293,49515020,45,21,8816,0.45603,0.32418,0.43859,0.23214,0.912532830015314,0.907737564173797,0.961878447344735
P3H2,3,189956728,190122437,509,58,8816,0.45594,0.32422,0.11576,0.86897,0.912532830015314,0.747951008787346,0.979299114504703
PCDHGA7,5,141382739,141512979,259,36,8816,0.45579,0.32427,0.39879,0.25442,0.912533812586128,0.896934777927322,0.968493391304348
GULP1,2,188291669,188595926,488,42,8816,0.45557,0.32435,0.45109,0.2242,0.91253773986228,0.909596203795108,0.960633007676204
ZNF852,3,44498970,44510640,7,5,8816,0.45545,0.32439,0.26881,0.38285,0.91253773986228,0.855627131399317,0.978729656196384
ZFYVE26,14,67729569,67816611,130,24,8816,0.45527,0.32446,0.23295,0.43053,0.91253773986228,0.841699693456475,0.978729656196384
ASIP,20,34186493,34269344,82,11,8816,0.45522,0.32447,0.204,0.49473,0.91253773986228,0.821390782327586,0.978729656196384
KIAA0930,22,45192242,45240769,159,29,8816,0.45507,0.32453,0.20519,0.49775,0.912566840575275,0.821390782327586,0.978729656196384
SIGLEC1,20,3686970,3712617,77,21,8816,0.45489,0.32459,0.26608,0.37834,0.912569769077841,0.855320501572877,0.978729656196384
PRRC2C,1,171485513,171593511,207,20,8816,0.45477,0.32464,0.41339,0.24437,0.912569769077841,0.904439688946931,0.96673306911858
NIPAL2,8,98189826,98295442,174,36,8816,0.45465,0.32468,0.62631,0.15937,0.912569769077841,0.947791078544377,0.924680774803149
NFKBIB,19,38899657,38908894,17,7,8816,0.4544,0.32477,0.34025,0.30422,0.912683154434251,0.882134962618141,0.974673069006243
UBQLN1,9,83659963,83708253,114,11,8816,0.45389,0.32495,0.36201,0.27966,0.913022196575971,0.886379929540016,0.974673069006243
SART1,11,65961689,65980136,42,11,8816,0.45378,0.32499,0.21832,0.4688,0.913022196575971,0.831721170984456,0.978729656196384
SMIM19,8,42541155,42552997,24,7,8816,0.45296,0.32529,0.3418,0.29858,0.913698054706601,0.882171352338155,0.974673069006243
DOLPP1,9,129081104,129090438,4,3,8816,0.45284,0.32533,0.28079,0.37273,0.913698054706601,0.859047622679045,0.978729656196384
RERG,12,15107782,15221477,231,34,8816,0.45267,0.32539,0.20435,0.49957,0.913726938120703,0.821390782327586,0.978729656196384
SPATA17,1,217631324,217868151,576,53,8816,0.45181,0.3257,0.16999,0.59304,0.914321588827839,0.792600202942669,0.978729656196384
IL23A,12,56334158,56340410,4,2,8816,0.45166,0.32576,0.28604,0.36588,0.914321588827839,0.861405907398413,0.978729656196384
NCKIPSD,3,48673839,48685933,14,5,8816,0.45143,0.32584,0.2605,0.39828,0.914321588827839,0.853716297940341,0.978729656196384
SETD9,5,56909259,56925532,40,7,8816,0.45144,0.32584,0.28426,0.36191,0.914321588827839,0.860329675613371,0.978729656196384
KIAA0355,19,34254551,34355566,162,21,8816,0.45123,0.32591,0.49642,0.20428,0.914321588827839,0.920114163482807,0.950208988511488
MRGPRF,11,69004394,69013382,13,6,8816,0.45119,0.32593,0.25316,0.41013,0.914321588827839,0.85072161579236,0.978729656196384
USHBP1,19,17250021,17264796,36,12,8816,0.45113,0.32595,0.28453,0.35928,0.914321588827839,0.860519478361033,0.978729656196384
TUBGCP2,10,133278630,133312337,70,19,8816,0.45099,0.326,0.56843,0.17812,0.914322295132001,0.936545341914722,0.93828245342505
SMPD4,2,130151392,130182750,33,5,8816,0.45081,0.32606,0.63696,0.16114,0.914351043637473,0.949986840866672,0.926005608614232
PAX8,2,113215997,113278950,193,26,8816,0.45034,0.32623,0.2348,0.43262,0.914522000609942,0.841773041722746,0.978729656196384
MTHFD1L,6,150865679,151101887,879,103,8816,0.4502,0.32628,0.14153,0.71001,0.914522000609942,0.773168785567615,0.978729656196384
GDI2,10,5765223,5813549,109,20,8816,0.4502,0.32628,0.34164,0.2954,0.914522000609942,0.882171352338155,0.974673069006243
PDE3A,12,20368510,20687641,935,111,8816,0.4501,0.32632,0.29937,0.33907,0.914522000609942,0.865472255426235,0.978729656196384
USP36,17,78787385,78840898,86,19,8816,0.44945,0.32655,0.26089,0.39297,0.914804782078635,0.853716297940341,0.978729656196384
KIAA1549,7,138831381,138981318,362,51,8816,0.44938,0.32658,0.31398,0.32448,0.914804782078635,0.873839905885868,0.978729656196384
CCDC7,10,32446082,32882864,1191,38,8816,0.44929,0.32661,0.20651,0.49239,0.914804782078635,0.821390782327586,0.978729656196384
SRBD1,2,45388680,45611295,513,44,8816,0.44926,0.32662,0.35723,0.28945,0.914804782078635,0.885229564572661,0.974673069006243
NCR1,19,54905992,54938208,143,28,8816,0.44814,0.32703,0.13437,0.75677,0.915786034430226,0.766412197667281,0.978729656196384
PCNX,14,70907405,71115382,397,34,8816,0.44801,0.32707,0.16366,0.61478,0.915786034430226,0.785556328427576,0.978729656196384
HORMAD1,1,150698059,150720909,50,6,8816,0.44771,0.32718,0.50091,0.20532,0.915814989339019,0.921684096445687,0.950208988511488
ARAP1,11,72685069,72752389,157,26,8816,0.44771,0.32718,0.82106,0.1258,0.915814989339019,0.982050834743006,0.885661325945739
TUBB6,18,12307669,12329826,49,9,8816,0.44745,0.32728,0.55324,0.18497,0.915816421068656,0.932318382191279,0.942353051254672
AQP5,12,49961496,49965682,5,4,8816,0.44732,0.32732,0.44719,0.23551,0.915816421068656,0.908101847969991,0.963455568662364
LOC101930023,12,92146489,92363858,406,75,8816,0.4473,0.32733,0.25836,0.39567,0.915816421068656,0.853716297940341,0.978729656196384
KRTAP4-2,17,41177446,41178208,4,2,8816,0.44689,0.32748,0.26885,0.39333,0.916096639269406,0.855627131399317,0.978729656196384
CSF3,17,40015361,40017813,9,4,8816,0.44668,0.32755,0.48933,0.2138,0.916153013239994,0.919701236460249,0.953240840804458
PPM1D,17,60600183,60666280,1,1,8816,0.44618,0.32773,0.3275,0.3275,0.916516991783323,0.877741840034965,0.978729656196384
NASP,1,45583988,45618906,38,8,8816,0.44558,0.32795,0.18737,0.54502,0.916825583269962,0.804311684161418,0.978729656196384
GNG12,1,67701466,67833779,273,40,8816,0.44556,0.32796,0.62569,0.16627,0.916825583269962,0.947646849213539,0.926751879927229
MFGE8,15,88898683,88913454,44,15,8816,0.44547,0.32799,0.29022,0.36161,0.916825583269962,0.861983416289593,0.978729656196384
LOC101929206,19,23832189,23871182,84,20,8816,0.44496,0.32817,0.18439,0.55789,0.916995678262191,0.802516457695027,0.978729656196384
PANK1,10,89579497,89645572,218,29,8816,0.44488,0.3282,0.48244,0.20996,0.916995678262191,0.917125026892842,0.950313326766806
C16orf82,16,27066898,27069166,7,4,8816,0.44474,0.32825,0.23156,0.45329,0.916995678262191,0.840957666732245,0.978729656196384
FAM3C,7,121348245,121396369,77,9,8816,0.4447,0.32827,0.20844,0.49123,0.916995678262191,0.821732895752896,0.978729656196384
AMBN,4,70592258,70607288,53,19,8816,0.44445,0.32836,0.25797,0.40394,0.916995678262191,0.853716297940341,0.978729656196384
ZNF655,7,99558422,99576453,17,7,8816,0.44424,0.32844,0.19366,0.54246,0.916995678262191,0.811323715523137,0.978729656196384
CA13,8,85245487,85284073,49,10,8816,0.44421,0.32844,0.33531,0.30528,0.916995678262191,0.880200985214672,0.974673069006243
ANKRD49,11,94493987,94499578,10,7,8816,0.4442,0.32845,0.59212,0.17738,0.916995678262191,0.942092281004574,0.937476792073521
KDR,4,55078259,55125595,92,29,8816,0.44406,0.3285,0.14808,0.69522,0.91699597509113,0.77424868922377,0.978729656196384
DOC2A,16,30005514,30023280,21,5,8816,0.44379,0.3286,0.2959,0.35368,0.916997457884353,0.864636463298379,0.978729656196384
GNB1,1,1785285,1891117,112,20,8816,0.44367,0.32864,0.49597,0.20919,0.916997457884353,0.920114163482807,0.950313326766806
LZTFL1,3,45823316,45915724,153,29,8816,0.44359,0.32867,0.18681,0.55103,0.916997457884353,0.803764036976363,0.978729656196384
IAPP,12,21372868,21379980,17,5,8816,0.44343,0.32873,0.26857,0.39229,0.916997457884353,0.855627131399317,0.978729656196384
HPCA,1,32886087,32894646,5,3,8816,0.44336,0.32875,0.2828,0.37527,0.916997457884353,0.859286601652893,0.978729656196384
ZNF667,19,56438512,56478065,84,16,8816,0.44301,0.32888,0.30727,0.33738,0.917220867981791,0.868574165131983,0.978729656196384
SIGLEC7,19,51142294,51153526,7,3,8816,0.44275,0.32897,0.26788,0.39485,0.917221392597087,0.855431052448767,0.978729656196384
CSNK1D,17,82239725,82273742,14,11,8816,0.44274,0.32898,0.26242,0.40063,0.917221392597087,0.854331254416961,0.978729656196384
FCN1,9,134909585,134917960,20,7,8816,0.44257,0.32904,0.17866,0.59063,0.917222702743671,0.798786432015429,0.978729656196384
TM7SF2,11,65111854,65116235,9,4,8816,0.4424,0.3291,0.58151,0.18276,0.917222702743671,0.940704602657749,0.941705928611266
PUSL1,1,1308571,1311677,2,2,8816,0.44225,0.32915,0.36833,0.29272,0.917222702743671,0.886383575258271,0.974673069006243
GNB2,7,100673740,100679169,5,4,8816,0.44215,0.32919,0.2758,0.38713,0.917222702743671,0.857251513614071,0.978729656196384
HNF1A,12,120977787,121002512,79,18,8816,0.44203,0.32923,0.31357,0.33125,0.917222702743671,0.873810551849606,0.978729656196384
SPDYC,11,65169994,65173368,4,3,8816,0.44164,0.32938,0.34534,0.30995,0.917281204600484,0.884323637624861,0.974673069006243
ITGA3,17,50055976,50090485,59,13,8816,0.44139,0.32946,0.32933,0.31939,0.917281204600484,0.879249864904126,0.976873178191489
APOL2,22,36226209,36239954,63,20,8816,0.4414,0.32946,0.28121,0.37414,0.917281204600484,0.859047622679045,0.978729656196384
RAI14,5,34656328,34832612,479,77,8816,0.4411,0.32957,0.19916,0.51536,0.917281204600484,0.816726034790366,0.978729656196384
VPS25,17,42773436,42779600,1,1,8816,0.44099,0.32961,0.3293,0.3293,0.917281204600484,0.879249864904126,0.978729656196384
RPRD2,1,150364111,150476566,268,20,8816,0.44095,0.32962,0.76654,0.13352,0.917281204600484,0.973751635333149,0.901198707308116
URGCP,7,43875894,43926411,108,14,8816,0.4409,0.32964,0.2147,0.49279,0.917281204600484,0.828985567226891,0.978729656196384
FABP1,2,88122982,88128131,6,3,8816,0.44079,0.32968,0.28035,0.38142,0.917281204600484,0.859047622679045,0.978729656196384
PIGU,20,34560542,34677285,116,16,8816,0.44068,0.32972,0.51871,0.19684,0.917281204600484,0.926811145134636,0.946420049647243
TIMM10,11,57528463,57530759,3,2,8816,0.44057,0.32976,0.40394,0.26684,0.917281204600484,0.899880395151515,0.974673069006243
PPP1R12A,12,79773563,79935455,159,14,8816,0.44047,0.3298,0.54902,0.19105,0.917281204600484,0.931797818819836,0.942353051254672
APCS,1,159587826,159588871,2,2,8816,0.4401,0.32993,0.26373,0.41048,0.917503929490089,0.854748273673073,0.978729656196384
FAM213A,10,80407829,80432997,58,16,8816,0.43964,0.3301,0.27092,0.39098,0.917561648285239,0.855627131399317,0.978729656196384
CATSPER2,15,43630562,43648845,22,6,8816,0.43947,0.33016,0.52309,0.20181,0.917561648285239,0.92713734741105,0.948713182630907
FAM71E1,19,50466643,50476746,25,12,8816,0.43946,0.33016,0.35027,0.2996,0.917561648285239,0.885016817431949,0.974673069006243
VGLL4,3,11556067,11720768,478,72,8816,0.43937,0.3302,0.44046,0.23475,0.917561648285239,0.907737564173797,0.963051395089286
CYB561D1,1,109494036,109500441,8,5,8816,0.43893,0.33036,0.34419,0.31104,0.917561648285239,0.884323637624861,0.974673069006243
TMEM56,1,95092517,95197607,270,44,8816,0.43885,0.33039,0.18647,0.55669,0.917561648285239,0.803483900210822,0.978729656196384
NME7,1,169131998,169367963,677,35,8816,0.4388,0.3304,0.45363,0.22913,0.917561648285239,0.909781473752853,0.96161256561086
PIK3R3,1,46040140,46176495,185,20,8816,0.43874,0.33042,0.36186,0.28537,0.917561648285239,0.886277310767591,0.974673069006243
KLHL18,3,47282840,47346816,33,10,8816,0.43871,0.33044,0.34916,0.30182,0.917561648285239,0.884888532818533,0.974673069006243
ANGEL2,1,212992182,213015875,27,9,8816,0.43867,0.33045,0.19278,0.55322,0.917561648285239,0.810136916400183,0.978729656196384
CEP350,1,179954773,180114880,322,24,8816,0.43823,0.33061,0.29061,0.35408,0.917618590401449,0.862360466129032,0.978729656196384
RBM22,5,150690790,150701107,6,4,8816,0.43815,0.33064,0.23883,0.44668,0.917618590401449,0.841959258623976,0.978729656196384
FAM65A,16,67528814,67546788,16,8,8816,0.4381,0.33066,0.23183,0.45281,0.917618590401449,0.840957666732245,0.978729656196384
LGALS12,11,63506052,63516774,15,9,8816,0.43802,0.33069,0.29373,0.35633,0.917618590401449,0.863246272567503,0.978729656196384
PRSS8,16,31131433,31135830,3,3,8816,0.43775,0.33079,0.38391,0.2826,0.917618590401449,0.889903727490241,0.974673069006243
DCPS,11,126303752,126345754,116,22,8816,0.4377,0.3308,0.25722,0.40677,0.917618590401449,0.853637843986999,0.978729656196384
CARS2,13,110641410,110713601,257,29,8816,0.43766,0.33082,0.50969,0.20349,0.917618590401449,0.924018570865754,0.950208988511488
WDR46,6,33279103,33289527,23,11,8816,0.43743,0.3309,0.33756,0.31384,0.917701991851517,0.880876791140139,0.974673069006243
DRD4,11,637305,640706,8,5,8816,0.43722,0.33098,0.20828,0.5194,0.91773156395962,0.821612291845494,0.978729656196384
ACMSD,2,134838348,134902076,44,14,8816,0.43671,0.33116,0.61918,0.17042,0.91773156395962,0.946442894540015,0.932464775230723
KCNQ4,1,40784012,40840452,143,40,8816,0.43662,0.33119,0.18971,0.554,0.91773156395962,0.805417673130194,0.978729656196384
SCAF1,19,49640503,49658649,13,6,8816,0.43644,0.33126,0.42655,0.24722,0.91773156395962,0.906708493680975,0.96673306911858
TALDO1,11,747432,765024,17,7,8816,0.43629,0.33131,0.22282,0.48051,0.91773156395962,0.834143989415836,0.978729656196384
CIB4,2,26573764,26641411,122,29,8816,0.4362,0.33135,0.17931,0.58019,0.91773156395962,0.798786432015429,0.978729656196384
TLE3,15,70047790,70097935,110,24,8816,0.43612,0.33137,0.20885,0.49979,0.91773156395962,0.822038253050739,0.978729656196384
PLA2G4D,15,42067565,42094559,103,14,8816,0.43608,0.33139,0.59394,0.17366,0.91773156395962,0.942092281004574,0.935046429408319
CCDC27,1,3752398,3771645,57,21,8816,0.43604,0.3314,0.17926,0.58338,0.91773156395962,0.798786432015429,0.978729656196384
FOXC1,6,1610446,1613897,2,2,8816,0.43603,0.33141,0.35764,0.30571,0.91773156395962,0.885328972943869,0.974673069006243
VIPAS39,14,77426675,77457640,69,11,8816,0.4358,0.33149,0.85431,0.12391,0.917733397021212,0.987316551810865,0.88303291585886
ZMIZ2,7,44748547,44769881,22,6,8816,0.43548,0.33161,0.59906,0.17847,0.917733397021212,0.942600253617021,0.939115047021943
TRHR,8,109086342,109119584,74,16,8816,0.43544,0.33162,0.46124,0.22705,0.917733397021212,0.910638087871952,0.960950700505283
SPATA2L,16,89696357,89701713,7,4,8816,0.43541,0.33163,0.52807,0.20399,0.917733397021212,0.928530636059302,0.950208988511488
GATAD1,7,92447448,92491328,66,13,8816,0.43504,0.33177,0.43065,0.24643,0.917733397021212,0.906708493680975,0.96673306911858
TMED1,19,10832067,10836307,4,3,8816,0.43493,0.33181,0.35188,0.30961,0.917733397021212,0.88518404562635,0.974673069006243
RPS7,2,3575263,3580919,22,8,8816,0.43481,0.33185,0.24728,0.43112,0.917733397021212,0.845639160930233,0.978729656196384
PDLIM5,4,94451857,94668227,423,45,8816,0.43477,0.33186,0.21789,0.47851,0.917733397021212,0.831692691588785,0.978729656196384
FKBP6,7,73328152,73358637,46,10,8816,0.4347,0.33189,0.22136,0.469,0.917733397021212,0.832544635842881,0.978729656196384
BCL10,1,85265776,85276904,26,10,8816,0.43465,0.33191,0.51961,0.20567,0.917733397021212,0.926837372897738,0.950208988511488
NPY2R,4,155173754,155217096,177,20,8816,0.43444,0.33198,0.14225,0.73108,0.917788871841155,0.773168785567615,0.978729656196384
THNSL1,10,25016579,25026664,21,6,8816,0.43413,0.3321,0.25665,0.41243,0.917982538727628,0.852935768257412,0.978729656196384
ZC3H6,2,112275559,112340063,94,11,8816,0.43346,0.33234,0.56672,0.18079,0.918397663410969,0.936545341914722,0.940182431670893
VAMP5,2,85584408,85593388,19,8,8816,0.43338,0.33237,0.26891,0.40004,0.918397663410969,0.855627131399317,0.978729656196384
CD300LD,17,74579972,74592231,29,9,8816,0.43319,0.33244,0.27713,0.38205,0.918397663410969,0.858202438120896,0.978729656196384
OR5D14,11,55795556,55796500,5,3,8816,0.43307,0.33248,0.27999,0.38828,0.918397663410969,0.859047622679045,0.978729656196384
AHCY,20,34234840,34311976,82,9,8816,0.43292,0.33254,0.17175,0.61549,0.918397663410969,0.79460378303549,0.978729656196384
SLC5A12,11,26667019,26723356,161,36,8816,0.43287,0.33255,0.24035,0.44043,0.918397663410969,0.841959258623976,0.978729656196384
FAM170A,5,119629559,119635822,22,5,8816,0.43266,0.33263,0.27657,0.38871,0.918480584435096,0.858193488097248,0.978729656196384
SV2B,15,91099721,91301309,514,63,8816,0.43223,0.33279,0.70523,0.14815,0.918784348805768,0.961242546519386,0.918587971109652
SPRED2,2,65307435,65432637,304,38,8816,0.43194,0.33289,0.22812,0.45297,0.918922395614299,0.839194851881505,0.978729656196384
LOC101060179,11,45213066,45214744,3,2,8816,0.43168,0.33299,0.28564,0.38219,0.919060400961105,0.861405907398413,0.978729656196384
FAM49B,8,129839593,130016697,274,43,8816,0.43146,0.33307,0.50663,0.20696,0.919143172672673,0.923378894287981,0.950208988511488
AMHR2,12,53423855,53431534,11,3,8816,0.43085,0.33329,0.42585,0.24962,0.919250667757287,0.906687398355149,0.968070935537882
