VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
PID_S1P_S1P1_PATHWAY,SET,21,-0.01617,-0.00054632,0.18447,0.53492,PID_S1P_S1P1_PATHWAY,0.988004673474872
GO_CELL_BODY_MEMBRANE,SET,28,-0.015864,-0.00061881,0.17993,0.53513,GO_CELL_BODY_MEMBRANE,0.988004673474872
PID_PTP1B_PATHWAY,SET,52,-0.011365,-0.00060375,0.12835,0.53528,PID_PTP1B_PATHWAY,0.988004673474872
GO_REGULATION_OF_CELLULAR_CA...3,SET,737,-0.0027726,-0.00054402,0.031277,0.53532,GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,0.988004673474872
GO_VITAMIN_D_RECEPTOR_SIGNAL...,SET,9,-0.025914,-0.00057336,0.29055,0.53553,GO_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,0.988004673474872
GO_POSITIVE_REGULATION_OF_KI...1,SET,36,-0.014489,-0.00064069,0.16225,0.53558,GO_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT,0.988004673474872
GO_NEGATIVE_REGULATION_OF_ME...12,SET,5,-0.037225,-0.00061397,0.41428,0.5358,GO_NEGATIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY,0.988004673474872
GO_POSITIVE_REGULATION_OF_EN...11,SET,86,-0.0086651,-0.00059142,0.096207,0.53588,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.988004673474872
REACTOME_DIGESTION_OF_DIETAR...2,SET,6,-0.041363,-0.00074732,0.45897,0.5359,REACTOME_DIGESTION_OF_DIETARY_LIPID,0.988004673474872
GO_S100_PROTEIN_BINDING,SET,14,-0.020893,-0.00057649,0.23159,0.53594,GO_S100_PROTEIN_BINDING,0.988004673474872
REACTOME_DOWNREGULATION_OF_S...,SET,21,-0.017807,-0.00060164,0.19726,0.53596,REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.988004673474872
GO_PRE_MIRNA_BINDING,SET,6,-0.030371,-0.00054871,0.33511,0.53611,GO_PRE_MIRNA_BINDING,0.988004673474872
GO_REGULATION_OF_CATION_TRAN...,SET,298,-0.0048483,-0.0006124,0.053319,0.53623,GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT,0.988004673474872
GO_PURINE_NUCLEOSIDE_METABOL...,SET,33,-0.014421,-0.00061059,0.15838,0.53627,GO_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,0.988004673474872
REACTOME_RHO_GTPASES_ACTIVAT...1,SET,19,-0.017651,-0.00056729,0.19372,0.5363,REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.988004673474872
REACTOME_BETA_OXIDATION_OF_L...,SET,5,-0.034894,-0.00057552,0.38162,0.53643,REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,0.988004673474872
GO_REGULATION_OF_EPITHELIAL_...8,SET,17,-0.019002,-0.00057772,0.2078,0.53643,GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION,0.988004673474872
REACTOME_ION_TRANSPORT_BY_P_...,SET,51,-0.011306,-0.00059478,0.123,0.53662,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.988004673474872
GO_EUKARYOTIC_TRANSLATION_IN...5,SET,13,-0.020839,-0.00055408,0.22629,0.53669,GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX,0.988004673474872
PID_ATR_PATHWAY,SET,39,-0.011888,-0.00054709,0.1288,0.53677,PID_ATR_PATHWAY,0.988004673474872
REACTOME_LRR_FLII_INTERACTIN...,SET,5,-0.032251,-0.00053192,0.34943,0.53677,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,0.988004673474872
GO_C_X_C_CHEMOKINE_RECEPTOR_...,SET,7,-0.030486,-0.00059491,0.33019,0.53678,GO_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY,0.988004673474872
GO_INTRACELLULAR_STEROID_HOR...,SET,115,-0.0073106,-0.00057654,0.079105,0.53682,GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.988004673474872
REACTOME_DISEASE,SET,1003,-0.0025033,-0.00056868,0.027065,0.53685,REACTOME_DISEASE,0.988004673474872
GO_POSITIVE_REGULATION_OF_ST...12,SET,56,-0.010619,-0.00058534,0.11474,0.53687,GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.988004673474872
KEGG_GLYCOSPHINGOLIPID_BIOSY...2,SET,13,-0.022474,-0.00059756,0.24256,0.53691,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.988004673474872
GO_PROTEIN_N_LINKED_GLYCOSYL...,SET,72,-0.0089845,-0.0005613,0.096906,0.53693,GO_PROTEIN_N_LINKED_GLYCOSYLATION,0.988004673474872
GO_MUCUS_SECRETION,SET,11,-0.026481,-0.00064772,0.28536,0.53697,GO_MUCUS_SECRETION,0.988004673474872
GO_SERINE_THREONINE_PROTEIN_...,SET,80,-0.0082405,-0.00054255,0.088708,0.53701,GO_SERINE_THREONINE_PROTEIN_KINASE_COMPLEX,0.988004673474872
REACTOME_TYSND1_CLEAVES_PERO...,SET,7,-0.028659,-0.00055926,0.30768,0.53711,REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,0.988004673474872
GO_NEGATIVE_REGULATION_OF_PE...2,SET,40,-0.013702,-0.0006386,0.14598,0.53739,GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION,0.988004673474872
GO_MRNA_3_END_PROCESSING_BY_...,SET,5,-0.028456,-0.00046934,0.30211,0.53752,GO_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE,0.988004673474872
GO_PEPTIDASE_COMPLEX,SET,83,-0.0080108,-0.00053718,0.084405,0.53781,GO_PEPTIDASE_COMPLEX,0.988004673474872
GO_REGULATION_OF_KETONE_BIOS...,SET,14,-0.02303,-0.00063544,0.24221,0.53788,GO_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_T_CELL_APOPTOTIC_PROCESS,SET,48,-0.012473,-0.00063666,0.13093,0.53795,GO_T_CELL_APOPTOTIC_PROCESS,0.988004673474872
KEGG_GLYCEROPHOSPHOLIPID_MET...,SET,69,-0.0099528,-0.00060875,0.10414,0.53807,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.988004673474872
GO_POSITIVE_REGULATION_OF_RE...14,SET,40,-0.014101,-0.00065721,0.14705,0.5382,GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.988004673474872
BIOCARTA_CDC42RAC_PATHWAY,SET,8,-0.027837,-0.00058071,0.29019,0.53821,BIOCARTA_CDC42RAC_PATHWAY,0.988004673474872
GO_REGULATION_OF_PROGRAMMED_...,SET,16,-0.021213,-0.0006257,0.22072,0.53828,GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,0.988004673474872
GO_SPECIFIC_GRANULE_MEMBRANE,SET,84,-0.0090455,-0.00061019,0.093637,0.53848,GO_SPECIFIC_GRANULE_MEMBRANE,0.988004673474872
REACTOME_SYNTHESIS_OF_BILE_A...4,SET,24,-0.018384,-0.00066399,0.19012,0.53852,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.988004673474872
REACTOME_UNWINDING_OF_DNA,SET,12,-0.02296,-0.00058655,0.23735,0.53853,REACTOME_UNWINDING_OF_DNA,0.988004673474872
GO_PHOSPHATASE_ACTIVATOR_ACT...,SET,15,-0.021717,-0.00062024,0.22368,0.53867,GO_PHOSPHATASE_ACTIVATOR_ACTIVITY,0.988004673474872
GO_POSITIVE_REGULATION_OF_CA...14,SET,19,-0.018769,-0.00060324,0.19312,0.53871,GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.988004673474872
GO_RESPONSE_TO_AXON_INJURY,SET,71,-0.0098592,-0.00061167,0.10123,0.53879,GO_RESPONSE_TO_AXON_INJURY,0.988004673474872
GO_ANCHORED_COMPONENT_OF_SYN...2,SET,12,-0.021519,-0.00054973,0.22076,0.53883,GO_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE,0.988004673474872
GO_RESPONSE_TO_HERBICIDE,SET,13,-0.024394,-0.00064861,0.24967,0.53892,GO_RESPONSE_TO_HERBICIDE,0.988004673474872
GO_RETINAL_GANGLION_CELL_AXO...,SET,21,-0.020208,-0.00068278,0.20639,0.539,GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE,0.988004673474872
GO_SPHINGOID_BIOSYNTHETIC_PR...,SET,12,-0.0248,-0.00063356,0.25288,0.53906,GO_SPHINGOID_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_GLOMERULUS_VASCULATURE_MO...,SET,5,-0.04657,-0.00076811,0.47485,0.53906,GO_GLOMERULUS_VASCULATURE_MORPHOGENESIS,0.988004673474872
GO_REGULATION_OF_PHOSPHOLIPA...4,SET,44,-0.013471,-0.00065839,0.13705,0.53915,GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.988004673474872
GO_WOUND_HEALING_SPREADING_O...,SET,16,-0.021248,-0.00062671,0.21619,0.53915,GO_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,0.988004673474872
GO_POSITIVE_REGULATION_OF_PR...14,SET,16,-0.023018,-0.00067893,0.23404,0.53917,GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.988004673474872
GO_MAINTENANCE_OF_PROTEIN_LO...4,SET,70,-0.0099948,-0.00061571,0.10162,0.53917,GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL,0.988004673474872
REACTOME_FBXL7_DOWN_REGULATE...,SET,52,-0.010419,-0.00055346,0.10584,0.53921,REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,0.988004673474872
GO_INTERLEUKIN_17_SECRETION,SET,5,-0.039684,-0.00065453,0.40267,0.53925,GO_INTERLEUKIN_17_SECRETION,0.988004673474872
GO_POSITIVE_REGULATION_OF_EN...2,SET,92,-0.008813,-0.00062203,0.089215,0.53934,GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.988004673474872
GO_NEGATIVE_REGULATION_OF_EP...8,SET,61,-0.011439,-0.00065796,0.11568,0.53938,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,0.988004673474872
GO_MODULATION_BY_HOST_OF_VIR...2,SET,22,-0.018727,-0.00064761,0.18913,0.53944,GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS,0.988004673474872
GO_RIBOSOME_BIOGENESIS,SET,247,-0.0050062,-0.0005765,0.050495,0.53949,GO_RIBOSOME_BIOGENESIS,0.988004673474872
GO_REGULATION_OF_T_CELL_ACTI...1,SET,290,-0.005311,-0.00066192,0.053212,0.53975,GO_REGULATION_OF_T_CELL_ACTIVATION,0.988004673474872
GO_NUCLEAR_PORE_NUCLEAR_BASK...,SET,7,-0.029948,-0.00058442,0.29909,0.53988,GO_NUCLEAR_PORE_NUCLEAR_BASKET,0.988004673474872
GO_PYRIMIDINE_RIBONUCLEOTIDE...1,SET,19,-0.019214,-0.00061751,0.19143,0.53997,GO_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_REGULATION_OF_EXTENT_OF_C...,SET,96,-0.0089683,-0.00064654,0.08925,0.54002,GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH,0.988004673474872
GO_IMPORTIN_ALPHA_FAMILY_PRO...,SET,5,-0.055662,-0.00091806,0.54801,0.54045,GO_IMPORTIN_ALPHA_FAMILY_PROTEIN_BINDING,0.988004673474872
GO_CYTOPLASMIC_MICROTUBULE_O...,SET,52,-0.011963,-0.00063552,0.11591,0.5411,GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,0.988004673474872
GO_RETINOIC_ACID_BINDING,SET,19,-0.024801,-0.00079708,0.23981,0.54118,GO_RETINOIC_ACID_BINDING,0.988004673474872
GO_NEGATIVE_REGULATION_OF_SM...10,SET,22,-0.021073,-0.00072872,0.2034,0.54126,GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,0.988004673474872
GO_ORGANIC_HYDROXY_COMPOUND_...2,SET,62,-0.012042,-0.00069832,0.11603,0.54133,GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,0.988004673474872
GO_DETECTION_OF_VIRUS,SET,6,-0.032108,-0.0005801,0.30903,0.54137,GO_DETECTION_OF_VIRUS,0.988004673474872
GO_GLAND_DEVELOPMENT,SET,417,-0.0046321,-0.00068983,0.044516,0.54144,GO_GLAND_DEVELOPMENT,0.988004673474872
GO_NEGATIVE_REGULATION_OF_AR...,SET,6,-0.033921,-0.00061285,0.32581,0.54146,GO_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,0.988004673474872
GO_KINETOCHORE_ORGANIZATION,SET,19,-0.021764,-0.00069949,0.20788,0.54169,GO_KINETOCHORE_ORGANIZATION,0.988004673474872
GO_NEGATIVE_REGULATION_OF_MY...8,SET,5,-0.033798,-0.00055745,0.32229,0.54176,GO_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY,0.988004673474872
BIOCARTA_TSP1_PATHWAY,SET,7,-0.038312,-0.00074763,0.36502,0.54179,BIOCARTA_TSP1_PATHWAY,0.988004673474872
GO_GAMMA_SECRETASE_COMPLEX,SET,5,-0.039522,-0.00065185,0.37628,0.54182,GO_GAMMA_SECRETASE_COMPLEX,0.988004673474872
GO_POSITIVE_REGULATION_OF_GL...11,SET,23,-0.018525,-0.000655,0.17598,0.54192,GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.988004673474872
KEGG_REGULATION_OF_ACTIN_CYT...,SET,197,-0.0066659,-0.00068649,0.063098,0.54207,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.988004673474872
GO_PROTEIN_LOCALIZATION_TO_V...,SET,57,-0.011206,-0.00062317,0.10604,0.54208,GO_PROTEIN_LOCALIZATION_TO_VACUOLE,0.988004673474872
GO_RNA_DESTABILIZATION,SET,31,-0.017287,-0.00070944,0.1634,0.54213,GO_RNA_DESTABILIZATION,0.988004673474872
GO_MANNOSIDASE_ACTIVITY,SET,15,-0.024319,-0.00069455,0.22957,0.54218,GO_MANNOSIDASE_ACTIVITY,0.988004673474872
GO_THIOESTER_METABOLIC_PROCE...,SET,46,-0.013362,-0.00066772,0.12604,0.54221,GO_THIOESTER_METABOLIC_PROCESS,0.988004673474872
GO_PRO_B_CELL_DIFFERENTIATION,SET,11,-0.02733,-0.00066849,0.25782,0.54221,GO_PRO_B_CELL_DIFFERENTIATION,0.988004673474872
GO_DNA_CATABOLIC_PROCESS_END...,SET,29,-0.016264,-0.00064561,0.1532,0.54227,GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC,0.988004673474872
PID_ER_NONGENOMIC_PATHWAY,SET,39,-0.013952,-0.00064211,0.13031,0.54263,PID_ER_NONGENOMIC_PATHWAY,0.988004673474872
GO_NUCLEAR_CHROMATIN,SET,327,-0.0050075,-0.00066204,0.046598,0.54279,GO_NUCLEAR_CHROMATIN,0.988004673474872
GO_RAC_GUANYL_NUCLEOTIDE_EXC...,SET,17,-0.022821,-0.00069382,0.21189,0.54288,GO_RAC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.988004673474872
GO_CD40_RECEPTOR_COMPLEX,SET,11,-0.024962,-0.00061056,0.23151,0.54293,GO_CD40_RECEPTOR_COMPLEX,0.988004673474872
GO_REGULATION_OF_NK_T_CELL_P...,SET,5,-0.044203,-0.00072907,0.41002,0.54293,GO_REGULATION_OF_NK_T_CELL_PROLIFERATION,0.988004673474872
REACTOME_SUMOYLATION_OF_DNA_...1,SET,70,-0.010649,-0.00065603,0.098646,0.54298,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.988004673474872
GO_POSITIVE_REGULATION_OF_GL...3,SET,16,-0.024859,-0.00073322,0.22981,0.54307,GO_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,0.988004673474872
GO_RAB_GUANYL_NUCLEOTIDE_EXC...,SET,38,-0.01525,-0.00069276,0.14092,0.54309,GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.988004673474872
GO_DNA_DEPENDENT_DNA_REPLICA...1,SET,133,-0.0075866,-0.00064311,0.069819,0.54326,GO_DNA_DEPENDENT_DNA_REPLICATION,0.988004673474872
GO_POSITIVE_REGULATION_OF_SO...1,SET,19,-0.021981,-0.00070646,0.20151,0.54343,GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.988004673474872
GO_MYELIN_MAINTENANCE,SET,13,-0.026333,-0.00070017,0.24133,0.54344,GO_MYELIN_MAINTENANCE,0.988004673474872
REACTOME_PI_3K_CASCADE:FGFR3,SET,17,-0.023243,-0.00070665,0.21301,0.54345,REACTOME_PI_3K_CASCADE:FGFR3,0.988004673474872
GO_STARTLE_RESPONSE,SET,25,-0.019634,-0.00072371,0.17985,0.54346,GO_STARTLE_RESPONSE,0.988004673474872
REACTOME_ACYL_CHAIN_REMODELL...4,SET,16,-0.02502,-0.00073798,0.22869,0.54356,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.988004673474872
GO_NEGATIVE_REGULATION_OF_T_...9,SET,17,-0.02277,-0.00069226,0.20805,0.54357,GO_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.988004673474872
GO_NETRIN_ACTIVATED_SIGNALIN...,SET,11,-0.02849,-0.00069685,0.26021,0.54359,GO_NETRIN_ACTIVATED_SIGNALING_PATHWAY,0.988004673474872
GO_POLYPHOSPHATE_CATABOLIC_P...,SET,4,-0.043138,-0.0006364,0.39338,0.54366,GO_POLYPHOSPHATE_CATABOLIC_PROCESS,0.988004673474872
GO_EXOPOLYPHOSPHATASE_ACTIVI...,SET,4,-0.043138,-0.0006364,0.39338,0.54366,GO_EXOPOLYPHOSPHATASE_ACTIVITY,0.988004673474872
REACTOME_HORMONE_LIGAND_BIND...,SET,12,-0.027252,-0.00069619,0.24834,0.54369,REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0.988004673474872
GO_POSITIVE_REGULATION_OF_OL...,SET,17,-0.026903,-0.00081792,0.2447,0.54377,GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.988004673474872
GO_GLYCOSYLATION,SET,244,-0.0060866,-0.00069671,0.055231,0.54388,GO_GLYCOSYLATION,0.988004673474872
REACTOME_KERATAN_SULFATE_KER...,SET,34,-0.01649,-0.00070869,0.1494,0.54395,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.988004673474872
GO_ORGANONITROGEN_COMPOUND_B...,SET,1583,-0.0024636,-0.00069125,0.022302,0.54398,GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_POSITIVE_REGULATION_OF_BO...3,SET,16,-0.02544,-0.00075037,0.2294,0.54415,GO_POSITIVE_REGULATION_OF_BONE_RESORPTION,0.988004673474872
GO_MPP7_DLG1_LIN7_COMPLEX,SET,5,-0.048723,-0.00080361,0.43848,0.54424,GO_MPP7_DLG1_LIN7_COMPLEX,0.988004673474872
GO_N_TERMINAL_PROTEIN_AMINO_...1,SET,15,-0.021405,-0.00061133,0.19247,0.54428,GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION,0.988004673474872
REACTOME_G_ALPHA_Q_SIGNALLIN...,SET,202,-0.0071997,-0.00075072,0.064571,0.54439,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.988004673474872
GO_CELL_MIGRATION_INVOLVED_I...1,SET,12,-0.027136,-0.00069324,0.24323,0.54442,GO_CELL_MIGRATION_INVOLVED_IN_GASTRULATION,0.988004673474872
GO_DEMETHYLASE_ACTIVITY,SET,31,-0.014936,-0.00061294,0.13371,0.54447,GO_DEMETHYLASE_ACTIVITY,0.988004673474872
GO_REGULATION_OF_ENAMEL_MINE...,SET,5,-0.049642,-0.00081877,0.44446,0.54447,GO_REGULATION_OF_ENAMEL_MINERALIZATION,0.988004673474872
GO_POSITIVE_REGULATION_OF_CE...27,SET,626,-0.0040041,-0.00072636,0.035747,0.54459,GO_POSITIVE_REGULATION_OF_CELL_DEATH,0.988004673474872
REACTOME_INHIBITION_OF_REPLI...,SET,11,-0.028613,-0.00069986,0.2549,0.54469,REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,0.988004673474872
REACTOME_PTK6_REGULATES_RHO_...,SET,14,-0.023938,-0.00066049,0.2128,0.54478,REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,0.988004673474872
GO_RESPONSE_TO_VITAMIN_E,SET,11,-0.030239,-0.00073964,0.26832,0.54486,GO_RESPONSE_TO_VITAMIN_E,0.988004673474872
GO_CLATHRIN_SCULPTED_MONOAMI...,SET,5,-0.044642,-0.00073631,0.39533,0.54495,GO_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE,0.988004673474872
GO_POSITIVE_REGULATION_OF_IN...41,SET,194,-0.0067281,-0.00068766,0.059475,0.54503,GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.988004673474872
GO_REGULATION_OF_MACROPHAGE_...5,SET,21,-0.024155,-0.00081611,0.21193,0.54537,GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,0.988004673474872
GO_COFACTOR_BIOSYNTHETIC_PRO...,SET,192,-0.0070484,-0.00071672,0.061814,0.54539,GO_COFACTOR_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_REGULATION_OF_ACYL_COA_BI...,SET,8,-0.037097,-0.00077388,0.32516,0.54542,GO_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_UNIPLEX_COMPLEX,SET,4,-0.058726,-0.00086636,0.513,0.54557,GO_UNIPLEX_COMPLEX,0.988004673474872
GO_CHEMICAL_HOMEOSTASIS_WITH...,SET,13,-0.028678,-0.00076253,0.24998,0.54567,GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE,0.988004673474872
GO_REGULATION_OF_RETROGRADE_...,SET,12,-0.025127,-0.00064192,0.21899,0.54567,GO_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL,0.988004673474872
GO_POSITIVE_REGULATION_OF_CA...21,SET,28,-0.020706,-0.00080768,0.18044,0.54568,GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.988004673474872
GO_MIRNA_BINDING,SET,24,-0.017607,-0.00063592,0.15338,0.5457,GO_MIRNA_BINDING,0.988004673474872
GO_EXTRACELLULAR_MATRIX_ASSE...,SET,22,-0.021482,-0.00074286,0.18694,0.54574,GO_EXTRACELLULAR_MATRIX_ASSEMBLY,0.988004673474872
GO_TRANSMEMBRANE_TRANSPORT,SET,1433,-0.0028384,-0.00076113,0.024646,0.54584,GO_TRANSMEMBRANE_TRANSPORT,0.988004673474872
GO_CARBOHYDRATE_HOMEOSTASIS,SET,222,-0.006795,-0.00074236,0.058909,0.54591,GO_CARBOHYDRATE_HOMEOSTASIS,0.988004673474872
GO_REGULATION_OF_CHOLESTEROL...1,SET,42,-0.013874,-0.00066255,0.12026,0.54592,GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,0.988004673474872
GO_LATE_ENDOSOME_LUMEN,SET,7,-0.039774,-0.00077617,0.34398,0.54603,GO_LATE_ENDOSOME_LUMEN,0.988004673474872
GO_FATZ_BINDING,SET,5,-0.044002,-0.00072574,0.37965,0.54613,GO_FATZ_BINDING,0.988004673474872
GO_REGULATION_OF_GLUCOSE_MET...,SET,66,-0.011878,-0.00071059,0.10229,0.54622,GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.988004673474872
GO_NEGATIVE_REGULATION_OF_CA...15,SET,29,-0.018919,-0.00075101,0.16285,0.54624,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.988004673474872
GO_NEGATIVE_REGULATION_OF_CY...3,SET,82,-0.011153,-0.00074338,0.095708,0.54638,GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.988004673474872
GO_SARCOMERE_ORGANIZATION,SET,47,-0.014723,-0.00074368,0.12592,0.54654,GO_SARCOMERE_ORGANIZATION,0.988004673474872
BIOCARTA_PGC1A_PATHWAY,SET,15,-0.025968,-0.00074165,0.2216,0.54664,BIOCARTA_PGC1A_PATHWAY,0.988004673474872
GO_MONOSACCHARIDE_METABOLIC_...,SET,139,-0.008173,-0.00070815,0.069666,0.54669,GO_MONOSACCHARIDE_METABOLIC_PROCESS,0.988004673474872
GO_O_ACYLTRANSFERASE_ACTIVITY,SET,40,-0.015997,-0.00074557,0.13501,0.54716,GO_O_ACYLTRANSFERASE_ACTIVITY,0.988004673474872
PID_SYNDECAN_2_PATHWAY,SET,31,-0.018016,-0.00073935,0.15202,0.54717,PID_SYNDECAN_2_PATHWAY,0.988004673474872
GO_CHROMOSOME_SEPARATION,SET,84,-0.010529,-0.00071029,0.088763,0.54721,GO_CHROMOSOME_SEPARATION,0.988004673474872
GO_MRNA_EDITING_COMPLEX,SET,7,-0.036771,-0.00071755,0.30848,0.54744,GO_MRNA_EDITING_COMPLEX,0.988004673474872
GO_NAD_BINDING,SET,53,-0.014348,-0.00076947,0.12021,0.5475,GO_NAD_BINDING,0.988004673474872
GO_MANNOSE_METABOLIC_PROCESS,SET,8,-0.033026,-0.00068897,0.27672,0.5475,GO_MANNOSE_METABOLIC_PROCESS,0.988004673474872
GO_REGULATION_OF_ASTROCYTE_A...,SET,8,-0.041392,-0.00086348,0.34681,0.5475,GO_REGULATION_OF_ASTROCYTE_ACTIVATION,0.988004673474872
BIOCARTA_S1P_PATHWAY,SET,7,-0.036358,-0.0007095,0.3034,0.54769,BIOCARTA_S1P_PATHWAY,0.988004673474872
GO_NEGATIVE_REGULATION_OF_CE...22,SET,20,-0.023283,-0.00076771,0.19364,0.54785,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST,0.988004673474872
GO_POSITIVE_REGULATION_OF_T_...4,SET,24,-0.02581,-0.00093216,0.21347,0.54812,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,0.988004673474872
GO_POSITIVE_REGULATION_OF_LA...2,SET,7,-0.038345,-0.00074827,0.31691,0.54815,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS,0.988004673474872
GO_CALCIUM_DEPENDENT_CYSTEIN...,SET,15,-0.030031,-0.00085767,0.24792,0.54821,GO_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.988004673474872
